,11550.25,11550.5,11550.75,11551.0,11551.25,11551.5,11551.75,11552.0,11552.25,11552.5,11552.75,11553.0,11553.25,11553.5,11553.75,11554.0,11554.25,11554.5,11554.75,11555.0,11555.25,11555.5,11555.75,11556.0,11556.25,11556.5,11556.75,11557.0,11557.25,11557.5,11557.75,11558.0,11558.25,11558.5,11558.75,11559.0,11559.25,11559.5,11559.75,11560.0,11560.25,11560.5,11560.75,11561.0,11561.25,11561.5,11561.75,11562.0,11562.25,11562.5,11562.75,11563.0,11563.25,11563.5,11563.75,11564.0,11564.25,11564.5,11564.75,11565.0,11565.25,11565.5,11565.75,11566.0,11566.25,11566.5,11566.75,11567.0,11567.25,11567.5,11567.75,11568.0,11568.25,11568.5,11568.75,11569.0,11569.25,11569.5,11569.75,11570.0,11570.25,11570.5,11570.75,11571.0,11571.25,11571.5,11571.75,11572.0,11572.25,11572.5,11572.75,11573.0,11573.25,11573.5,11573.75,11574.0,11574.25,11574.5,11574.75,11575.0,11575.25,11575.5,11575.75,11576.0,11576.25,11576.5,11576.75,11577.0,11577.25,11577.5,11577.75,11578.0,11578.25,11578.5,11578.75,11579.0,11579.25,11579.5,11579.75,11580.0,11580.25,11580.5,11580.75,11581.0,11581.25,11581.5,11581.75,11582.0,11582.25,11582.5
1.0,5.688555978717975e-07,1.7994139308827115e-06,3.4693264270961707e-06,7.063439928578305e-06,1.1646409193675415e-05,1.6421805253811494e-05,2.122427657350836e-05,2.1231774484816805e-05,1.536660120362083e-05,1.029648449168122e-05,1.408560450240554e-05,1.290538957225751e-05,3.275995814587748e-07,1.8714957995680398e-07,1.201128774414947e-05,1.221313547665114e-05,1.1176568399450024e-05,1.4224167445206046e-05,8.3593155612711e-06,9.166628901981397e-06,3.6134005270932565e-05,2.1611000932228948e-05,2.1575578235499127e-05,1.328619462655873e-05,3.1723024928935965e-05,1.3827541155732157e-05,2.4773527022236586e-07,8.15772813756592e-06,9.672360098392858e-06,9.867945192040247e-06,8.83890466314555e-06,9.88063323234745e-06,1.786725513688553e-05,1.0281811029253988e-05,9.115119561486437e-06,1.0749095186883884e-05,1.2550748705141847e-05,2.52402891604694e-05,1.5059677284368313e-05,1.1019577214910896e-05,1.2269782458044706e-05,1.0402090204990988e-05,2.461455150748744e-05,1.4545608952121366e-05,1.2431663655506935e-05,1.1118936438269287e-05,2.3499290829509726e-05,5.925895101516838e-07,5.601501638420747e-05,9.464196673578234e-06,8.368506193923708e-06,1.0733546408660746e-05,1.7182883290537117e-05,9.341500116014086e-06,8.361774868709986e-06,1.3808746269620526e-05,8.704989275562808e-06,1.0544399220687786e-05,5.661452091859925e-06,1.1369533512712386e-05,8.432419818013915e-06,1.0224559742680702e-05,1.2437208902083535e-05,7.508358426357385e-06,5.953788903444156e-06,9.452142409503207e-06,6.840775005553707e-06,6.961337478713588e-06,4.602036585270446e-07,1.1515261353029038e-05,6.165443559541183e-06,2.785964773797073e-07,3.1715293877618635e-05,1.806906314405085e-05,1.247476508446585e-05,1.4479760598850681e-05,1.0628319214157573e-05,1.703498219231009e-05,9.619339936082015e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.493082005903593e-06,8.206501284945583e-06,6.07434116881596e-06,6.532753551455643e-06,1.870743590645384e-07,6.486861561804785e-06,5.909822711471348e-06,5.5918904168418785e-06,3.92891995637252e-06,4.234499658315268e-06,4.887926696844156e-06,0.0,1.0058212198931084e-05,5.498390192140176e-06,6.190764253549712e-06,1.7266762236385935e-05,6.268893425767608e-06,2.1453070599447967e-07,4.0354644104390816e-06,4.934146356560591e-06,4.43545035948201e-06,5.09078441986022e-06,4.911334260886198e-06,4.6669756695820515e-06,4.301315203223578e-06,4.761814312627608e-06,5.614448664543839e-06,6.153320374110562e-06,4.997365642093647e-06,7.167443280226794e-06,5.81440945882722e-06,7.281679793794596e-06,5.49183605757185e-06,9.142817416216262e-06,8.266579354299107e-06,6.442550753550593e-06,5.98619978739581e-06,1.2944188719164912e-05,3.7859885370802027e-07,2.8071880064908423e-05,4.655505021875789e-06,3.7837675534992484e-06,5.278335366636361e-06,5.507773175360117e-07,4.8245361065835985e-06,4.387969382456082e-06,6.334607957232182e-06,3.881760145946668e-06,5.284941195361627e-06,3.222404499648465e-06,5.3981352885483235e-06,5.0598806438831265e-06,5.412059705842675e-06,6.590878797538361e-06,3.6483234548444847e-06,3.5623757248557167e-06,4.919143385407531e-06,3.5845480087181398e-06,3.5283025845155684e-06,5.459803532705529e-07,5.6806568325825475e-06,3.959222599572534e-06,2.942711600324008e-07,1.899543434666265e-05,1.051096253158695e-05,8.446215850322232e-06,9.387489245411797e-06,5.950238866389053e-06,8.776504668788688e-06,5.328922608863407e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.317924144488636e-06,3.801930577922493e-06,3.021921456660088e-06,2.482444824956401e-06,4.6756061346695504e-08,2.747640016151344e-06,2.4092815745486214e-06,2.413666248945419e-06,2.20881269268366e-06,1.7826679215072994e-06,2.063199042662749e-06,0.0,4.260521808986526e-06,2.065136313351897e-06,2.7695524292196075e-06,7.865878020980806e-06,2.164414713402633e-06,1.1546996100925827e-07,1.7332782196173958e-06,2.17219696932419e-06,2.1669170477987555e-06,1.9273203858475644e-06,2.3236031054826417e-06,1.7054414922483998e-06,1.8716800660739501e-06,1.961340910470353e-06,2.1727795836410184e-06,2.920267191259697e-06,2.173728945963363e-06,2.9091921161455425e-06,2.355716696875837e-06,3.160208767800795e-06,2.591185636373945e-06,3.7315599874728136e-06,3.7265665797296486e-06,2.886197016049258e-06,2.401846347324115e-06,6.0922008913397574e-06,4.279813128873272e-07,1.0141127269476037e-05,2.180325594864438e-06,1.6741484535446042e-06,2.6469831336522238e-06,6.473374103286183e-07,2.242990715187513e-06,2.113578592180255e-06,2.2015413235421816e-06,2.0207664297122216e-06,2.1153832287119967e-06,1.184940760950317e-06,2.364205688046712e-06,2.261216918538996e-06,2.014370153427475e-06,3.0716254264816395e-06,1.4067835209594782e-06,1.6162119267024e-06,2.536136672438869e-06,1.6370116702915288e-06,1.5080945364480015e-06,2.588645579214625e-07,3.259266502073708e-06,1.7305419103699367e-06,4.0284885413129636e-07,1.0322068081753387e-05,5.311313865910335e-06,4.020926362947822e-06,4.342484615786306e-06,3.258900056053081e-06,4.271066539338093e-06,2.355796405434143e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.001927683384623e-07,1.5988809660530163e-06,1.158352590945158e-06,1.083091442911083e-06,1.8717466703186524e-07,1.0735719358889424e-06,1.1989573866565635e-06,6.776409139549245e-07,7.521384235554712e-07,6.794894800552407e-07,8.22055868560939e-07,0.0,1.2611891121543948e-06,9.18989999273872e-07,1.2292665862311626e-06,2.572007932157488e-06,8.641143771711195e-07,2.1450186734600612e-07,8.153313549091527e-07,7.97843057887769e-07,9.823028321755258e-07,1.0551086547595458e-06,1.2293246598224123e-06,7.830522797484671e-07,9.434874832977888e-07,5.817639633399853e-07,7.557494203968756e-07,1.2017249418435815e-06,9.511346855630257e-07,1.1636768464582173e-06,9.452554350258421e-07,1.19330620575037e-06,1.0025994464994179e-06,1.9233536771354428e-06,1.357502001808922e-06,1.041021920543236e-06,1.061098958969826e-06,2.382005000304896e-06,8.213791725117376e-07,3.0752863703820613e-06,8.100169941565373e-07,6.805774367987871e-07,1.2102529027874985e-06,1.1832167690543578e-06,6.249837809915529e-07,1.0357697813597631e-06,6.623428159706402e-07,8.605282153746288e-07,7.893785336621848e-07,7.848930177513532e-07,1.1046847413862208e-06,1.2542875015096585e-06,8.90533098839477e-07,1.2895629864473377e-06,5.688086927619663e-07,8.776681550748352e-07,1.0243953195948822e-06,8.365075555070773e-07,6.767115473043365e-07,6.045836944641293e-07,1.0977883283499056e-06,7.759425821299954e-07,4.027408372780637e-07,4.347871456049977e-06,2.248466751225796e-06,1.8992698841321187e-06,1.594501718213058e-06,1.2321883203492482e-06,1.4082976156736416e-06,1.250884723847405e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.501571505232434e-07,6.368868188434232e-07,6.263892138282935e-07,4.999556289379318e-07,1.4034337470427312e-07,3.582429860160192e-07,4.044038740726453e-07,2.648790197451416e-07,6.113590511707526e-07,2.4609286237380703e-07,3.70581428727395e-07,0.0,5.91102947001539e-07,4.784427664980978e-07,3.704597911315097e-07,8.074114935706035e-07,4.127666453180317e-07,2.806156085796539e-07,3.8973644327199674e-07,3.253521349008149e-07,3.882007247830121e-07,4.1226234436313207e-07,3.8773691533312094e-07,2.3043393521294608e-07,1.9857557766628423e-07,4.229298837762247e-07,3.970344476161825e-07,4.71010837299951e-07,4.976763941589803e-07,5.417116354202046e-07,5.018347851799695e-07,5.329686308631329e-07,5.530094367431256e-07,8.613593211182911e-07,7.693077622991256e-07,4.318897327403513e-07,6.407491382624911e-07,1.3972551304032809e-06,9.835367423918924e-07,7.781049171239505e-07,4.1367294736756356e-07,4.881628613122162e-07,7.352730926811733e-07,1.1277289458919503e-06,4.62006382020277e-07,7.920592445692307e-07,5.332519715730579e-07,4.536115125225402e-07,3.849426846005476e-07,6.264251171414971e-07,5.2380605064508e-07,5.326190151455923e-07,3.301361899269539e-07,8.758482977167048e-07,3.925386364274393e-07,3.686701442911744e-07,5.705937400429294e-07,5.77540192672123e-07,4.564154053655114e-07,3.1643236432250407e-07,6.195526935761413e-07,4.358111948117266e-07,2.9458707110060524e-07,2.3871937040587284e-06,1.039917780745681e-06,9.87087325751211e-07,8.805469297117173e-07,4.570408615196394e-07,6.234277930344414e-07,5.223118154055079e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3799717759147092e-07,5.230649408662009e-07,3.28810106683222e-07,2.3328123385777177e-07,2.6527078888942323e-07,2.387643263925396e-07,1.295650084818113e-07,1.7677589059693685e-07,2.5893051340742196e-07,1.9684790985216113e-07,2.7412932253969023e-07,0.0,2.3679122630624232e-07,3.1446858909114e-07,2.221566119694873e-07,2.971070684742661e-07,2.0641098056877989e-07,3.9589700917459974e-07,1.6913304935894347e-07,1.4770915653492635e-07,1.636289765318413e-07,8.236411905331472e-08,1.9376400267859358e-07,2.2999897834453822e-07,2.979033857613502e-07,2.470089073882093e-07,1.51170140027389e-07,1.1773685464485786e-07,2.714232812595705e-07,3.210143024712323e-07,2.508158751014116e-07,3.8599450196783673e-07,4.143667441958356e-07,5.650078608413663e-07,4.86334566083384e-07,3.931030695413874e-07,3.4039797970194825e-07,6.346042595145582e-07,9.664953731081672e-07,4.370827629324096e-07,4.926945164308217e-07,4.707284734082086e-07,5.061138553729045e-07,1.541969179450463e-06,2.1761872182568613e-07,3.8597878827159975e-07,5.180787911494872e-07,5.162477641974196e-07,3.296419297502281e-07,3.997923212155392e-07,3.822881753963068e-07,4.937841126481091e-07,4.2911959348510633e-07,6.170092006098212e-07,2.84709296759089e-07,5.617076192478945e-07,5.20316618368976e-07,4.1225240047211147e-07,3.2139516083087487e-07,6.326953549721471e-07,2.831860411936575e-07,3.4144498694296705e-07,5.107602085294635e-07,1.030833644934451e-06,3.3577182585281553e-07,4.388824706391284e-07,2.936724148453241e-07,4.3775616694969597e-07,4.6155269511349784e-07,3.004838580862183e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1169575657443663e-07,2.281974976318805e-07,2.193837791707951e-07,1.9984778260558208e-07,2.807620005477979e-07,5.1191362065122336e-08,6.480850738684126e-08,1.3249287703571625e-07,2.3507486194053358e-07,1.8703057540409332e-07,2.418136877767437e-07,0.0,1.9721984703786443e-07,1.88681153454684e-07,2.0745748303364545e-07,2.761452988195893e-07,1.9338071728156837e-07,3.132921550918846e-07,1.5199592178053425e-07,1.6269787389376538e-07,2.451134789617876e-07,1.8129819462268894e-07,3.8773691533312094e-07,1.688708301493506e-07,2.1521027417822036e-07,2.294273711654127e-07,2.644414298121446e-07,2.3556886299767218e-07,2.938439599967161e-07,1.2036420281945924e-07,2.506806461621468e-07,2.9401227824675195e-07,3.622786624009332e-07,3.390958835658672e-07,4.86139041599566e-07,2.358300715414105e-07,4.804334470559339e-07,4.1282537943733295e-07,1.9119898958034145e-06,4.5614748251634217e-07,3.4946608571424577e-07,5.056647882556598e-07,4.0826584834948734e-07,2.093516731275531e-06,3.8067971586881754e-07,4.261497240528341e-07,4.609446960714332e-07,6.10356281237526e-07,4.5673632736053763e-07,7.190489379380874e-07,4.528998327101242e-07,7.788670941190595e-07,4.131127199042385e-07,6.934880088988381e-07,5.955758621657699e-07,6.84765113977573e-07,4.7033976941794387e-07,3.06408824583576e-07,2.1966782709857464e-07,4.6094393250858957e-07,3.190128466473345e-07,4.121987997124266e-07,4.6507507125531436e-07,7.056827437118781e-07,3.1894052121864293e-07,3.2894067178530026e-07,1.6486052799331767e-07,2.3826451936328092e-07,2.770421539030114e-07,2.3725580446325613e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4573745630426714e-07,1.95781342782002e-07,1.408428442680327e-07,1.4988583695418654e-07,2.963201682649397e-07,8.536494941469438e-08,1.4589722415941315e-07,1.4735285314614254e-07,1.411777993204642e-07,1.3779353689651278e-07,2.5793460029519325e-07,0.0,1.5756392723046575e-07,1.636337239840945e-07,2.813606339629651e-07,1.4875374115659008e-07,2.3171550937814455e-07,4.1283656852159815e-07,1.857231413313428e-07,2.3623977504421783e-07,1.8403304742777012e-07,1.1530976667464061e-07,3.5528186076484493e-07,2.6091175151133126e-07,9.927445266271456e-08,2.1172192061846515e-07,2.8321628570677646e-07,2.3547370928971572e-07,2.9404188803120144e-07,2.2084559126749225e-07,1.930133789153729e-07,2.0235023544001762e-07,3.9699471548251773e-07,3.389135984517342e-07,4.461057241366557e-07,3.5336432678756023e-07,5.407766201196864e-07,5.398485731103587e-07,1.959441008056633e-06,5.130284135656568e-07,3.495601040316293e-07,6.446418450053812e-07,5.058424806515251e-07,2.450300203072071e-06,4.754038542158596e-07,8.735309418778313e-07,5.7610398446478e-07,8.445428013587942e-07,8.205923903878214e-07,9.311046412640037e-07,6.245816722299859e-07,8.36526233557744e-07,5.94245141868517e-07,6.670922715359066e-07,5.680481516565218e-07,5.441542561463978e-07,4.026646602334053e-07,5.77462784792124e-07,3.0456077733656323e-07,6.334582513004898e-07,4.2477906179048636e-07,3.0628659719890304e-07,6.194351974383878e-07,7.606747663315786e-07,3.1876978218158787e-07,2.9278518383999994e-07,2.1987263877399016e-07,2.5860469320571474e-07,1.1551107424305651e-07,2.0553928369559634e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2952515784615426e-08,9.803518855450938e-08,1.7209498579355894e-07,6.66517811022205e-08,2.807620005477979e-07,2.7283677018423404e-07,9.72127610802619e-08,2.0598935835433107e-07,2.11482066320776e-07,1.0826635041868858e-07,1.7730616772883e-07,0.0,2.2354589738509554e-07,2.139537623265685e-07,2.3696705276745305e-07,2.3378738669441172e-07,1.8041618405337435e-07,4.6156969103942564e-07,3.880709029161335e-07,2.3611339292569738e-07,4.494955760645404e-07,3.4606835776210646e-07,4.84279543457406e-07,2.6105267063178035e-07,3.4755395005490853e-07,1.9407842723359307e-07,2.454541142792062e-07,3.2966319300560195e-07,3.166178411801487e-07,4.214444418221234e-07,4.0505485310685757e-07,4.77450245277209e-07,2.935097771387169e-07,4.7467041146962843e-07,5.673142694126839e-07,4.3247163752712095e-07,7.005385179695337e-07,7.927230811535351e-07,2.380165047817516e-06,7.405449640008752e-07,7.63601047087936e-07,7.493784080379373e-07,7.184515084011881e-07,3.3753262493914765e-06,7.47763727599463e-07,9.335962232054841e-07,9.933817023841377e-07,1.206032140474614e-06,9.295094989309545e-07,1.0376551760102638e-06,6.79076295523365e-07,7.60174243339187e-07,8.586989990178795e-07,1.0511138730623613e-06,8.245813039734086e-07,8.776681550748352e-07,6.88528001694921e-07,5.776950707071649e-07,5.073308633310182e-07,8.350131494415548e-07,4.074630940302582e-07,5.650749095085508e-07,6.66339385554506e-07,3.2552641418982664e-07,4.025488183531668e-07,3.2902910858373696e-07,3.1165240856897465e-07,3.3808465576140805e-07,3.691439664468437e-07,2.52937633483884e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
