Calibrated,RIXS
11560.35,2.3799717759147092e-07
11560.6,2.0968256324520914e-07
11560.85,1.5164784739592682e-07
11561.1,2.19029981919075e-07
11561.5,2.0239273045168016e-07
11561.6,3.747468457302486e-07
11561.85,2.043798778131932e-07
11561.9,3.232640044108727e-07
11562.1,1.9122449043233265e-07
11562.15,2.7492118494782593e-07
11562.35,2.352900623536312e-07
11562.6,3.244078318420797e-07
11562.85,3.407934516607636e-07
11563.1,2.898252638653734e-07
11563.4,3.675504127551753e-07
11563.65,4.4613146872423537e-07
11563.85,4.732358366947127e-07
11564.1,4.202774257109231e-07
11564.35,4.076319929143275e-07
11564.6,5.533206263465961e-07
11564.7,8.729820361380303e-07
11564.85,5.724468533606671e-07
11565.1,5.889009591474486e-07
11565.35,5.60994396226976e-07
11565.4,8.3825995062608e-07
11565.6,5.265661335634341e-07
11565.65,5.101729506709692e-07
11565.85,5.702305563060378e-07
11566.1,8.062639874707869e-07
11566.35,7.605933289351197e-07
11566.6,8.508943761403583e-07
11566.85,9.765279866087837e-07
11567.1,1.1071821542196446e-06
11567.35,1.3175883408866435e-06
11567.6,1.4646277550249971e-06
11567.85,1.4099939403582667e-06
11568.1,1.35494526238458e-06
11568.35,1.2975947595229046e-06
11568.6,8.805293314161504e-07
11568.85,1.358594705325269e-06
11569.1,1.364851804919683e-06
11569.35,1.3686583757605674e-06
11569.6,1.3365813109959708e-06
11569.85,1.459981896224487e-06
11569.95,1.3019391113673182e-06
11570.1,9.10952098096332e-07
11570.35,1.3607653940081821e-06
11570.6,1.1433592062263765e-06
11570.85,1.223128610906259e-06
11571.1,1.405943446088363e-06
11571.35,1.0739167666655371e-06
11571.6,1.1855306890510369e-06
11571.85,1.3139647741994857e-06
11572.1,1.2647856689649313e-06
11572.35,1.1896380697969457e-06
11572.6,1.0015011400326023e-06
11572.85,1.145918000239843e-06
11573.05,6.521815444305483e-07
11573.3,8.562233548048781e-07
11573.55,7.761317875738526e-07
11573.8,7.960148722283149e-07
11574.05,4.7407071574709043e-07
11574.3,6.153595574024625e-07
11574.55,6.552910382733653e-07
11574.8,5.195128372271471e-07
11575.05,2.7046838836474746e-07
11575.15,2.594200612646417e-07
11575.4,4.319612257780983e-07
11575.55,4.074630940302582e-07
11575.8,4.83313085265623e-07
11575.9,1.8620491571667246e-07
11576.15,3.1038321075136407e-07
11576.25,3.256563821486461e-07
11576.5,2.1813483407414441e-07
11576.75,1.6451455429186848e-07
11577.0,1.8337385895616266e-07
11577.25,9.927688306803373e-08
11577.5,2.0822488287350336e-07
11577.75,2.850117092310542e-07
