Calibrated,RIXS
11560.1,1.3170569330258905e-07
11560.35,9.226833529996699e-08
11560.6,1.5607244320952992e-07
11560.85,2.101460730981676e-07
11561.1,1.7766628977508852e-07
11561.35,2.346885326976102e-07
11561.6,3.564661776403365e-07
11561.85,2.637105920414136e-07
11562.1,2.346289583518348e-07
11562.15,1.8795879567281266e-07
11562.35,2.1578095157555695e-07
11562.4,4.931929972230886e-07
11562.6,3.4646519529817555e-07
11562.85,5.135875113236016e-07
11563.1,2.746300883103128e-07
11563.35,3.720437507230239e-07
11563.6,3.560587026357834e-07
11563.85,4.889567288017277e-07
11564.1,4.86467633722021e-07
11564.35,4.2699475279286606e-07
11564.6,5.17527588293835e-07
11564.85,4.254196036697656e-07
11565.1,4.5244457793237355e-07
11565.35,6.314270875458179e-07
11565.6,6.43625931045136e-07
11565.85,3.859683273104048e-07
11565.9,6.584426566348182e-07
11566.1,6.103887572593782e-07
11566.15,7.49511039647528e-07
11566.35,7.19639920051098e-07
11566.6,1.0185092455966992e-06
11566.85,1.1488711450039041e-06
11567.1,9.439530409154271e-07
11567.35,1.1907786685850292e-06
11567.6,1.2538314431983607e-06
11567.85,1.3264236274110634e-06
11568.1,9.46409461024802e-07
11568.35,9.102160809053262e-07
11568.6,1.00998625705472e-06
11568.85,1.1701245540003134e-06
11569.1,1.0167261620925851e-06
11569.35,1.2344944333797164e-06
11569.6,1.2646234735362363e-06
11569.7,1.7710798017728767e-06
11569.85,1.2490491613259408e-06
11570.1,1.4757551590508366e-06
11570.2,1.5679584553727663e-06
11570.35,1.0896645023176195e-06
11570.6,8.442933010902413e-07
11570.8,1.0595012650445105e-06
11570.95,1.8040382583908298e-06
11571.2,1.5313911399698684e-06
11571.35,1.1743035337344404e-06
11571.6,1.0713882774265657e-06
11571.85,1.4367856753338946e-06
11571.95,1.6870521930834984e-06
11572.1,9.007321150631232e-07
11572.35,1.2136687788222557e-06
11572.6,9.949546512936002e-07
11572.8,7.051005904963609e-07
11573.05,8.613972571771379e-07
11573.3,7.573865606167418e-07
11573.55,6.993579194941125e-07
11573.75,7.417897363274664e-07
11574.05,6.299748766019211e-07
11574.55,4.6994947996095476e-07
11574.8,2.901150630471229e-07
11575.05,4.013354034213442e-07
11575.3,3.884415337225517e-07
11575.8,2.162227112459208e-07
11576.05,3.2885123712739235e-07
11576.25,3.008649868371568e-07
11576.5,2.00614888280122e-07
11576.75,1.4677741022267964e-07
11576.85,2.5767135184539466e-07
11577.1,3.5668036160730635e-07
11577.25,3.4979317778776943e-07
11577.5,2.050461866535437e-07
