Calibrated,RIXS
11564.85,2.2405012860675078e-07
11565.35,1.7138099428397645e-07
11565.6,1.9957938644307122e-07
11565.85,2.173507029665111e-07
11566.1,1.6960938382233805e-07
11566.6,3.517551821452821e-07
11567.1,3.234986413351153e-07
11567.35,3.20648381810265e-07
11567.85,5.628649680265865e-07
11568.1,4.276772811639504e-07
11568.35,5.752921322384196e-07
11568.6,5.932559846180589e-07
11569.1,4.102973945475383e-07
11569.35,5.939534688367464e-07
11569.6,4.707786237081173e-07
11569.85,4.28257664282699e-07
11570.35,4.183007074333741e-07
11570.85,6.098986819825743e-07
11571.1,5.794187713351211e-07
11571.6,7.97282785229558e-07
11571.85,8.590441479064234e-07
11572.1,4.995058089328742e-07
11572.35,9.610474032787478e-07
11572.85,1.0141521146008393e-06
11573.1,9.9481502409442e-07
11573.35,1.1107937158319854e-06
11573.6,1.1737747728100236e-06
11574.1,1.330168292892417e-06
11574.6,1.2502169647357549e-06
11575.1,1.0425819667516441e-06
11575.55,1.2700410027852976e-06
11576.1,1.074222142572141e-06
11576.35,1.350600327477475e-06
11576.85,1.2133939275296431e-06
11577.1,1.0098347272595848e-06
11577.55,7.909821257814127e-07
11577.8,8.921343174650478e-07
11578.05,7.247470735660283e-07
11578.3,4.671801287735307e-07
11578.5,4.854703707588466e-07
11578.8,5.777090440175778e-07
11579.3,3.887471964259007e-07
11579.55,4.2646783576170943e-07
11579.8,4.0160324605576856e-07
11580.05,2.648819977188362e-07
11580.55,1.2370465760406346e-07
11580.8,5.479381198139028e-08
11581.0,2.0073724768958954e-07
11581.25,1.457258339661781e-07
11581.5,2.3784660997684197e-07
11582.0,1.866316060531536e-07
11582.25,1.7389462302017018e-07
