Calibrated,RIXS
11552.85,5.493082005903593e-06
11553.1,5.2622127147171095e-06
11553.35,4.938135873369226e-06
11553.6,3.021921456660088e-06
11554.0,4.6756061346695504e-08
11554.1,6.486861561804785e-06
11554.35,2.747640016151344e-06
11554.4,2.4092815745486214e-06
11554.6,5.591890416841879e-06
11554.65,1.1989573866565635e-06
11554.85,2.413666248945419e-06
11555.1,4.234499658315268e-06
11555.35,3.3352973091757275e-06
11555.6,2.063199042662749e-06
11555.9,4.260521808986526e-06
11556.15,1.2611891121543948e-06
11556.35,6.1907642535497124e-06
11556.6,1.0018157332802771e-05
11556.85,7.067385723374208e-06
11557.1,2.164414713402633e-06
11557.2,1.1546996100925827e-07
11557.35,4.0354644104390816e-06
11557.6,3.333712288088993e-06
11557.85,2.17219696932419e-06
11557.9,2.1669170477987555e-06
11558.1,5.09078441986022e-06
11558.15,9.823028321755258e-07
11558.35,3.419327323366881e-06
11558.6,2.3236031054826417e-06
11558.85,4.301315203223578e-06
11559.1,3.316747189350779e-06
11559.35,3.7878947875070958e-06
11559.6,4.16304997887579e-06
11559.85,2.920267191259697e-06
11560.1,7.167443280226794e-06
11560.35,4.3618007874863815e-06
11560.6,4.818698245335217e-06
11560.85,4.326022412686323e-06
11561.1,2.591185636373945e-06
11561.35,8.266579354299107e-06
11561.6,5.084558666640121e-06
11561.85,4.436198401722534e-06
11562.1,7.673017533244514e-06
11562.35,6.092200891339756e-06
11562.45,4.279813128873272e-07
11562.6,2.8071880064908423e-05
11562.85,7.398316145675913e-06
11563.1,2.9820465741818433e-06
11563.35,3.4762419100904827e-06
11563.6,2.6469831336522238e-06
11563.85,4.824536106583599e-06
11564.1,3.3154800488217976e-06
11564.35,4.224093274706219e-06
11564.6,3.0416507347444245e-06
11564.85,3.652853812536924e-06
11565.1,2.6688938641802306e-06
11565.35,1.184940760950317e-06
11565.55,2.364205688046712e-06
11565.8,2.261216918538996e-06
11566.05,2.014370153427475e-06
11566.3,3.0716254264816395e-06
11566.55,1.4067835209594782e-06
11566.8,1.6162119267023999e-06
11567.05,2.536136672438869e-06
11567.3,1.6370116702915288e-06
11567.55,1.5080945364480015e-06
11567.65,2.5886455792146246e-07
11567.9,6.045836944641293e-07
11568.05,3.259266502073708e-06
11568.3,1.7305419103699367e-06
11568.4,4.028488541312964e-07
11568.65,4.027408372780637e-07
11568.75,1.0322068081753387e-05
11569.0,5.311313865910335e-06
11569.25,4.020926362947822e-06
11569.5,4.342484615786306e-06
11569.75,3.258900056053081e-06
11570.0,4.271066539338093e-06
11570.25,2.355796405434143e-06
