Calibrated,RIXS
11552.6,1.029648449168122e-05
11552.85,9.789343254154566e-06
11553.1,1.0555945428601546e-05
11553.35,6.07434116881596e-06
11553.75,1.870743590645384e-07
11553.85,1.201128774414947e-05
11554.1,6.486861561804785e-06
11554.15,5.909822711471348e-06
11554.35,1.1176568399450024e-05
11554.4,2.4092815745486214e-06
11554.6,5.591890416841879e-06
11554.85,8.3593155612711e-06
11555.1,6.700564280148332e-06
11555.35,4.887926696844156e-06
11555.65,1.0058212198931084e-05
11555.9,4.260521808986526e-06
11556.1,1.328619462655873e-05
11556.35,1.8956894591242843e-05
11556.6,1.5547151696059047e-05
11556.85,6.268893425767608e-06
11556.95,2.1453070599447967e-07
11557.1,8.15772813756592e-06
11557.35,6.85391225441597e-06
11557.6,4.934146356560591e-06
11557.65,4.43545035948201e-06
11557.85,8.83890466314555e-06
11557.9,2.1669170477987555e-06
11558.1,7.485708826103835e-06
11558.35,4.911334260886198e-06
11558.6,1.0281811029253988e-05
11558.85,6.708217382355007e-06
11559.1,7.755454749755746e-06
11559.35,9.082598684842843e-06
11559.6,6.153320374110562e-06
11559.85,1.5059677284368313e-05
11560.1,9.093510247568846e-06
11560.35,9.042095958435963e-06
11560.6,8.841884999392792e-06
11560.85,5.49183605757185e-06
11561.1,1.4545608952121366e-05
11561.35,1.034912150490302e-05
11561.6,8.78074359590994e-06
11561.85,1.474274530845277e-05
11562.1,1.2944188719164912e-05
11562.2,3.7859885370802027e-07
11562.35,5.601501638420747e-05
11562.6,1.876803836924333e-05
11562.85,6.512005607899749e-06
11563.1,7.258656981079997e-06
11563.35,5.278335366636361e-06
11563.6,9.341500116014086e-06
11563.85,6.593155487646793e-06
11564.1,9.098357826038304e-06
11564.35,7.519798616397495e-06
11564.6,7.213079683317227e-06
11564.85,5.473196643610776e-06
11565.1,3.222404499648465e-06
11565.3,5.3981352885483235e-06
11565.55,5.059880643883127e-06
11565.8,5.412059705842675e-06
11566.05,6.590878797538361e-06
11566.3,3.6483234548444847e-06
11566.55,3.5623757248557167e-06
11566.8,4.919143385407531e-06
11567.05,3.5845480087181398e-06
11567.3,3.5283025845155676e-06
11567.4,5.459803532705529e-07
11567.65,2.5886455792146246e-07
11567.8,5.6806568325825475e-06
11568.05,3.959222599572534e-06
11568.15,2.942711600324008e-07
11568.4,4.028488541312964e-07
11568.5,1.899543434666265e-05
11568.75,1.051096253158695e-05
11569.0,8.446215850322232e-06
11569.25,9.387489245411797e-06
11569.5,5.950238866389053e-06
11569.75,8.776504668788688e-06
11570.0,5.3289226088634076e-06
