Calibrated,RIXS
11564.85,9.255445795223866e-08
11565.1,3.0953083564104857e-07
11565.35,2.968161932917041e-07
11566.1,3.7499906463301493e-07
11566.6,3.673449931964769e-07
11567.1,3.146193979337017e-07
11567.35,4.025350887019076e-07
11568.35,3.8496818289790994e-07
11568.6,2.1256263902128e-07
11568.85,3.345659601165463e-07
11569.35,6.066052231742741e-07
11569.6,4.277267020473345e-07
11570.1,4.2789223428752153e-07
11570.35,3.552340049107549e-07
11570.85,6.116994833520033e-07
11571.1,7.0497821423449e-07
11571.35,7.178657594052504e-07
11571.6,5.651369022953174e-07
11572.1,1.0039784856245545e-06
11572.35,7.520419384864405e-07
11572.6,8.094009417600705e-07
11572.85,9.151829349671524e-07
11573.35,1.0729818789961493e-06
11573.6,1.040321650180971e-06
11573.85,8.614671474695128e-07
11574.1,1.2054243588601609e-06
11574.6,1.2165563202562464e-06
11574.85,8.438247013728263e-07
11575.1,1.1339925214414434e-06
11575.35,1.2751580092429336e-06
11575.85,8.97797543470847e-07
11576.1,1.1382338923084802e-06
11576.35,1.2392850478097436e-06
11576.6,1.145378158288092e-06
11576.85,1.148064785550974e-06
11577.1,8.135641686067727e-07
11577.55,9.225532709225572e-07
11577.8,7.605798318377006e-07
11578.05,7.595166152267526e-07
11578.3,3.593948509499705e-07
11578.55,4.332040508044383e-07
11578.8,5.800400825274001e-07
11579.05,4.870726059650808e-07
11579.3,3.537857337742541e-07
11579.55,3.2156652588596987e-07
11580.05,4.614791792131319e-07
11580.3,4.1258434108040977e-07
11580.75,2.717781837781473e-07
11581.0,2.351662543950263e-07
11581.25,2.745969685373384e-07
11581.5,1.8369242907061274e-07
11581.75,2.1873132332768765e-07
11582.0,1.849408321107589e-07
11582.25,1.424105839545995e-07
