Calibrated,RIXS
11554.6,5.295251578461543e-08
11554.85,1.085489940545358e-07
11555.1,1.5126424124905386e-07
11555.35,1.7202562994221813e-07
11555.75,3.116653310248906e-07
11555.85,2.7283677018423404e-07
11556.1,1.705689196683158e-07
11556.15,1.781280631954322e-07
11556.35,2.059893583543311e-07
11556.4,2.750313737995083e-07
11556.6,1.6189224840487574e-07
11556.85,1.0826635041868858e-07
11557.1,1.3789145198435999e-07
11557.35,1.9352911222148442e-07
11557.65,1.4482269909908694e-07
11557.9,3.940156793548734e-07
11558.1,2.3696705276745305e-07
11558.35,2.2056677893296657e-07
11558.6,2.2844835053341842e-07
11558.85,1.0302600247519972e-07
11558.95,7.258111834867662e-07
11559.1,3.880709029161335e-07
11559.35,2.276264791396132e-07
11559.6,1.9227930551081364e-07
11559.65,2.247477880322701e-07
11559.85,3.4606835776210646e-07
11559.9,4.088522731695765e-07
11560.1,4.0682389407793913e-07
11560.35,3.233319748001525e-07
11560.6,3.4755395005490853e-07
11560.85,3.121916588888828e-07
11561.1,2.9901916724262886e-07
11561.35,2.9710546902676637e-07
11561.6,5.426123633424865e-07
11561.85,4.214444418221234e-07
11562.1,4.4312663406775903e-07
11562.35,4.60990380568739e-07
11562.6,3.1215894642343415e-07
11562.85,6.209657172589573e-07
11563.1,5.673142694126839e-07
11563.35,7.327585504630994e-07
11563.6,5.863537318978509e-07
11563.85,7.169074559142606e-07
11564.1,9.198056355539768e-07
11564.2,2.996457861106232e-06
11564.35,7.405449640008752e-07
11564.6,8.563182389226239e-07
11564.85,7.956936061363189e-07
11565.1,7.867108397257902e-07
11565.35,1.061633630397478e-06
11565.6,7.47763727599463e-07
11565.85,1.1531972726136496e-06
11566.1,1.2791213877203367e-06
11566.35,1.194311679679923e-06
11566.6,1.2091349609496935e-06
11566.85,1.1850403295556195e-06
11567.1,1.2777967376784456e-06
11567.3,8.497574933740159e-07
11567.55,1.272782812340902e-06
11567.8,1.0069153792772094e-06
11568.05,1.3329427810984714e-06
11568.3,8.655971834766047e-07
11568.55,1.1228119815547257e-06
11568.8,1.006930129487523e-06
11569.05,7.312552592143618e-07
11569.3,6.927985316185815e-07
11569.4,6.33628033731822e-07
11569.65,6.621630939369036e-07
11569.8,5.486729548127116e-07
11570.05,6.355396602640361e-07
11570.15,7.288131874249331e-07
11570.4,5.118572904648199e-07
11570.5,4.344397790439284e-07
11570.75,2.8529143107048557e-07
11571.0,2.7396995061052376e-07
11571.25,2.7469433387997504e-07
11571.5,3.185391032232335e-07
11571.75,3.6934039798413096e-07
11572.0,3.00845693077224e-07
