Calibrated,RIXS
11552.85,5.769485983423278e-06
11553.1,2.1253139771880942e-06
11553.35,6.600979379351888e-06
11553.6,4.796707381793396e-06
11553.85,3.978378819256221e-06
11554.1,4.1164311431363495e-06
11554.35,2.6175941420282785e-06
11554.6,5.023932427580014e-06
11554.85,1.9375035337422402e-06
11554.9,2.20881269268366e-06
11555.1,3.966230181071759e-06
11555.15,7.521384235554712e-07
11555.35,3.0920025964785506e-06
11555.6,2.137176110960384e-06
11555.85,1.0308640702636953e-05
11556.1,4.880582694190647e-06
11556.35,4.458938673868265e-06
11556.6,9.759092514321581e-06
11556.85,7.496421411710834e-06
11557.1,5.760337757239815e-06
11557.35,3.5688790967986972e-06
11557.6,3.243991828276102e-06
11557.85,3.3929994881458703e-06
11558.1,2.3649788709525627e-06
11558.35,5.470086174128738e-06
11558.6,2.122825800207226e-06
11558.65,1.7054414922483998e-06
11558.85,4.6826376928789184e-06
11558.9,7.830522797484671e-07
11559.1,3.4886117189197053e-06
11559.35,1.565198703734089e-06
11559.6,6.383397758713947e-06
11559.85,4.00045723791603e-06
11560.1,4.577615682642e-06
11560.35,4.321760023710072e-06
11560.6,2.535802359564096e-06
11560.85,5.3636918290859585e-06
11561.1,5.578719095358537e-06
11561.35,5.611183343996675e-06
11561.6,4.991444474075675e-06
11561.85,2.6214303259423858e-06
11562.1,1.3227704103474315e-05
11562.35,5.4033735251634174e-06
11562.45,5.254704734199956e-07
11562.6,2.7324035529193626e-05
11562.85,9.425901464919471e-06
11562.95,3.647622650835858e-07
11563.1,3.6185493232250038e-06
11563.35,1.986268870564983e-06
11563.55,4.575404125418829e-06
11563.7,6.473374103286183e-07
11563.95,5.681275647662379e-07
11564.1,4.432226251590365e-06
11564.35,4.038499908893106e-06
11564.6,2.6565909768089037e-06
11564.7,8.730161662483436e-07
11564.85,4.700816531831579e-06
11565.1,2.334735786804544e-06
11565.35,1.3529581235585026e-06
11565.55,2.865007453817914e-06
11565.8,1.7428728232404236e-06
11566.05,1.9728928144267917e-06
11566.3,3.1053369096463413e-06
11566.5,3.7738682000791695e-06
11566.8,1.681509137635937e-06
11567.3,1.4104138115336658e-06
11567.55,1.3296864013039928e-06
11567.8,1.719091656036234e-06
11568.05,2.9313607747551204e-06
11568.55,1.1103698364332701e-06
11568.8,4.106225760949333e-06
11569.0,5.547808119497917e-06
11569.25,3.786842564532804e-06
11569.5,4.5319574680416065e-06
11569.6,2.5708714099165073e-07
11569.85,2.77343932626027e-07
11570.0,4.19019753568896e-06
11570.25,2.539418157786195e-06
