Calibrated,RIXS
11557.6,1.5840849519414365e-07
11557.85,5.27673173167112e-08
11558.1,4.0600607916025454e-07
11558.35,1.8643701490733673e-07
11558.6,1.7930786702502903e-07
11558.85,2.8511610055383407e-07
11559.1,8.486152389877872e-08
11559.35,4.847004451371386e-07
11559.6,3.5217904031094117e-07
11559.65,2.583738980353249e-07
11559.85,3.632438532169681e-07
11559.9,1.6457453251428508e-07
11560.1,3.319749912707725e-07
11560.35,2.7295311734777944e-07
11560.6,4.189884793225585e-07
11560.85,4.477235701320816e-07
11561.1,4.186054660463208e-07
11561.35,3.304905201985568e-07
11561.6,6.77278778527723e-07
11561.85,6.239023013654334e-07
11562.1,5.745568342229677e-07
11562.35,5.121488361981364e-07
11562.6,5.216109571965296e-07
11562.85,3.870036988184044e-07
11563.1,3.216402727586708e-07
11563.35,2.250576123374268e-07
11563.4,6.281557260554045e-07
11563.6,8.240771341471656e-07
11563.65,5.370263067399748e-07
11563.85,7.999917543212636e-07
11564.1,5.445219884741558e-07
11564.35,1.4300356242972896e-06
11564.6,1.279195169865406e-06
11564.85,1.2771640596391268e-06
11565.1,1.4435459781628569e-06
11565.35,1.2289848393198335e-06
11565.6,1.1524355383461573e-06
11565.85,1.5891951608057784e-06
11566.1,1.9312877506496754e-06
11566.35,1.8098079074650173e-06
11566.6,2.152497648689841e-06
11566.85,2.6869653729191824e-06
11567.1,2.5292469470724726e-06
11567.2,1.4949100939713631e-06
11567.35,1.7392421539667142e-06
11567.6,1.4188060701517882e-06
11567.7,1.2828750998504452e-06
11567.85,2.109028069001845e-06
11568.1,1.2828193515513359e-06
11568.3,2.476939610745681e-06
11568.45,9.637307371565395e-07
11568.7,9.342240216129072e-07
11568.85,1.6809193778411081e-06
11569.1,1.570235393944931e-06
11569.35,1.7598575475308795e-06
11569.45,8.733659323405908e-07
11569.6,1.7107012197410063e-06
11569.85,1.235335061783161e-06
11570.1,7.960697505701188e-07
11570.3,1.3829219413379191e-06
11570.55,9.967308187539886e-07
11570.8,1.0220537943508087e-06
11571.05,7.246758841815755e-07
11571.25,8.49233500714111e-07
11571.55,5.598277410040929e-07
11572.05,3.2896463597266824e-07
11572.3,4.781579171167897e-07
11572.55,1.7197794761173365e-07
11572.8,3.7048720125499894e-07
11573.3,2.160494327274921e-07
11573.55,1.094112253729008e-07
11573.75,3.5138396086827567e-07
11574.0,1.8225495083727372e-07
11574.25,2.9604424751334394e-07
11574.35,7.923053836516978e-08
11574.6,1.7857882683711184e-07
11574.75,4.4289279672628564e-07
11575.0,2.3656022507916885e-07
