Calibrated,RIXS
11556.35,1.9779761846129038e-07
11556.6,2.901812109116841e-07
11556.85,3.7482512065464456e-07
11557.1,3.8773815524217236e-07
11557.35,2.799587079662472e-07
11557.6,3.5140728900499385e-07
11557.85,4.244782983432476e-07
11558.1,4.6944634847319315e-07
11558.35,5.432336142389461e-07
11558.4,5.168172327538088e-07
11558.6,5.107096501122292e-07
11558.65,4.2273685476264725e-07
11558.85,4.312941669030427e-07
11559.1,5.780183661482385e-07
11559.35,4.847801312470143e-07
11559.6,5.961742963885513e-07
11559.85,6.319561478981424e-07
11560.1,5.600691246803678e-07
11560.35,5.925393957223988e-07
11560.6,7.068456472173813e-07
11560.85,7.62421858760778e-07
11561.1,6.659217541385765e-07
11561.35,8.084369346112038e-07
11561.6,7.746305083822562e-07
11561.85,8.692450384700487e-07
11562.1,9.333828863089113e-07
11562.15,1.1496848782729748e-06
11562.35,1.1869887046154869e-06
11562.4,1.13496767144281e-06
11562.6,1.0704116433371305e-06
11562.85,1.0888976000696895e-06
11563.1,1.267292202097622e-06
11563.35,1.7593717724522323e-06
11563.6,1.5672874540127477e-06
11563.85,1.5480247535633721e-06
11564.1,2.0939580090339887e-06
11564.35,2.252364436761112e-06
11564.6,1.9891713142196287e-06
11564.85,2.327488542111156e-06
11565.1,2.564386301351553e-06
11565.35,2.270211092447106e-06
11565.6,2.9706727600432123e-06
11565.85,3.1278506093052987e-06
11565.95,1.7889209793229615e-06
11566.1,2.9538746788371363e-06
11566.35,3.482662388644945e-06
11566.45,1.8696318393865842e-06
11566.6,3.2338430391361616e-06
11566.85,3.3726284954330124e-06
11567.05,3.5375779214708238e-06
11567.2,1.308623941977543e-06
11567.45,2.056903142866808e-06
11567.6,3.661202365962016e-06
11567.85,3.5474893173335917e-06
11568.1,3.441891861276363e-06
11568.2,8.425118367062279e-07
11568.35,3.05105017146902e-06
11568.6,2.8130542101056194e-06
11568.85,2.192696857666066e-06
11569.05,2.439974373781282e-06
11569.3,1.974293737147324e-06
11569.55,2.258409190742916e-06
11569.8,1.913673416373829e-06
11570.0,1.967802704326996e-06
11570.3,1.1565025512446279e-06
11570.8,9.75797093081649e-07
11571.05,9.207993848241621e-07
11571.3,6.018425495632387e-07
11571.55,9.351643498411016e-07
11572.05,3.8595720938734386e-07
11572.3,2.1893992354180003e-07
11572.5,6.350747400242167e-07
11572.75,4.1879346985175e-07
11573.0,3.8834897593762004e-07
11573.1,2.1788398050421682e-07
11573.35,1.1879819939945135e-07
11573.5,6.054944475809831e-07
11573.75,4.7394151087814255e-07
