Calibrated,RIXS
11551.35,1.1646409193675415e-05
11551.6,1.4987107335805375e-05
11551.85,1.88856157961627e-05
11552.1,2.153909682622348e-05
11552.5,2.5000188282668004e-06
11552.6,1.1659280122928075e-05
11552.85,2.2087880792252742e-05
11552.9,2.1952460942103784e-05
11553.1,1.4752855222251614e-05
11553.15,2.738737836533965e-05
11553.35,2.175827469542096e-05
11553.6,1.1442106424301014e-05
11553.85,1.5599650203238053e-05
11554.1,1.7360124587612338e-05
11554.4,4.215304208728887e-05
11554.65,5.082694046324312e-05
11554.85,2.529284014782865e-05
11555.1,3.032563100901402e-05
11555.35,3.5280238936852625e-05
11555.6,3.9653783848189645e-05
11555.7,6.8466392405146825e-06
11555.85,1.6688662255262816e-05
11556.1,1.927751853310848e-05
11556.35,2.4452412237115882e-05
11556.4,2.4681393449362035e-05
11556.6,1.3094141093273814e-05
11556.65,2.6551382566668805e-05
11556.85,2.2890955411305625e-05
11557.1,3.0949102474414626e-05
11557.35,1.8103949665653346e-05
11557.6,2.1212271995941157e-05
11557.85,2.0451916005054087e-05
11558.1,1.980852134460326e-05
11558.35,2.7342179105262163e-05
11558.6,1.9975094506664506e-05
11558.85,2.4572871577508568e-05
11559.1,2.09518087085723e-05
11559.35,2.0936724679153536e-05
11559.6,2.5169395816939635e-05
11559.85,2.3696102708063532e-05
11560.1,2.593891278596733e-05
11560.35,2.350573321053447e-05
11560.6,2.5994962200397296e-05
11560.85,4.0053744958555954e-05
11560.95,1.1760956871451062e-05
11561.1,3.184343345203763e-05
11561.35,3.855630966686713e-05
11561.6,1.8241269614382076e-05
11561.85,1.704242069126985e-05
11562.1,2.121843777782892e-05
11562.35,1.7884759200743698e-05
11562.6,2.008374942872931e-05
11562.85,2.9569581084905854e-05
11563.1,3.247775667302483e-05
11563.35,1.9985452850503095e-05
11563.6,1.9024473025598508e-05
11563.85,1.4901654402959895e-05
11564.05,1.523111731449024e-05
11564.3,1.3142254075095829e-05
11564.55,1.6054677115197935e-05
11564.8,1.893910059560358e-05
11565.05,1.346997280956963e-05
11565.3,1.0932808259039958e-05
11565.55,1.6850350577831217e-05
11565.8,1.0712822119109936e-05
11566.05,1.6957528989177576e-05
11566.15,3.6216803096226235e-06
11566.4,1.840322042555032e-06
11566.55,2.115110839943055e-05
11566.8,1.082338106777713e-05
11566.9,2.7575954325544047e-06
11567.15,1.1143859095188292e-06
11567.25,2.451798087422364e-05
11567.5,1.8006739981401634e-05
11567.75,1.3311363679274067e-05
11568.0,1.4422922929793493e-05
11568.25,1.67998981997658e-05
11568.5,2.4579391271027994e-05
11568.75,1.492517276479744e-05
