Calibrated,RIXS
11552.1,2.1231774484816805e-05
11552.35,2.2468986609361377e-05
11552.6,2.5541905486852024e-05
11552.85,2.0158885827145068e-05
11553.25,3.275995814587748e-07
11553.35,2.674160455596444e-05
11553.6,1.9686305041070766e-05
11553.65,1.836829659220477e-05
11553.85,2.576942648094538e-05
11553.9,1.221313547665114e-05
11554.1,2.0285033445998503e-05
11554.35,1.847286418507864e-05
11554.6,1.6804435249940887e-05
11554.85,1.5413667444030372e-05
11555.15,3.6134005270932565e-05
11555.4,2.1611000932228948e-05
11555.6,3.148982494496278e-05
11555.85,3.936060597045017e-05
11556.1,4.303318649694067e-05
11556.35,2.4426950371655318e-05
11556.45,6.105873939842883e-07
11556.6,2.2271621798166373e-05
11556.85,1.9714719905883497e-05
11557.1,1.7767033079601485e-05
11557.15,1.617142397207674e-05
11557.35,2.2130242645412928e-05
11557.4,9.867945192040249e-06
11557.6,2.1156155103840394e-05
11557.85,1.6928897113690888e-05
11558.1,2.364504365561528e-05
11558.35,2.0676063850275365e-05
11558.6,2.165211079307993e-05
11558.85,2.3204918240402446e-05
11559.1,2.2284358009059452e-05
11559.35,3.3644317097447745e-05
11559.6,2.4842595109215023e-05
11559.85,2.365574100708967e-05
11560.1,2.2362449794478665e-05
11560.35,1.735627433289217e-05
11560.6,3.066727120757262e-05
11560.85,2.637812036194356e-05
11561.1,2.455212608987551e-05
11561.35,3.05198502578992e-05
11561.6,3.248737560888449e-05
11561.7,1.069953282218318e-06
11561.85,0.00011902340325323448
11562.1,5.864626407657782e-05
11562.35,1.8072850475890815e-05
11562.6,1.852931996768648e-05
11562.85,1.7097624984456704e-05
11563.1,2.3313509554827788e-05
11563.35,1.7633902909752118e-05
11563.6,2.6863810621653397e-05
11563.85,2.236750542698922e-05
11564.1,2.003911473420493e-05
11564.35,1.595562538539823e-05
11564.6,9.58988331243094e-06
11564.8,1.6355634885813032e-05
11565.05,1.3064701269044608e-05
11565.3,1.7049251541158263e-05
11565.55,1.866710057304888e-05
11565.8,1.2214208509809687e-05
11566.05,9.269420770749527e-06
11566.3,1.67877576627309e-05
11566.55,9.782823671793103e-06
11566.8,1.2684897687288091e-05
11566.9,3.7326605356281727e-07
11567.15,4.602036585270446e-07
11567.3,1.7212002337860466e-05
11567.55,9.795946782960507e-06
11567.65,2.943895472497936e-07
11567.9,2.785964773797073e-07
11568.0,3.705564065437096e-05
11568.25,2.5407046594965868e-05
11568.5,1.7558813812690167e-05
11568.75,1.9848599497284785e-05
11569.0,1.706033742844986e-05
11569.25,2.472241436593988e-05
11569.5,1.3932962051260965e-05
