Calibrated,RIXS
11560.6,1.055630346965638e-07
11560.85,1.843879706236246e-07
11561.1,1.5586348291603744e-07
11561.35,2.5797154022140827e-07
11561.6,2.2550139600285718e-07
11561.85,2.6950247615436774e-07
11562.1,1.6983686421909552e-07
11562.35,3.663626560038135e-07
11562.6,1.6132899422870454e-07
11562.65,2.817110377201689e-07
11562.85,2.44976646082357e-07
11562.9,2.3479072632980772e-07
11563.1,2.885406558028988e-07
11563.35,3.853972531164065e-07
11563.6,4.186519874371434e-07
11563.85,3.5456877063321056e-07
11564.1,4.687558230505073e-07
11564.35,4.5616442157077704e-07
11564.6,2.961504586482153e-07
11564.85,4.272233979081499e-07
11565.1,5.354354160715518e-07
11565.35,5.413819031159174e-07
11565.6,6.140686446089902e-07
11565.85,6.1089467112913e-07
11566.1,7.083688564215536e-07
11566.35,6.115267186161833e-07
11566.4,7.193057358985123e-07
11566.6,4.614214582401222e-07
11566.65,7.661467809132487e-07
11566.85,8.27063309184887e-07
11567.1,8.602334930014477e-07
11567.35,1.0090046863339985e-06
11567.6,9.899246554724485e-07
11567.85,1.1435644914529045e-06
11568.1,1.273711992196458e-06
11568.35,1.114515507618578e-06
11568.6,8.768747043879137e-07
11568.85,1.1292064214201834e-06
11569.1,1.3363483317875013e-06
11569.35,1.4491333492728615e-06
11569.6,1.1728312239572826e-06
11569.85,1.4541224371092043e-06
11570.1,1.58162581010874e-06
11570.2,1.8033929231189328e-06
11570.35,1.4176714791320744e-06
11570.6,1.9288044249042687e-06
11570.7,1.5996343837641353e-06
11570.85,1.3563977317506814e-06
11571.1,1.1616859907850844e-06
11571.3,1.4983979357288263e-06
11571.45,2.064582224079184e-06
11571.7,1.7204318321829559e-06
11571.85,1.7020840641487927e-06
11572.1,1.5142960541802308e-06
11572.35,1.4642365655389026e-06
11572.45,2.0770178845607204e-06
11572.6,1.0656004195379086e-06
11572.85,1.0762235384691076e-06
11573.1,9.82081003102845e-07
11573.3,8.468002326555412e-07
11573.55,1.2041774636467422e-06
11573.8,7.909501852652504e-07
11574.05,1.1398475308855936e-06
11574.25,6.06757073290807e-07
11574.55,8.749651063915571e-07
11575.05,7.406652634234204e-07
11575.3,4.272140109790583e-07
11575.55,3.727183045514525e-07
11575.8,5.120365671797273e-07
11576.3,2.318221312243083e-07
11576.55,3.286745541255777e-07
11576.75,3.3487487961038777e-07
11577.0,2.0029252905953267e-07
11577.25,1.827643194702028e-07
11577.35,1.9818224077842181e-07
11577.6,3.3690980932331704e-07
11577.75,2.7938398346102696e-07
11578.0,2.839101045972144e-07
