Calibrated,RIXS
11559.1,1.3188281230918206e-07
11559.35,1.0543535463847094e-07
11559.6,1.2487469604718516e-07
11559.85,2.5041847839015505e-07
11560.1,9.716125580132539e-08
11560.35,1.535028666664513e-07
11560.6,2.888388865356071e-07
11560.85,2.3453481807163482e-07
11561.1,2.932861979397936e-07
11561.15,1.1752162868054235e-07
11561.35,2.4553348563087955e-07
11561.4,1.6453028015275926e-07
11561.6,2.4614274621668814e-07
11561.85,2.4097022710030214e-07
11562.1,2.2255781613493367e-07
11562.35,2.3811820026475465e-07
11562.6,2.460673504953375e-07
11562.85,3.084190025342888e-07
11563.1,5.497724428423792e-07
11563.35,4.1035226181078345e-07
11563.6,3.243595229789495e-07
11563.85,3.455026514930373e-07
11564.1,2.472947682596963e-07
11564.35,3.6638948081145016e-07
11564.6,3.214246672668093e-07
11564.85,5.139349610167482e-07
11564.9,4.899378703662365e-07
11565.1,5.931768058378088e-07
11565.15,5.664144086517994e-07
11565.35,4.4101927829458455e-07
11565.6,6.32008280572492e-07
11565.85,9.139175441095272e-07
11566.1,9.546178484236218e-07
11566.35,7.967062727852434e-07
11566.6,1.1076270182393238e-06
11566.85,9.216149227888298e-07
11567.1,7.059782201242156e-07
11567.35,1.3274215919482067e-06
11567.6,1.2573233916548357e-06
11567.85,1.090303030054924e-06
11568.1,1.0182271670292405e-06
11568.35,1.7379271572163033e-06
11568.6,1.4535390769445447e-06
11568.7,1.2806619616897527e-06
11568.85,9.842306750518323e-07
11569.1,8.524206577743784e-07
11569.2,1.12524984905011e-06
11569.35,1.038056944601839e-06
11569.6,9.493182708167696e-07
11569.8,1.1886281179913684e-06
11569.95,1.4331771243764025e-06
11570.2,1.3544899424990577e-06
11570.35,1.0528238578308776e-06
11570.6,1.0229563854360473e-06
11570.85,1.0470468697443158e-06
11570.95,1.4350071011794338e-06
11571.1,9.73868999993091e-07
11571.35,8.708150461506066e-07
11571.6,6.50643659198694e-07
11571.8,9.177354378258808e-07
11572.05,6.51796254625357e-07
11572.3,6.093649912829515e-07
11572.55,7.240926440333408e-07
11572.75,6.069998084848159e-07
11573.05,4.1992702088304076e-07
11573.55,3.4098674556300404e-07
11573.8,2.557432605001533e-07
11574.05,1.7223061990019752e-07
11574.3,2.6491750468903983e-07
11574.8,1.0809690609668093e-07
11575.05,2.737851386798387e-07
11575.25,2.0073724768958954e-07
11575.5,1.0920660057798684e-07
11575.75,1.8453086947716405e-07
11575.85,1.1892523931325908e-07
11576.1,2.974721530368099e-07
11576.25,1.4001135212042993e-07
11576.5,4.7305740945878294e-08
