Calibrated,RIXS
11557.6,1.8518381835224021e-07
11557.85,2.7361950564850557e-07
11558.1,2.7925083533642537e-07
11558.35,2.034670153360916e-07
11558.75,9.356224980284877e-08
11558.85,4.6022612477688206e-07
11559.1,2.7276330847982256e-07
11559.15,2.2649642548194798e-07
11559.35,5.296158225669301e-07
11559.4,2.426747415878014e-07
11559.6,3.824489808646653e-07
11559.85,4.133252274351587e-07
11560.1,3.450753810311281e-07
11560.35,3.388128404645531e-07
11560.65,4.203963707181315e-07
11560.9,3.026072947119678e-07
11561.1,6.371053347289199e-07
11561.35,6.530941232437364e-07
11561.6,6.534280213805876e-07
11561.85,4.6355499709196503e-07
11561.95,5.935264564005771e-07
11562.1,7.755203952591426e-07
11562.35,7.611215054077849e-07
11562.6,8.272820238544703e-07
11562.65,6.940216525774148e-07
11562.85,9.378204476940928e-07
11562.9,5.714704637123603e-07
11563.1,5.727974587427794e-07
11563.35,5.808225932244463e-07
11563.6,9.927445266271455e-07
11563.85,1.2335519306264616e-06
11564.1,1.1424793579912831e-06
11564.35,1.4277637558166762e-06
11564.6,1.9055410593283847e-06
11564.85,2.1671375107343537e-06
11565.1,1.9870878493974044e-06
11565.35,2.0440794087021076e-06
11565.6,1.963469973192408e-06
11565.85,1.5702960995190857e-06
11566.1,2.6115974035944004e-06
11566.35,2.4052272383798293e-06
11566.6,2.616561734078586e-06
11566.85,3.2770526667999396e-06
11567.1,4.217286791736806e-06
11567.2,1.5122942202554087e-06
11567.35,2.773410500504476e-06
11567.6,2.8540397045638734e-06
11567.85,3.2619681842643235e-06
11568.1,3.1742954240302744e-06
11568.35,3.0415783764054625e-06
11568.6,3.2204562511413424e-06
11568.85,2.606863726631886e-06
11569.1,2.8721979977561544e-06
11569.35,2.081956220960627e-06
11569.6,2.184765125853299e-06
11569.85,1.8515460362431064e-06
11570.1,1.145918000239843e-06
11570.3,2.2235321076620084e-06
11570.55,1.2936759507257857e-06
11570.8,1.5869909590116934e-06
11571.05,9.253903990746096e-07
11571.3,1.257989110088764e-06
11571.55,7.731787931677142e-07
11571.8,1.0411886854898805e-06
11572.05,5.894847660277194e-07
11572.3,6.259581812565112e-07
11572.4,5.7563977107842456e-08
11572.65,2.3016343617898768e-07
11572.8,7.619837449374595e-07
11573.05,4.002613942352235e-07
11573.15,2.479734947330817e-07
11573.4,1.5514992641626866e-07
11573.5,1.0856657595567355e-07
11573.75,4.3626966814828883e-07
11574.0,1.8294150251539077e-07
11574.25,4.949773547860186e-07
11574.5,2.584659939870471e-07
11574.75,4.3888365000405626e-07
11575.0,2.0581425263699512e-07
