Calibrated,RIXS
11554.85,1.1906279955456224e-07
11555.1,1.7107890917603127e-07
11555.35,1.59480046088145e-07
11555.6,1.251936393493624e-07
11556.0,3.901041013079754e-07
11556.1,1.705689196683158e-07
11556.35,1.3636329623018724e-07
11556.4,2.750313737995083e-07
11556.6,1.6189224840487574e-07
11556.65,2.591993494096331e-07
11556.85,2.650569580897239e-07
11557.1,9.847673623988996e-08
11557.35,1.853342477039905e-07
11557.6,2.4184624650675265e-07
11557.9,3.940156793548734e-07
11558.15,3.415261471564448e-07
11558.35,2.073461711715214e-07
11558.6,2.419829233445629e-07
11558.85,2.639897100719692e-07
11559.1,3.092848869486417e-07
11559.2,7.096015659817404e-07
11559.35,2.1913956535352908e-07
11559.6,2.3957631589212533e-07
11559.85,3.2522136635784826e-07
11559.9,4.088522731695765e-07
11560.1,3.2936824469847224e-07
11560.15,3.6762079375946543e-07
11560.35,3.016849897907113e-07
11560.6,3.87162954080441e-07
11560.85,4.303048905441725e-07
11561.1,4.409173518051059e-07
11561.35,3.4399579314243054e-07
11561.6,3.84683786691785e-07
11561.85,4.94961294026807e-07
11562.1,4.811984150286605e-07
11562.35,6.436531072395923e-07
11562.6,5.418817327279556e-07
11562.85,6.596692029880829e-07
11563.1,1.0011171086080882e-06
11563.35,1.0330454633990778e-06
11563.6,8.128335444077894e-07
11563.85,6.544136596402069e-07
11564.1,9.402079267944405e-07
11564.35,8.562558304679419e-07
11564.45,3.16967246977888e-06
11564.6,9.49035430757312e-07
11564.85,1.132876247113198e-06
11565.1,9.994155940619737e-07
11565.35,1.1315810290710777e-06
11565.6,1.4207651522562158e-06
11565.85,1.372798322021815e-06
11566.1,1.4289193042758985e-06
11566.35,1.51462001155709e-06
11566.6,1.7164259753987815e-06
11566.85,1.8094405318332116e-06
11567.1,1.3947608381512066e-06
11567.35,2.1319404655624998e-06
11567.55,1.2742939179876894e-06
11567.8,1.63546478768244e-06
11568.05,1.388803305722215e-06
11568.3,1.332588416408561e-06
11568.55,1.1483928674156657e-06
11568.8,1.1069026166053388e-06
11569.05,1.1260570818839131e-06
11569.3,8.248362823704938e-07
11569.55,6.257914147236068e-07
11569.65,6.621630939369036e-07
11569.9,9.77801912229682e-07
11570.05,6.727475967862492e-07
11570.3,7.422550982321604e-07
11570.4,5.118572904648199e-07
11570.65,5.426603941326939e-07
11570.75,3.257864539295601e-07
11571.0,5.031860229414584e-07
11571.25,2.740435687619709e-07
11571.5,2.016036655211913e-07
11571.75,3.779607054545061e-07
11572.0,3.004087847200631e-07
11572.25,2.8504984809218514e-07
