Calibrated,RIXS
11554.35,1.3206040833976268e-07
11554.6,1.5823809476903234e-07
11554.85,1.5600969631464536e-07
11555.1,1.607827622423347e-07
11555.35,8.770710028318398e-08
11555.6,1.5974428199650577e-07
11555.85,1.0187479160237943e-07
11556.1,1.1733017762087605e-07
11556.35,1.321733176378008e-07
11556.4,2.11482066320776e-07
11556.6,8.83094012893408e-08
11556.65,2.11624286943722e-07
11556.85,1.4587204143735587e-07
11557.1,6.424149044369284e-08
11557.35,1.3110953211531267e-07
11557.6,1.473364733286645e-07
11557.85,2.3241133816209461e-07
11558.1,1.6682795960175415e-07
11558.35,2.5401363773819646e-07
11558.6,1.6433869132794425e-07
11558.85,2.0060139430995547e-07
11559.1,1.8391406527842996e-07
11559.35,2.791302944166393e-07
11559.6,5.299392436886478e-07
11559.85,2.576232739441914e-07
11560.1,3.21856167692728e-07
11560.15,2.6105267063178035e-07
11560.35,2.4775351973515354e-07
11560.4,4.4448490789812897e-07
11560.6,2.6378596442011143e-07
11560.85,1.5829982609708778e-07
11561.1,2.581521152421082e-07
11561.35,2.5255781641772266e-07
11561.6,3.8835842724390624e-07
11561.85,3.9067862694489913e-07
11562.1,3.845222858542518e-07
11562.35,4.816148518461554e-07
11562.6,4.1019973467601413e-07
11562.85,4.794960554288037e-07
11563.1,5.091404653106744e-07
11563.35,4.3101980579109604e-07
11563.6,6.019041459411005e-07
11563.85,4.4273668956416493e-07
11563.95,2.4099887245316656e-06
11564.1,6.052765207676615e-07
11564.35,1.002622956240597e-06
11564.45,2.278528241645515e-06
11564.6,5.623317705430515e-07
11564.85,6.152160218564105e-07
11565.05,7.326179671625973e-07
11565.2,3.3753262493914765e-06
11565.45,2.6843978647485933e-06
11565.6,9.501900855266097e-07
11565.85,8.25075970584056e-07
11566.1,1.0302835151590255e-06
11566.2,2.9807920413913717e-06
11566.35,9.9197761980922e-07
11566.6,1.005204914769003e-06
11566.85,8.49027969103872e-07
11567.05,8.040297406369326e-07
11567.3,9.578798211408484e-07
11567.55,9.03760470085586e-07
11567.8,1.1119994176226306e-06
11568.0,4.851469825555702e-07
11568.3,9.454687255753912e-07
11568.8,8.342718009821353e-07
11569.05,5.114865210003066e-07
11569.3,4.303466330238883e-07
11569.55,6.171481127258056e-07
11570.05,3.7051892101185016e-07
11570.3,3.8355668386973185e-07
11570.5,3.842848803397867e-07
11570.75,3.273568996595452e-07
11571.0,2.2194355975275488e-07
11571.1,3.9588827272838117e-07
11571.35,5.747284982574232e-07
11571.5,4.422392996419142e-07
11571.75,3.155818540433925e-07
