Calibrated,RIXS
11560.85,1.7218865073344152e-07
11561.1,2.528770072487285e-07
11561.35,2.535478486442548e-07
11561.6,1.876643235733289e-07
11562.0,4.361562299153949e-07
11562.1,1.702478703438527e-07
11562.35,2.3837906729388284e-07
11562.4,2.4244800330815446e-07
11562.6,2.35448017551237e-07
11562.65,3.072238249424416e-07
11562.85,3.673942483578065e-07
11563.1,3.9353762422359454e-07
11563.35,4.0267960765828077e-07
11563.6,3.70481729661286e-07
11563.9,4.857568541440868e-07
11564.15,5.260611205164993e-07
11564.35,7.249336689391562e-07
11564.6,5.490659182573555e-07
11564.85,5.218702719066446e-07
11565.1,5.269508362581248e-07
11565.2,7.745696458087477e-07
11565.35,7.071402306220005e-07
11565.6,7.078812389956984e-07
11565.85,4.430088594683752e-07
11565.9,8.581279179413952e-07
11566.1,9.205054455951531e-07
11566.15,8.371334085609998e-07
11566.35,5.965145471698498e-07
11566.6,6.12678214791116e-07
11566.85,9.750201168133593e-07
11567.1,7.92209864424976e-07
11567.35,1.059156640907336e-06
11567.6,1.2963626343938476e-06
11567.85,9.88989579016806e-07
11568.1,1.3232956413288166e-06
11568.35,1.297099998323701e-06
11568.6,1.2694399069962342e-06
11568.85,1.2595737238421803e-06
11569.1,1.4148019792251512e-06
11569.35,1.4173357166170867e-06
11569.6,1.3364674617410815e-06
11569.85,1.1124059124701162e-06
11570.1,1.1637445012177736e-06
11570.35,1.1418276855152815e-06
11570.45,1.4330885422681973e-06
11570.6,1.4241249307709138e-06
11570.85,1.4641177520402077e-06
11571.1,1.202198362176478e-06
11571.35,1.36409036845646e-06
11571.6,1.537348281919255e-06
11571.85,1.1149971026392365e-06
11572.1,1.4390046108893633e-06
11572.35,1.2950909083335797e-06
11572.6,1.2580378149706204e-06
11572.85,1.309316472683708e-06
11573.1,1.0527608156382247e-06
11573.35,1.292488907247265e-06
11573.55,9.496612090723656e-07
11573.8,1.1029878800649009e-06
11574.05,8.922038926459301e-07
11574.3,9.245275067349899e-07
11574.55,7.17206251602719e-07
11574.8,7.554034005239476e-07
11575.05,3.6930620893377905e-07
11575.3,7.904395137456781e-07
11575.55,3.719435538462683e-07
11575.65,4.0273210004682335e-07
11575.9,3.1685647954073554e-07
11576.05,3.900095162321961e-07
11576.3,3.1789705680896937e-07
11576.4,2.638966214479806e-07
11576.65,1.8625494390466727e-07
11576.75,2.7181441120866954e-07
11577.0,1.6797589599644735e-07
11577.25,2.0101929942435017e-07
11577.5,2.9351564323723913e-07
11577.75,3.18581877374331e-07
11578.0,1.387980821713794e-07
11578.25,2.057316847367663e-07
