Calibrated,RIXS
11561.6,2.3796509385224317e-07
11561.85,1.9189113665239573e-07
11562.1,2.1507871162309393e-07
11562.35,2.6592923967076094e-07
11562.75,3.116235975847426e-07
11562.85,3.0669356664580695e-07
11563.1,3.410000429830554e-07
11563.15,3.3965388234253647e-07
11563.35,2.9403367450060593e-07
11563.4,2.74957904753482e-07
11563.6,4.262916460478707e-07
11563.85,4.2271323543058866e-07
11564.1,3.920158006959195e-07
11564.35,5.631704967141253e-07
11564.65,3.931703788896444e-07
11564.9,6.428678729404446e-07
11565.1,5.328899452149169e-07
11565.35,6.309743494728194e-07
11565.6,5.704923416046195e-07
11565.85,6.949606600787829e-07
11565.95,5.106121343448859e-07
11566.1,7.575492943638753e-07
11566.35,5.964194411568009e-07
11566.6,7.22903898468767e-07
11566.65,5.719314509108374e-07
11566.85,8.385416084346104e-07
11566.9,7.550559669930343e-07
11567.1,8.71325737845853e-07
11567.35,7.106594590292222e-07
11567.6,9.608145374817727e-07
11567.85,1.050212803782127e-06
11568.1,1.179917257617817e-06
11568.35,1.0243635374773535e-06
11568.6,1.24633254889633e-06
11568.85,1.2429291365202892e-06
11569.1,1.4143137622921085e-06
11569.35,1.1946076555024317e-06
11569.6,1.2243208256805797e-06
11569.85,1.1217908088986728e-06
11570.1,1.2150219481564713e-06
11570.35,9.090969393149996e-07
11570.6,1.2288538058801365e-06
11570.85,1.6048774697025605e-06
11571.1,1.6195457193310754e-06
11571.2,1.123371892232362e-06
11571.35,1.804616421561132e-06
11571.6,1.3026108764882595e-06
11571.85,1.3489698375065523e-06
11572.1,1.343334576368769e-06
11572.35,1.47291867181359e-06
11572.6,1.0334119487875842e-06
11572.85,1.3565834575092327e-06
11573.1,1.5628661722632324e-06
11573.35,1.4894055210120428e-06
11573.6,1.3864922177629245e-06
11573.85,1.2020103782495268e-06
11574.1,1.2942203056494715e-06
11574.3,1.0769381017356217e-06
11574.55,1.293330740331996e-06
11574.8,1.027273260038933e-06
11575.05,1.1280246442620462e-06
11575.3,7.84447447525673e-07
11575.55,7.382328323075999e-07
11575.8,5.202472335685531e-07
11576.05,5.662090541498983e-07
11576.3,5.070607191013423e-07
11576.4,2.590725926586082e-07
11576.65,4.0348820161590683e-07
11576.8,5.311165237786179e-07
11577.05,4.0063562019483967e-07
11577.15,3.723098287933252e-07
11577.4,2.0161368491658239e-07
11577.5,4.3455550620936357e-07
11577.75,1.6784095753400547e-07
11578.0,2.5611810352154714e-07
11578.25,1.837415381279769e-07
11578.5,1.9876669242683e-07
11578.75,2.7726349250799387e-07
11579.0,2.849735805743009e-07
