Calibrated,RIXS
11555.85,2.9100314312494887e-07
11556.1,2.2561539641514539e-07
11556.35,2.9763464261136287e-07
11556.6,3.440050474922423e-07
11557.0,3.587995415977057e-07
11557.1,2.558189211348639e-07
11557.35,4.601641831719322e-07
11557.4,2.429668861402747e-07
11557.6,3.5321945106518326e-07
11557.65,3.8827958654048226e-07
11557.85,4.124216450427125e-07
11558.1,4.0386290733735965e-07
11558.35,5.348695043727445e-07
11558.6,5.486280418217866e-07
11558.9,6.183714283244562e-07
11559.15,5.784337420909867e-07
11559.35,6.36592780155526e-07
11559.6,5.367311904548585e-07
11559.85,4.888382695756068e-07
11560.1,6.183214520289987e-07
11560.2,7.587006387302756e-07
11560.35,4.5525750333918726e-07
11560.6,7.650541405488226e-07
11560.85,1.019056760176644e-06
11560.9,8.16715520547317e-07
11561.1,6.588247090955378e-07
11561.15,7.564784920284138e-07
11561.35,8.628937753322864e-07
11561.6,8.711166466809923e-07
11561.85,8.933500806695124e-07
11562.1,9.88337350487224e-07
11562.35,1.0882511487416094e-06
11562.6,1.031904053998523e-06
11562.85,1.294059977656525e-06
11563.1,1.3652272914717705e-06
11563.35,1.4749150228476853e-06
11563.6,1.4708464900486183e-06
11563.85,1.6163074293493831e-06
11564.1,1.883181549188417e-06
11564.35,1.8642825033196387e-06
11564.6,1.966609568969719e-06
11564.85,1.9920325482816788e-06
11565.1,2.274221922655929e-06
11565.35,2.06191008752396e-06
11565.45,3.334884841058087e-06
11565.6,3.0397611203723566e-06
11565.85,2.8138033143084267e-06
11566.1,2.850917745071816e-06
11566.35,3.1473190338832553e-06
11566.6,3.2399854789741717e-06
11566.85,2.9634665206719866e-06
11567.1,3.6142455690586575e-06
11567.35,3.398101219385328e-06
11567.6,3.470091691752635e-06
11567.85,3.1455762003394354e-06
11568.1,2.8940703265839395e-06
11568.35,2.6207444830002806e-06
11568.55,2.5226414153095425e-06
11568.8,2.741012311047412e-06
11569.05,2.7588534291053056e-06
11569.3,1.7188167203925164e-06
11569.55,1.9757002402640947e-06
11569.8,1.5635093638751478e-06
11570.05,1.6786645860626315e-06
11570.3,1.3433048027176613e-06
11570.55,1.2343406973761162e-06
11570.65,6.049078245777679e-07
11570.9,4.605734980597478e-07
11571.05,1.1679855169795894e-06
11571.3,1.0135078200967052e-06
11571.4,5.735925878815544e-07
11571.65,2.9458707110060524e-07
11571.75,7.062467634883897e-07
11572.0,4.194900655272008e-07
11572.25,4.2059570102916474e-07
11572.5,8.799597418418108e-07
11572.75,5.76037324040461e-07
11573.0,5.310681199923017e-07
11573.25,4.5887854829815397e-07
