Calibrated,RIXS
11553.1,2.1253139771880942e-06
11553.35,8.043769817425809e-07
11553.6,3.0606612121311487e-06
11553.85,1.7487300114285188e-06
11554.1,1.6765401559403665e-06
11554.35,1.7673366668564069e-06
11554.6,1.0017687840900645e-06
11554.85,1.9375035337422402e-06
11555.1,9.10893463075905e-07
11555.15,7.521384235554712e-07
11555.35,1.7793278049520126e-06
11555.4,6.113590511707526e-07
11555.6,1.4265882705941843e-06
11555.85,7.232017472039936e-07
11556.1,4.2627751962411176e-06
11556.35,1.6424729155227547e-06
11556.6,1.7809525197386672e-06
11556.85,4.368170213642994e-06
11557.1,2.772237887129795e-06
11557.35,2.8935231804580912e-06
11557.6,1.4263262188917002e-06
11557.85,1.4378044006871636e-06
11558.1,1.5724569745783265e-06
11558.35,8.56515328565398e-07
11558.6,2.122825800207226e-06
11558.85,9.64920818276012e-07
11558.9,7.830522797484671e-07
11559.1,2.1428872610198554e-06
11559.15,2.3043393521294608e-07
11559.35,1.1369525195503257e-06
11559.6,7.566269346026928e-07
11559.85,3.0035488337384134e-06
11560.1,1.6745991278058239e-06
11560.35,2.0967841632783048e-06
11560.6,1.8081620609563495e-06
11560.85,9.035059491060863e-07
11561.1,2.014620774500811e-06
11561.35,2.270046606363236e-06
11561.6,2.6772119006329546e-06
11561.85,1.9463025352907698e-06
11562.1,1.1540571190986557e-06
11562.35,5.4033735251634174e-06
11562.6,2.3076290849776507e-06
11562.7,4.761435498590106e-07
11562.85,9.425901464919471e-06
11563.1,2.061998155287265e-06
11563.2,5.540315993030726e-07
11563.35,1.986268870564983e-06
11563.6,7.91418323993366e-07
11563.8,2.543143574882251e-06
11563.95,1.1832167690543578e-06
11564.2,9.075082614743686e-07
11564.35,1.7391111269563459e-06
11564.6,1.7327399365338346e-06
11564.85,9.578571168892627e-07
11564.95,1.3869166881638752e-06
11565.1,1.7630426590209384e-06
11565.35,1.0985350159758309e-06
11565.6,6.371953210747573e-07
11565.8,1.0025837288737958e-06
11566.05,9.774314901977994e-07
11566.3,1.0205527807676501e-06
11566.55,1.369685298004756e-06
11566.75,1.7117187907501953e-06
11567.05,8.222469945997616e-07
11567.55,8.109879416318579e-07
11567.8,5.976973963959873e-07
11568.05,1.089629636320338e-06
11568.3,1.1306178013652918e-06
11568.8,5.402679034170787e-07
11569.05,2.409309220382581e-06
11569.25,2.13635103598922e-06
11569.5,1.7461369992897587e-06
11569.75,1.7015672914377873e-06
11569.85,2.77343932626027e-07
11570.1,2.96836952923559e-07
11570.25,2.0030581573961176e-06
11570.5,1.073694099814077e-06
