Calibrated,RIXS
11555.1,2.117243216475137e-07
11555.35,1.5283172469656748e-07
11555.6,1.2783978054638978e-07
11555.85,3.130682678230156e-07
11556.25,3.430615826104454e-07
11556.35,1.3636329623018724e-07
11556.6,1.1951092918057212e-07
11556.65,2.591993494096331e-07
11556.85,2.650569580897239e-07
11556.9,2.751416510143437e-07
11557.1,2.2096986324617105e-07
11557.35,1.7713938318649659e-07
11557.6,2.5871666014988913e-07
11557.85,3.7053157248782455e-07
11558.15,3.415261471564448e-07
11558.4,4.998253176281378e-07
11558.6,2.0748532967566332e-07
11558.85,3.9770660440012417e-07
11559.1,4.4202816454233815e-07
11559.35,4.761767485724993e-07
11559.45,6.9300603296402e-07
11559.6,2.8687332627343703e-07
11559.85,3.39726180194528e-07
11560.1,3.838382711026678e-07
11560.15,3.6762079375946543e-07
11560.35,2.8003800478127013e-07
11560.4,6.738808676645004e-07
11560.6,4.3221368462364595e-07
11560.85,4.84279543457406e-07
11561.1,5.292504834041603e-07
11561.35,4.933778520521452e-07
11561.6,4.5705448445985566e-07
11561.85,5.781210184370366e-07
11562.1,7.299684987981188e-07
11562.35,8.427756986189155e-07
11562.6,8.280252911118692e-07
11562.85,8.413704605928052e-07
11563.1,1.0056216001302692e-06
11563.35,1.0527575283510623e-06
11563.6,1.1534981429894106e-06
11563.85,1.0424406832624348e-06
11564.1,1.049461138550448e-06
11564.35,1.219369848572539e-06
11564.6,1.27074426474991e-06
11564.7,3.465950695630949e-06
11564.85,1.4237436899916954e-06
11565.1,1.4264054669993258e-06
11565.35,1.2289750271712342e-06
11565.6,1.4685759140000272e-06
11565.85,1.7151767661175164e-06
11566.1,1.2929775354952615e-06
11566.35,1.903528166056086e-06
11566.6,2.0182514268612694e-06
11566.85,2.1651305487508973e-06
11567.1,1.9612479437595335e-06
11567.35,2.341937441444761e-06
11567.6,2.129376667568103e-06
11567.8,1.5720513627419294e-06
11568.05,1.6909368350545266e-06
11568.3,1.5689871684100452e-06
11568.55,1.8478242793023361e-06
11568.8,1.409233378397184e-06
11569.05,1.3698983317659122e-06
11569.3,1.3264988975786695e-06
11569.55,1.095707079748707e-06
11569.8,7.4487895716946e-07
11569.9,9.77801912229682e-07
11570.15,8.353489006073938e-07
11570.3,8.501291399296623e-07
11570.55,6.712055865029743e-07
11570.65,5.426603941326939e-07
11570.9,7.128281798955179e-07
11571.0,4.342663038226943e-07
11571.25,5.876006952424273e-07
11571.5,2.9243100821438704e-07
11571.75,4.2175987559917407e-07
11572.0,4.37286723339026e-07
11572.25,3.463026923787643e-07
11572.5,4.906565538657801e-07
