Calibrated,RIXS
11556.35,3.17543634861655e-07
11556.6,4.1128511884337853e-07
11556.85,2.791409800161132e-07
11557.1,4.067153077317517e-07
11557.5,1.5599980069465467e-07
11557.6,4.2647974525716563e-07
11557.85,4.267096844647447e-07
11557.9,2.586802585897205e-07
11558.1,5.443273731937893e-07
11558.15,4.372234278433336e-07
11558.35,6.330215236150887e-07
11558.6,4.337628630651849e-07
11558.85,5.058814514439772e-07
11559.1,5.641559882280954e-07
11559.4,5.913413590533011e-07
11559.65,5.38632849982606e-07
11559.85,5.479863095247351e-07
11560.1,8.040731837951671e-07
11560.35,6.702404159405263e-07
11560.6,6.69400360425751e-07
11560.7,6.429006410906285e-07
11560.85,8.096708434999033e-07
11561.1,6.91634335447932e-07
11561.35,9.599810059635056e-07
11561.4,7.976912605927264e-07
11561.6,8.233103666515567e-07
11561.65,8.986286069675819e-07
11561.85,9.141292117570777e-07
11562.1,1.0979960151786968e-06
11562.35,9.255669932496746e-07
11562.6,1.2269468646315565e-06
11562.85,1.460550076631743e-06
11563.1,1.4337407446425578e-06
11563.35,1.601005657577287e-06
11563.6,1.604640620674992e-06
11563.85,1.9642333875118043e-06
11564.1,1.7902732063182917e-06
11564.35,2.0518866545142564e-06
11564.6,1.9517639671381667e-06
11564.85,2.3689754120599884e-06
11565.1,2.3450572159441018e-06
11565.35,2.5180111781229663e-06
11565.6,2.845120855146884e-06
11565.85,3.518746104018953e-06
11565.95,2.927411132905506e-06
11566.1,3.2457011731900073e-06
11566.35,3.4727641605431307e-06
11566.6,3.4800268855297295e-06
11566.85,3.318801836180427e-06
11567.1,3.904069020019868e-06
11567.35,3.762985543492553e-06
11567.6,3.921699461195529e-06
11567.85,4.066349933055445e-06
11568.1,3.7347637746058186e-06
11568.35,3.2763454065453148e-06
11568.6,3.159508005136067e-06
11568.85,2.130515371668406e-06
11569.05,2.957208151005179e-06
11569.3,2.5659301496792584e-06
11569.55,2.4281264655477595e-06
11569.8,1.565101098603473e-06
11570.05,2.0557933107569357e-06
11570.3,2.02216774131108e-06
11570.55,1.7959315537251748e-06
11570.8,1.167336358102289e-06
11571.05,1.1831416779031324e-06
11571.15,4.88900956114841e-07
11571.4,3.165170965127096e-07
11571.55,1.3628328232444762e-06
11571.8,7.780161860373444e-07
11571.9,4.181187582709117e-07
11572.15,3.256836448652484e-07
11572.25,5.971161677562046e-07
11572.5,7.380061669808056e-07
11572.75,4.5655526060868255e-07
11573.0,5.498281786941582e-07
11573.25,4.973834447551831e-07
11573.5,9.243347222155785e-07
11573.75,4.746384836882575e-07
