Calibrated,RIXS
11556.6,2.5169433005930674e-07
11556.85,2.893023776796242e-07
11557.1,3.257702074789019e-07
11557.35,3.4409748469430925e-07
11557.75,1.8727508262576644e-07
11557.85,4.267096844647447e-07
11558.1,5.113623608632021e-07
11558.15,4.372234278433336e-07
11558.35,6.330215236150887e-07
11558.4,3.0747016236722504e-07
11558.6,5.744444341666352e-07
11558.85,5.122163702815292e-07
11559.1,5.525626530504005e-07
11559.35,5.96393473269701e-07
11559.65,5.38632849982606e-07
11559.9,5.516960838681031e-07
11560.1,6.086977655105878e-07
11560.35,6.307595950049162e-07
11560.6,7.602844329145907e-07
11560.85,8.123077989491265e-07
11560.95,7.747776956733215e-07
11561.1,7.922738132012203e-07
11561.35,8.344581242634825e-07
11561.6,8.120742267144987e-07
11561.65,8.986286069675819e-07
11561.85,9.563204114604843e-07
11561.9,7.758797445199509e-07
11562.1,9.689987596377538e-07
11562.35,1.00030557721988e-06
11562.6,1.273851040954675e-06
11562.85,1.341609140858041e-06
11563.1,1.218248883928438e-06
11563.35,1.4424597430573369e-06
11563.6,1.6732150648366125e-06
11563.85,1.8648940788289524e-06
11564.1,2.0051745441153463e-06
11564.35,1.956637522906699e-06
11564.6,1.9856026192040117e-06
11564.85,2.0704419208172938e-06
11565.1,2.6293770835790797e-06
11565.35,2.68228792100374e-06
11565.6,2.712304971782971e-06
11565.85,3.2995291006203216e-06
11566.1,3.584551382926268e-06
11566.2,2.670399581333451e-06
11566.35,3.497130699291957e-06
11566.6,3.7533309600133694e-06
11566.85,3.357277208257205e-06
11567.1,3.69570619365014e-06
11567.35,4.163753060052343e-06
11567.6,4.1228120675171835e-06
11567.85,3.916601039634416e-06
11568.1,3.9787938316678085e-06
11568.35,3.3901540959267567e-06
11568.6,3.263313089674562e-06
11568.85,3.1672453253461255e-06
11569.1,2.2624627092911092e-06
11569.3,2.8604660146616726e-06
11569.55,2.337847469707769e-06
11569.8,2.1983489605916855e-06
11570.05,1.743542667937709e-06
11570.3,1.7727173388670987e-06
11570.55,1.545526323017952e-06
11570.8,1.395338922444642e-06
11571.05,9.91397853269577e-07
11571.3,1.0311607306405998e-06
11571.4,3.165170965127096e-07
11571.65,2.0131215840022864e-07
11571.8,1.0632331324708742e-06
11572.05,6.357941136179387e-07
11572.15,3.256836448652484e-07
11572.4,2.479734947330817e-07
11572.5,2.7134420663838174e-07
11572.75,6.541418298238962e-07
11573.0,3.838156982813829e-07
11573.25,5.135153103214285e-07
11573.5,4.3687678533669937e-07
11573.75,7.62373090004173e-07
11574.0,3.490949712869386e-07
