Calibrated,RIXS
11553.6,3.824087290251614e-07
11553.85,2.63836586583556e-07
11554.1,5.613340040235175e-07
11554.35,4.216805215338455e-07
11554.6,3.1878992434514374e-07
11554.85,3.715136203732308e-07
11555.1,1.52853177797186e-07
11555.35,3.0844573781454265e-07
11555.6,1.6135058536818913e-07
11555.65,2.5893051340742196e-07
11555.85,2.748505053744955e-07
11555.9,2.3507486194053358e-07
11556.1,2.6889004285674393e-07
11556.35,2.731728863633574e-07
11556.6,6.29072606223431e-07
11556.85,3.5712506984973115e-07
11557.1,4.084053389093057e-07
11557.35,5.28492780340405e-07
11557.6,4.868594723315433e-07
11557.85,3.1211814808672233e-07
11558.1,2.6023334769453294e-07
11558.35,4.644929252637376e-07
11558.6,1.8013320642956598e-07
11558.85,3.262477620932807e-07
11559.1,7.718331084565412e-07
11559.35,3.5404178446200096e-07
11559.4,2.2999897834453827e-07
11559.6,4.29324302991994e-07
11559.65,1.688708301493506e-07
11559.85,3.5770451232566716e-07
11560.1,3.863830193795672e-07
11560.35,7.040512233875676e-07
11560.6,3.662115688173907e-07
11560.85,2.856836978360866e-07
11561.1,4.0005953761532815e-07
11561.35,2.8843047671789195e-07
11561.6,5.160159126923092e-07
11561.85,6.458592184322902e-07
11562.1,6.658229208988781e-07
11562.35,6.262051705988999e-07
11562.6,2.740277514950367e-07
11562.85,1.5807793419202953e-06
11563.1,5.381850525876444e-07
11563.2,1.180878545427922e-06
11563.35,9.645308165610092e-07
11563.6,3.782978254797885e-07
11563.7,8.871639042917441e-07
11563.85,5.987672579692928e-07
11564.1,5.098190713645615e-07
11564.3,5.536076165987194e-07
11564.45,1.541969179450463e-06
11564.7,1.2187156537999858e-06
11564.85,5.671331627248246e-07
11565.1,5.861430237644951e-07
11565.35,3.9253679959804224e-07
11565.45,1.948696799661482e-06
11565.6,5.698509299378943e-07
11565.85,4.538848477830632e-07
11566.1,5.436189215449173e-07
11566.3,2.8211569846909913e-07
11566.55,4.980305763956876e-07
11566.8,2.9644783359711144e-07
11567.05,8.803181117528629e-07
11567.25,4.184344171000702e-07
11567.55,6.123935721211011e-07
11568.05,4.4663104031899423e-07
11568.3,2.901930719374288e-07
11568.55,4.2960109647947056e-07
11568.8,3.5298675328961593e-07
11569.3,3.393702676165949e-07
11569.55,6.024081869682242e-07
11569.75,3.6757684206414384e-07
11570.0,5.09630802697272e-07
11570.25,5.177986345834934e-07
11570.35,3.3637032203857197e-07
11570.6,4.746857224503087e-07
11570.75,6.520709435487515e-07
11571.0,4.5765470899078466e-07
