Calibrated,RIXS
11560.6,1.5870758068742998e-07
11560.85,1.594435210341109e-07
11561.1,2.564297516030712e-07
11561.35,3.4409748469430925e-07
11561.75,3.277313945950913e-07
11561.85,2.043798778131932e-07
11562.1,1.702478703438527e-07
11562.15,2.7492118494782593e-07
11562.35,2.352900623536312e-07
11562.4,2.4244800330815446e-07
11562.6,2.35448017551237e-07
11562.85,2.951532181676959e-07
11563.1,3.4168144404448397e-07
11563.35,4.515071194771367e-07
11563.65,4.4613146872423537e-07
11563.9,4.857568541440868e-07
11564.1,4.585086296870583e-07
11564.35,5.641294857144438e-07
11564.6,5.738473781657317e-07
11564.85,3.8603764628832273e-07
11564.95,6.759606864562127e-07
11565.1,5.725994651584172e-07
11565.35,6.340673134244883e-07
11565.6,7.081507576836902e-07
11565.65,5.101729506709692e-07
11565.85,5.918326015953407e-07
11565.9,8.581279179413952e-07
11566.1,8.6338471653297e-07
11566.35,3.8737147054958356e-07
11566.6,9.263127166227778e-07
11566.85,9.541804584365465e-07
11567.1,8.341327038165828e-07
11567.35,1.2065657036256213e-06
11567.6,1.5541264813121237e-06
11567.85,1.5469583423806956e-06
11568.1,1.3653870862305425e-06
11568.35,1.2806985349761676e-06
11568.6,1.0916448283454082e-06
11568.85,1.3986758062705535e-06
11569.1,1.3166265709988243e-06
11569.35,1.3664951588091597e-06
11569.6,1.3288719352203565e-06
11569.85,1.361234523204919e-06
11570.1,1.0466753783890078e-06
11570.2,1.3344875891515012e-06
11570.35,1.575820608581919e-06
11570.6,1.3327390945804432e-06
11570.85,1.2128158324874847e-06
11571.1,1.3483026560720162e-06
11571.35,1.210578195867135e-06
11571.6,1.0888231877854835e-06
11571.85,1.3819055919755873e-06
11572.1,1.5567014325112263e-06
11572.35,1.2814359757146306e-06
11572.6,1.1635586737886178e-06
11572.85,1.1469149978471287e-06
11573.1,1.065827647142836e-06
11573.3,7.947081519459281e-07
11573.55,1.1603485687100405e-06
11573.8,8.434282181809883e-07
11574.05,9.749810122447865e-07
11574.3,5.685042320673258e-07
11574.55,6.325157809173364e-07
11574.8,6.048840353292604e-07
11575.05,5.904347817666843e-07
11575.3,2.708650753343491e-07
11575.4,4.319612257780983e-07
11575.65,4.0273210004682335e-07
11575.8,3.3678108538162704e-07
11576.05,2.9411361597220463e-07
11576.15,3.1038321075136407e-07
11576.4,2.638966214479806e-07
11576.5,5.432667411449151e-07
11576.75,3.021541779966089e-07
11577.0,2.0115446570960047e-07
11577.25,2.2034257762255863e-07
11577.5,1.9876669242683e-07
11577.75,1.6175857638772627e-07
11578.0,1.2667187076935745e-07
