Calibrated,RIXS
11558.1,1.5868617998884755e-07
11558.35,1.655839759962137e-07
11558.6,2.0783916580707552e-07
11558.85,1.4080498837654818e-07
11559.25,1.7146185729666063e-07
11559.35,4.432403762797117e-07
11559.6,1.8755002364068051e-07
11559.65,3.4001719709835164e-07
11559.85,4.1175760911885454e-07
11559.9,1.4574114261444455e-07
11560.1,3.529350935304469e-07
11560.35,4.825360075754607e-07
11560.6,2.9246934336813955e-07
11560.85,2.4165102553553765e-07
11561.15,3.943336048626906e-07
11561.4,2.1014169565593245e-07
11561.6,3.5525996347661135e-07
11561.85,5.208335353894753e-07
11562.1,5.78462144262699e-07
11562.35,4.507990683966772e-07
11562.45,6.257437087480518e-07
11562.6,3.7104959727204326e-07
11562.85,5.711872140048094e-07
11563.1,5.460122211406752e-07
11563.15,3.880441711905469e-07
11563.35,6.090050582314177e-07
11563.4,4.2871803263989617e-07
11563.6,4.4091014397372963e-07
11563.85,4.194265335871445e-07
11564.1,7.60695435705013e-07
11564.35,8.538069609663045e-07
11564.6,6.744519482548575e-07
11564.85,1.3274283053931362e-06
11565.1,1.6467638784319382e-06
11565.35,1.7651046827424912e-06
11565.6,1.625703939613219e-06
11565.85,1.6641345161785013e-06
11566.1,1.4484404959834167e-06
11566.35,1.3964226031996383e-06
11566.6,2.105755921831101e-06
11566.85,2.011084953733343e-06
11567.1,2.010919805755187e-06
11567.35,2.262054225212995e-06
11567.6,2.5401225050281726e-06
11567.7,1.5287591471839864e-06
11567.85,1.7685195084245997e-06
11568.1,2.3704562752519126e-06
11568.35,2.401592701039075e-06
11568.6,2.052235469273865e-06
11568.85,2.2560487855836518e-06
11569.1,2.675486482552725e-06
11569.35,2.053128857235515e-06
11569.6,1.612577453727136e-06
11569.85,1.4256024997083936e-06
11570.1,1.5511399476449531e-06
11570.35,1.3439931324724854e-06
11570.6,9.99480803038848e-07
11570.8,1.331465579858359e-06
11571.05,1.063960255764646e-06
11571.3,1.0249316610283854e-06
11571.55,5.134895897559648e-07
11571.8,6.631661957825772e-07
11572.05,4.224154773030885e-07
11572.3,6.720933725880669e-07
11572.55,3.773208430229621e-07
11572.8,4.564154053655114e-07
11572.9,1.7246096712488684e-07
11573.15,2.0139300665661425e-07
11573.3,4.0779209128018176e-07
11573.55,3.1785463659855984e-07
11573.65,1.8590531005984755e-07
11573.9,3.717109389882958e-07
11574.0,2.715248619024553e-07
11574.25,2.685095821839865e-07
11574.5,2.1970715306803278e-07
11574.75,2.936724148453241e-07
11575.0,2.184969160153472e-07
11575.25,2.31391833214988e-07
11575.5,1.8985539347530293e-07
