Calibrated,RIXS
11560.35,9.226833529996699e-08
11560.6,1.055630346965638e-07
11560.85,1.871363998231561e-07
11561.1,1.7786907242339253e-07
11561.35,2.574640752438882e-07
11561.6,2.8714093203008937e-07
11561.85,3.0591150010893003e-07
11562.1,2.346289583518348e-07
11562.35,3.663626560038135e-07
11562.4,4.931929972230886e-07
11562.6,3.235418205451173e-07
11562.65,2.817110377201689e-07
11562.85,3.792820787029793e-07
11563.1,2.730263343856946e-07
11563.35,3.663695278949179e-07
11563.6,4.104776573962085e-07
11563.85,3.4616376829034064e-07
11564.1,4.793141828080053e-07
11564.35,5.286982484776874e-07
11564.6,5.258838122494214e-07
11564.85,4.258234496110401e-07
11565.1,4.440957280130808e-07
11565.35,6.024413461004683e-07
11565.6,6.102403456010763e-07
11565.85,3.859683273104048e-07
11566.1,7.083688564215536e-07
11566.15,7.49511039647528e-07
11566.35,8.072715595297041e-07
11566.4,7.193057358985123e-07
11566.6,7.399653519184107e-07
11566.85,9.126556110725132e-07
11567.1,9.61042659089713e-07
11567.35,1.125844389568552e-06
11567.6,1.1586516715178968e-06
11567.85,1.2524710912233208e-06
11568.1,1.248187727434206e-06
11568.35,8.940683260425787e-07
11568.6,1.0146679094970353e-06
11568.85,1.1563417885671445e-06
11569.1,1.1434417799986666e-06
11569.35,1.466628510859328e-06
11569.6,1.2646234735362363e-06
11569.85,1.4541224371092043e-06
11569.95,1.8719885615587344e-06
11570.1,1.4757551590508366e-06
11570.35,1.4176714791320744e-06
11570.45,1.5994199268149782e-06
11570.6,8.442933010902413e-07
11570.85,1.3563977317506814e-06
11571.05,1.5652210491578866e-06
11571.2,1.9417511025428016e-06
11571.45,1.695148506671806e-06
11571.6,1.1548307288625e-06
11571.85,1.5694348697413437e-06
11572.1,1.3073993720125016e-06
11572.2,1.903961408637421e-06
11572.35,1.3795977578556508e-06
11572.6,1.0302775354157543e-06
11572.85,1.2340725029538122e-06
11573.05,9.309818049480272e-07
11573.3,8.228919350562204e-07
11573.55,7.407237924926492e-07
11573.8,6.211507578699219e-07
11574.0,7.143393378721288e-07
11574.3,4.202083224779517e-07
11574.8,7.516178780345206e-07
11575.05,3.070981017379159e-07
11575.3,4.011213864084545e-07
11575.55,3.534128370851641e-07
11576.05,2.470126140079001e-07
11576.3,2.740058738091157e-07
11576.5,1.6721410054975146e-07
11576.75,2.5502020944081176e-07
11577.0,1.4636714460113348e-07
11577.1,3.5668036160730635e-07
11577.35,1.9818224077842181e-07
11577.5,2.0959423185495576e-07
11577.75,2.841373235684807e-07
