Calibrated,RIXS
11564.6,1.4536432442584363e-07
11564.85,1.4419414451494632e-07
11565.1,3.1897170094718705e-07
11565.35,2.968161932917041e-07
11565.85,2.2179934754821463e-07
11566.1,3.7499906463301493e-07
11566.15,4.0418790404643825e-07
11566.35,4.115919341151857e-07
11566.6,3.673449931964769e-07
11566.85,2.8512382937741715e-07
11567.1,3.9879828095201517e-07
11567.35,4.025350887019076e-07
11567.65,5.122203831613354e-07
11568.1,3.5502198118596523e-07
11568.35,4.6859219397290586e-07
11568.6,3.188008803262164e-07
11568.85,3.345659601165463e-07
11569.1,6.909480996020221e-07
11569.35,5.097637662305826e-07
11569.6,4.277267020473345e-07
11569.65,4.70180114145013e-07
11569.85,4.439931500736807e-07
11570.1,4.0744947413674956e-07
11570.35,3.552340049107549e-07
11570.6,7.285019086750007e-07
11570.85,6.317263488686022e-07
11571.1,7.49470325822365e-07
11571.35,7.478834585105892e-07
11571.6,5.651369022953174e-07
11571.85,6.619142560284342e-07
11572.1,9.169120276118995e-07
11572.35,7.437825749904222e-07
11572.6,8.879334347133097e-07
11572.85,9.151829349671524e-07
11573.1,7.287202748927202e-07
11573.35,9.294881226907641e-07
11573.6,9.006564739425061e-07
11573.85,8.917502573244446e-07
11574.1,1.2054243588601609e-06
11574.35,1.1980293444166641e-06
11574.6,1.0302473876480073e-06
11574.85,1.0321159273266836e-06
11575.1,1.2291864670910731e-06
11575.35,1.2751580092429336e-06
11575.6,1.129199772853983e-06
11575.85,1.1298981649751281e-06
11576.1,1.0229199449420818e-06
11576.35,1.176192841297679e-06
11576.6,1.1381366845500463e-06
11576.85,1.0472466023184714e-06
11577.1,8.135641686067727e-07
11577.3,8.790272990150869e-07
11577.55,8.171873115896259e-07
11577.8,7.933890985594054e-07
11578.05,6.415202531408126e-07
11578.3,6.098461366328556e-07
11578.55,6.32430753927026e-07
11578.8,6.721831166623879e-07
11579.05,5.195128372271471e-07
11579.3,3.047638449304668e-07
11579.8,2.129043452712348e-07
11580.05,3.653342142209053e-07
11580.5,2.173356475233081e-07
11580.75,2.013552314530564e-07
11581.0,1.647803648010246e-07
11581.25,2.5737576908246003e-07
11581.5,1.7905804011186592e-07
11581.75,2.3108368055389465e-07
11582.0,1.9008410429597994e-07
