Calibrated,RIXS
11562.1,3.687264211799406e-07
11562.35,2.8975252526569577e-07
11562.6,4.3676861730130966e-07
11562.85,3.3758254420029084e-07
11563.1,2.8083799577173103e-07
11563.35,4.50407521978832e-07
11563.6,3.0615803724803725e-07
11563.85,3.077857843771219e-07
11564.1,4.102713182837999e-07
11564.15,3.056384175265294e-07
11564.35,5.000191772060904e-07
11564.4,3.520442505541177e-07
11564.6,3.743406339957968e-07
11564.85,4.171221319484365e-07
11565.1,4.315615673447772e-07
11565.35,5.268675089352731e-07
11565.6,5.642906301472454e-07
11565.85,7.104359368093488e-07
11566.1,3.8081596421142346e-07
11566.35,7.715654302505754e-07
11566.6,7.503938961653422e-07
11566.85,7.52315045189317e-07
11567.1,6.311733541456485e-07
11567.35,7.122331455723966e-07
11567.6,9.966837117800327e-07
11567.85,7.386825404191829e-07
11567.9,8.125535039652765e-07
11568.1,7.916436471537393e-07
11568.15,8.738782967173729e-07
11568.35,1.012419926163116e-06
11568.6,1.141739653252262e-06
11568.85,1.1252739338732772e-06
11569.1,1.0674901741646284e-06
11569.35,1.2314087731179556e-06
11569.6,1.209468762653187e-06
11569.85,1.0389082690172159e-06
11570.1,1.4776622654438815e-06
11570.35,1.5013419998024849e-06
11570.6,1.3525131101538073e-06
11570.85,1.4493296067255526e-06
11571.1,1.3306349100991749e-06
11571.35,1.5801450851293685e-06
11571.6,1.1072862981735977e-06
11571.7,1.607739038886384e-06
11571.85,1.7230935626549962e-06
11572.1,1.779898844940325e-06
11572.2,1.4586573693114343e-06
11572.35,1.7518623303892875e-06
11572.6,1.853243208833969e-06
11572.8,1.595052472750441e-06
11572.95,1.8178095428060269e-06
11573.2,1.3133294216877102e-06
11573.35,2.1236176007853746e-06
11573.6,2.181655097256749e-06
11573.85,1.7246297974350445e-06
11573.95,1.0612243916995458e-06
11574.1,1.5257299091885557e-06
11574.35,1.539664164167618e-06
11574.6,1.4204145698958134e-06
11574.8,1.2436382954897027e-06
11575.05,1.4391508101282889e-06
11575.3,1.2508331824515806e-06
11575.55,1.5023244196540189e-06
11575.75,7.426809534716324e-07
11576.05,9.627194422696709e-07
11576.55,6.582811057806015e-07
11576.8,4.947691639110867e-07
11577.05,6.025657248564386e-07
11577.3,6.716645579934622e-07
11577.8,4.638924660152379e-07
11578.05,6.57437414149631e-07
11578.25,3.516655937516861e-07
11578.5,2.730896080191926e-07
11578.75,3.1086467466411764e-07
11578.85,2.7723281726840447e-07
11579.1,3.3718020242871297e-07
11579.25,3.733134021307936e-07
11579.5,3.1579238229825804e-07
