Calibrated,RIXS
11555.6,2.770284159127338e-07
11555.85,2.769539058492824e-07
11556.1,2.3376392648592038e-07
11556.35,3.017463664914506e-07
11556.6,2.825506152017381e-07
11556.85,2.6747364969039146e-07
11557.1,3.062403046233557e-07
11557.35,3.5217904031094117e-07
11557.6,3.2296050733220173e-07
11557.65,4.471834035646636e-07
11557.85,2.1586742537394415e-07
11557.9,4.23248573887444e-07
11558.1,4.5673966755674836e-07
11558.35,4.984732487979519e-07
11558.6,3.799118790466429e-07
11558.85,5.659447621969484e-07
11559.1,4.550170927616597e-07
11559.35,4.593340298795071e-07
11559.6,4.6606707561086674e-07
11559.85,3.45296174093727e-07
11560.1,4.020043192837687e-07
11560.35,5.692001280217027e-07
11560.6,6.722112468052351e-07
11560.85,7.946956389059509e-07
11561.1,6.753539698994736e-07
11561.35,9.008344687064905e-07
11561.4,8.573912731409138e-07
11561.6,9.404545741631588e-07
11561.65,1.1331338742087566e-06
11561.85,7.822385222465515e-07
11562.1,8.27679577411462e-07
11562.35,5.625615565403197e-07
11562.6,1.1966217438390055e-06
11562.85,1.0606043284301361e-06
11563.1,1.2714225173885328e-06
11563.35,1.4421523835894596e-06
11563.6,1.2215648941381538e-06
11563.85,1.5402401934402387e-06
11564.1,1.6773522019514689e-06
11564.35,1.5575881276209964e-06
11564.6,1.330099730486586e-06
11564.85,1.5175481682434838e-06
11565.1,2.626201977840171e-06
11565.2,2.6053225395858275e-06
11565.35,2.439695594830788e-06
11565.6,2.729933844034443e-06
11565.7,3.0834417281694694e-06
11565.85,2.0741568736873267e-06
11566.1,3.1074691884335084e-06
11566.3,2.1999134700701765e-06
11566.45,2.3677058142044733e-06
11566.7,2.895131074083076e-06
11566.85,3.379372802168238e-06
11567.1,2.9795250684623588e-06
11567.35,3.0775808037349056e-06
11567.45,1.9034526681140709e-06
11567.6,2.47994404952305e-06
11567.85,2.5454819433183165e-06
11568.1,2.099953535205323e-06
11568.3,2.299858289222616e-06
11568.55,2.16597274075386e-06
11568.8,1.9906608720996443e-06
11569.05,1.861453129424587e-06
11569.25,1.2666039311451466e-06
11569.55,1.2949483574595044e-06
11570.05,1.1402369153699705e-06
11570.3,8.536238003427196e-07
11570.55,1.031592520954223e-06
11570.8,9.891579457379743e-07
11571.3,4.785230001694126e-07
11571.55,8.759948290025244e-07
11571.75,5.851712978627906e-07
11572.0,3.4563584716710487e-07
11572.25,4.250486726931177e-07
11572.35,3.5644219363080576e-07
11572.6,2.572243639118491e-07
11572.75,3.9637899857224283e-07
11573.0,4.100923733070874e-07
