Calibrated,RIXS
11558.85,2.1163864954541733e-07
11559.1,1.3764739193306378e-07
11559.35,1.5319354295408777e-07
11559.6,1.5663944481968297e-07
11560.0,1.870492988690844e-07
11560.1,1.8749953231650747e-07
11560.35,1.8729783858805078e-07
11560.4,1.2951304390621702e-07
11560.6,2.208511260816111e-07
11560.65,1.9413979327024113e-07
11560.85,2.3570118746258244e-07
11561.1,3.2458159072362343e-07
11561.35,3.1404345434164503e-07
11561.6,1.9319086558813146e-07
11561.9,2.887896100219236e-07
11562.15,2.363141452592855e-07
11562.35,3.1097754280117196e-07
11562.6,3.34059172248417e-07
11562.85,3.9941385448157106e-07
11563.1,4.632451755459872e-07
11563.2,4.779259516692272e-07
11563.35,3.877601976295713e-07
11563.6,4.758819237046422e-07
11563.85,5.314683753729246e-07
11563.9,3.4747767793177036e-07
11564.1,4.771367190022577e-07
11564.15,4.894373306087988e-07
11564.35,4.087197898514429e-07
11564.6,6.135860084822129e-07
11564.85,7.285019086750007e-07
11565.1,7.265601077488423e-07
11565.35,7.437676084932811e-07
11565.6,1.0956869513163312e-06
11565.85,1.059917114481648e-06
11566.1,1.583519847917952e-06
11566.35,1.478916706149372e-06
11566.6,1.3077589658614184e-06
11566.85,1.3691347347767736e-06
11567.1,1.4675488856935842e-06
11567.35,1.537791634089765e-06
11567.6,1.5163002866836991e-06
11567.85,1.7041895518723197e-06
11568.1,1.970548518489489e-06
11568.35,2.156206780737616e-06
11568.45,1.5128989766751325e-06
11568.6,1.5170354835927019e-06
11568.85,1.6205585889552146e-06
11569.1,1.6158223614274945e-06
11569.35,1.4935100492612028e-06
11569.6,1.5853475964496059e-06
11569.85,1.522514909703039e-06
11570.1,1.391807321398618e-06
11570.35,1.2076519760334863e-06
11570.6,1.135848683823711e-06
11570.85,9.510715683127168e-07
11571.1,8.821402363040919e-07
11571.35,9.322251041295441e-07
11571.55,9.079934751588877e-07
11571.8,7.415653360417579e-07
11572.05,7.440017709226151e-07
11572.3,7.967577203959721e-07
11572.55,5.682761003530131e-07
11572.8,5.093211746309161e-07
11573.05,5.709744404299344e-07
11573.3,3.89425456196876e-07
11573.55,3.046825854064218e-07
11573.65,3.7441656538698566e-07
11573.9,4.89293805416661e-07
11574.05,3.1888416054541945e-07
11574.3,3.294511825709029e-07
11574.4,2.0164075078917148e-07
11574.65,2.9466615487808184e-07
11574.75,2.1719096928637342e-07
11575.0,2.686174606822525e-07
11575.25,2.3804813421168452e-07
11575.5,2.5651807856965516e-07
11575.75,2.1887808347484799e-07
11576.0,4.620442969722259e-08
11576.25,1.1076378752024407e-07
