Calibrated,RIXS
11563.1,2.3735714215354837e-07
11563.35,2.3700658783511552e-07
11563.6,1.4029591838643482e-07
11563.85,2.3284369649088495e-07
11564.1,3.189297923248884e-07
11564.35,2.988713828198678e-07
11564.6,2.543459412729465e-07
11564.85,4.1016164939358774e-07
11565.1,3.3691849771616136e-07
11565.15,3.519025258155692e-07
11565.35,3.4333372257567937e-07
11565.4,3.0522794422875003e-07
11565.6,4.993232220622507e-07
11565.85,4.1728985295042623e-07
11566.1,4.709204527450162e-07
11566.35,4.420860120326733e-07
11566.6,5.110233005793921e-07
11566.85,4.972732630370978e-07
11567.1,4.86337160975951e-07
11567.35,5.906702937979274e-07
11567.6,6.437151452764593e-07
11567.85,6.899236413442251e-07
11568.1,7.459269220019077e-07
11568.35,5.096253344620108e-07
11568.6,7.071342679869807e-07
11568.85,4.180201946199129e-07
11568.9,7.206634654795532e-07
11569.1,9.066061488930157e-07
11569.15,7.360959751376224e-07
11569.35,7.151799212599787e-07
11569.6,7.021370876322552e-07
11569.85,1.1019784452078264e-06
11570.1,9.61709441405418e-07
11570.35,1.14000391333949e-06
11570.6,1.096584883519687e-06
11570.85,1.4602034985707297e-06
11571.1,1.2730097589100149e-06
11571.35,1.2745610573483736e-06
11571.6,1.312577935510195e-06
11571.85,1.4820656036540397e-06
11572.1,1.3309919358330354e-06
11572.35,1.5481280793531276e-06
11572.6,1.551031467579644e-06
11572.7,1.0988730908843164e-06
11572.85,1.8539065983316693e-06
11573.1,1.8391596140267586e-06
11573.2,1.2825311655073222e-06
11573.35,1.4112429579847537e-06
11573.6,1.982753350440088e-06
11573.8,1.5948392304412497e-06
11573.95,1.4188238528809147e-06
11574.2,1.0028579146705333e-06
11574.35,2.0454561103849637e-06
11574.6,1.963086772612103e-06
11574.85,1.7383073153502808e-06
11574.95,1.1707809966259186e-06
11575.1,1.433433551166227e-06
11575.35,1.1841782783948226e-06
11575.6,1.4477361921828618e-06
11575.8,1.1579136023612851e-06
11576.05,9.854675749898184e-07
11576.3,1.0377060371513585e-06
11576.55,9.576074183827964e-07
11576.75,9.165108485906557e-07
11577.05,6.660437171465173e-07
11577.55,6.707535089587251e-07
11577.8,5.123120540537033e-07
11578.05,4.3074914858123295e-07
11578.3,6.00077480592347e-07
11578.8,2.630836530186605e-07
11579.05,2.7415322840648546e-07
11579.25,4.5177937825921173e-07
11579.5,2.187059410047285e-07
11579.75,1.644441581897987e-07
11579.85,2.1814624556032724e-07
11580.1,1.9818224077842181e-07
11580.25,1.6323681630095908e-07
11580.5,2.2090729783037483e-07
