Calibrated,RIXS
11558.6,9.236765535949332e-08
11558.85,9.233038529008132e-08
11559.1,1.561980885415113e-07
11559.35,1.8500624729000995e-07
11559.6,8.053701857879364e-08
11559.85,1.4712653226359368e-07
11560.1,8.483878196553506e-08
11560.35,2.7836118048815875e-07
11560.6,2.34911833184409e-07
11560.65,1.1750583063931631e-07
11560.85,2.6475137286824396e-07
11560.9,1.879840589518009e-07
11561.1,3.03957228624686e-07
11561.35,1.607978221928877e-07
11561.6,2.620081924459606e-07
11561.85,2.772341622309428e-07
11562.1,2.8510111381900705e-07
11562.35,3.3186473221584106e-07
11562.6,1.9051022830364735e-07
11562.85,3.942545028463861e-07
11563.1,2.906027632157598e-07
11563.35,2.9641126161145605e-07
11563.6,3.2892806079768965e-07
11563.85,3.664876822268378e-07
11564.1,3.214677652377489e-07
11564.35,3.8576131828529854e-07
11564.4,4.5999795668907643e-07
11564.6,3.6254543147438157e-07
11564.65,5.358695457130715e-07
11564.85,5.19962042639076e-07
11565.1,4.2133885371499465e-07
11565.35,1.1252739338732772e-06
11565.6,9.445915655400108e-07
11565.85,1.0673419538266412e-06
11566.1,1.075977639459265e-06
11566.35,7.293181681216564e-07
11566.6,7.909065961145888e-07
11566.85,1.0441977650276052e-06
11567.1,1.334016994547638e-06
11567.35,9.058138812476824e-07
11567.6,9.392717012464762e-07
11567.85,1.7381595936423053e-06
11568.1,1.4558753304837e-06
11568.2,1.083054208930806e-06
11568.35,9.842306750518323e-07
11568.6,1.191638150261334e-06
11568.7,1.1868924534909071e-06
11568.85,8.608387415380871e-07
11569.1,9.132973138239912e-07
11569.3,1.2381383091722592e-06
11569.45,1.390525777897293e-06
11569.7,1.2733904899621878e-06
11569.85,8.711880937032896e-07
11570.1,9.539534283417748e-07
11570.35,9.44995999032324e-07
11570.45,1.2478322618951598e-06
11570.6,1.0664590822450302e-06
11570.85,8.0254903968082e-07
11571.1,6.764790617792513e-07
11571.3,4.938346019803162e-07
11571.55,6.134552984709243e-07
11571.8,4.781852940642513e-07
11572.05,7.24286953075078e-07
11572.25,4.850823566087795e-07
11572.55,5.251196957834569e-07
11573.05,3.1725829051433314e-07
11573.3,3.9240312999844815e-07
11573.55,1.434105889043973e-07
11573.8,2.2928781441091556e-07
11574.3,6.18440520284733e-08
11574.55,1.6424903043797332e-07
11574.75,2.676496635861194e-07
11575.0,1.0917737360071456e-07
11575.25,2.2182417107080073e-07
11575.35,7.92940922729493e-08
11575.6,9.915738434560332e-08
11575.75,2.1015833959780322e-07
11576.0,1.1043892372535731e-07
