Calibrated,RIXS
11558.1,1.450125892679373e-07
11558.35,1.3172338379195135e-07
11558.6,2.497159091352479e-07
11558.85,1.534720799675637e-07
11559.1,1.6771284485127945e-07
11559.35,1.3786255655653347e-07
11559.6,1.5275074301780168e-07
11559.85,3.0803293570290647e-07
11560.1,2.4956039202942864e-07
11560.15,2.1153893162497629e-07
11560.35,2.1589626537733407e-07
11560.4,9.408054611875413e-08
11560.6,2.3953156790057967e-07
11560.85,2.408409858950995e-07
11561.1,2.8774621119005e-07
11561.35,2.3033387852384796e-07
11561.6,3.16298819141647e-07
11561.85,3.5538481935057387e-07
11562.1,4.025124743912031e-07
11562.35,4.6008673620877674e-07
11562.6,2.5886470328746704e-07
11562.85,4.710537358669197e-07
11563.1,3.699521625962703e-07
11563.35,2.851606201819822e-07
11563.6,2.574503724180543e-07
11563.85,3.215539958614715e-07
11563.9,4.751390394773103e-07
11564.1,4.120385670735828e-07
11564.15,3.8302178418012474e-07
11564.35,6.128532381886165e-07
11564.6,3.691178305320981e-07
11564.85,1.0792555539194668e-06
11565.1,9.79293758902838e-07
11565.35,1.1331470930172507e-06
11565.6,1.3218856186052175e-06
11565.85,1.0389082690172159e-06
11566.1,1.1518184376562799e-06
11566.35,1.3172946955271992e-06
11566.6,1.4805011920821806e-06
11566.85,1.4157558191464353e-06
11567.1,1.1925381830198906e-06
11567.35,2.1193785855457117e-06
11567.6,2.7203963933870324e-06
11567.7,1.2458132070297304e-06
11567.85,1.3796830221726024e-06
11568.1,8.894744027624123e-07
11568.2,1.1553967839894544e-06
11568.35,1.1946333556038758e-06
11568.6,9.137891271324587e-07
11568.8,1.7946843570335269e-06
11568.95,9.790776889596498e-07
11569.2,1.3689483267276834e-06
11569.35,1.1535931339755743e-06
11569.6,1.275273637391531e-06
11569.85,1.2204036674001922e-06
11569.95,9.986659695145977e-07
11570.1,1.357919156980299e-06
11570.35,9.805552450364361e-07
11570.6,7.031949463369381e-07
11570.8,1.0152090727204408e-06
11571.05,4.983654093769943e-07
11571.3,5.263855268983415e-07
11571.55,3.8811501773025827e-07
11571.75,7.426809534716324e-07
11572.05,4.3771700258119966e-07
11572.55,3.7626123648331477e-07
11572.8,3.582811186942352e-07
11573.05,1.721386532095553e-07
11573.3,4.062612991423824e-07
11573.8,2.1648315080711108e-07
11574.05,1.0954347101194944e-07
11574.25,2.1726241106091624e-07
11574.5,1.457258339661781e-07
11574.75,2.0383223124951924e-07
11574.85,7.925171167846882e-08
11575.1,1.3848694701172863e-07
11575.25,1.164725035091418e-07
11575.5,2.523981770541663e-07
