Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
7.15256e-06,8290,2508,74,4042,4040,31,0,0,31,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.214936,8290,2503,75,4033,4041,21,0,0,21,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.431703,8290,2500,75,4034,4044,29,0,0,29,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.647303,8290,2500,75,4040,4047,25,0,0,25,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.862087,8291,2501,74,4032,4038,34,0,0,34,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
