Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
7.15256e-06,8653,2504,75,4043,4051,13,0,0,13,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.214065,8653,2497,75,4036,4048,12,0,0,12,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.430825,8653,2488,75,4005,4017,12,0,0,12,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.645964,8653,2493,75,4008,4029,11,0,0,11,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.861737,8653,2487,75,3993,4016,6,0,0,6,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
