mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11554.251,9655,7465,228,12546,12621,93,0,0,93,0,0,11555.591,1859.541,-1,22.02438,0.6,0.6
11554.501,9656,7477,228,12572,12643,283,0,0,283,0,0,11555.591,1859.791,-1,22.02438,0.6,0.6
11554.751,9657,7478,228,12582,12648,668,0,0,668,0,0,11555.591,1860.041,-1,22.02438,0.6,0.6
11555.001,9658,7473,228,12568,12640,1395,0,0,1395,0,0,11555.591,1860.291,-1,22.02438,0.6,0.6
11555.251,9659,7477,228,12582,12642,2216,0,0,2185.7877,0,0,11555.591,1860.541,-1,22.02438,0.6,0.6
11555.501,9660,7483,228,12611,12659,3076,0,0,3082.4236,0,0,11555.591,1860.791,-1,22.02438,0.6,0.6
11555.751,9661,7479,228,12591,12633,3410,0,0,3431.4497,0,0,11555.591,1861.041,-1,22.02438,0.6,0.6
11556.002,9662,7472,228,12569,12608,2927,0,0,2926.8667,0,0,11555.591,1861.2915,-1,22.02438,0.6,0.6
11556.252,9663,7466,228,12548,12580,1936,0,0,1894.4763,0,0,11555.591,1861.5415,-1,22.02438,0.6,0.6
11556.502,9664,7477,228,12589,12607,1074,0,0,1074,0,0,11555.591,1861.7915,-1,22.02438,0.6,0.6
11556.752,9665,7463,228,12531,12568,486,0,0,486,0,0,11555.591,1862.0415,-1,22.02438,0.6,0.6
11557.002,9665,7472,227,12594,12613,168,0,0,168,0,0,11555.591,1862.2915,-1,22.02438,0.6,0.6
11557.252,9666,7464,227,12556,12571,67,0,0,67,0,0,11555.591,1862.5415,-1,22.02438,0.6,0.6
11557.502,9667,7463,228,12553,12552,32,0,0,32,0,0,11555.591,1862.792,-1,22.02438,0.6,0.6
11557.752,9668,7462,228,12540,12543,16,0,0,16,0,0,11555.591,1863.042,-1,22.02438,0.6,0.6
11558.002,9669,7467,227,12586,12578,15,0,0,15,0,0,11555.591,1863.292,-1,22.02438,0.6,0.6
11558.253,9670,7478,228,12627,12609,18,0,0,18,0,0,11555.591,1863.5425,-1,22.02438,0.6,0.6
11558.503,9671,7470,227,12614,12578,14,0,0,14,0,0,11555.591,1863.7925,-1,22.02438,0.6,0.6
11558.753,9672,7475,228,12616,12579,8,0,0,8,0,0,11555.591,1864.0425,-1,22.02438,0.6,0.6
11559.003,9673,7470,228,12592,12563,24,0,0,24,0,0,11555.591,1864.293,-1,22.02438,0.6,0.6
11559.247,9674,7480,227,12636,12623,37,0,0,37,0,0,11555.591,1864.537,-1,22.02438,0.6,0.6
11559.497,9675,7477,228,12616,12589,28,0,0,28,0,0,11555.591,1864.7875,-1,22.02438,0.6,0.6
11559.747,9676,7479,228,12614,12599,38,0,0,38,0,0,11555.591,1865.0375,-1,22.02438,0.6,0.6
11559.998,9677,7473,228,12585,12582,48,0,0,48,0,0,11555.591,1865.288,-1,22.02438,0.6,0.6
11560.248,9678,7479,228,12631,12611,43,0,0,43,0,0,11555.591,1865.538,-1,22.02438,0.6,0.6
11560.498,9678,7478,228,12631,12598,52,0,0,52,0,0,11555.591,1865.7885,-1,22.02438,0.6,0.6
11560.748,9679,7466,228,12559,12540,63,0,0,63,0,0,11555.591,1866.0385,-1,22.02438,0.6,0.6
11560.999,9680,7476,228,12592,12593,46,0,0,46,0,0,11555.591,1866.289,-1,22.02438,0.6,0.6
11561.249,9681,7473,228,12570,12577,56,0,0,56,0,0,11555.591,1866.539,-1,22.02438,0.6,0.6
11561.499,9682,7470,228,12558,12567,47,0,0,47,0,0,11555.591,1866.7895,-1,22.02438,0.6,0.6
11561.75,9683,7476,228,12584,12596,36,0,0,36,0,0,11555.591,1867.04,-1,22.02438,0.6,0.6
11562,9684,7477,228,12580,12600,42,0,0,42,0,0,11555.591,1867.29,-1,22.02438,0.6,0.6
11562.251,9685,7474,228,12566,12589,35,0,0,35,0,0,11555.591,1867.5405,-1,22.02438,0.6,0.6
11562.501,9686,7475,228,12549,12578,22,0,0,22,0,0,11555.591,1867.791,-1,22.02438,0.6,0.6
11562.751,9687,7475,228,12550,12574,34,0,0,34,0,0,11555.591,1868.041,-1,22.02438,0.6,0.6
11563.002,9688,7481,228,12619,12606,36,0,0,36,0,0,11555.591,1868.2915,-1,22.02438,0.6,0.6
11563.252,9689,7477,228,12579,12556,26,0,0,26,0,0,11555.591,1868.542,-1,22.02438,0.6,0.6
11563.503,9690,7481,228,12621,12579,40,0,0,40,0,0,11555.591,1868.7925,-1,22.02438,0.6,0.6
11563.753,9691,7474,228,12557,12517,34,0,0,34,0,0,11555.591,1869.043,-1,22.02438,0.6,0.6
11563.997,9691,7479,228,12591,12555,34,0,0,34,0,0,11555.591,1869.2875,-1,22.02438,0.6,0.6
11564.248,9692,7478,228,12580,12542,32,0,0,32,0,0,11555.591,1869.538,-1,22.02438,0.6,0.6
11564.498,9693,7481,228,12572,12548,43,0,0,43,0,0,11555.591,1869.7885,-1,22.02438,0.6,0.6
11564.748,9694,7481,228,12591,12573,30,0,0,30,0,0,11555.591,1870.0385,-1,22.02438,0.6,0.6
11564.999,9695,7490,227,12611,12625,41,0,0,41,0,0,11555.591,1870.289,-1,22.02438,0.6,0.6
11565.249,9696,7476,228,12511,12557,47,0,0,47,0,0,11555.591,1870.5395,-1,22.02438,0.6,0.6
11565.5,9697,7479,228,12528,12578,49,0,0,49,0,0,11555.591,1870.79,-1,22.02438,0.6,0.6
11565.751,9698,7480,228,12528,12597,54,0,0,54,0,0,11555.591,1871.0405,-1,22.02438,0.6,0.6
11566.001,9699,7488,228,12613,12638,56,0,0,56,0,0,11555.591,1871.291,-1,22.02438,0.6,0.6
11566.252,9700,7478,227,12545,12565,62,0,0,62,0,0,11555.591,1871.5415,-1,22.02438,0.6,0.6
11566.502,9701,7488,227,12591,12591,49,0,0,49,0,0,11555.591,1871.792,-1,22.02438,0.6,0.6
11566.753,9702,7477,228,12562,12556,38,0,0,38,0,0,11555.591,1872.043,-1,22.02438,0.6,0.6
11566.997,9703,7472,228,12522,12507,42,0,0,42,0,0,11555.591,1872.2875,-1,22.02438,0.6,0.6
11567.248,9704,7478,228,12552,12540,46,0,0,46,0,0,11555.591,1872.538,-1,22.02438,0.6,0.6
11567.498,9704,7479,228,12586,12547,46,0,0,46,0,0,11555.591,1872.7885,-1,22.02438,0.6,0.6
11567.749,9705,7484,228,12606,12575,35,0,0,35,0,0,11555.591,1873.0395,-1,22.02438,0.6,0.6
11568,9706,7484,228,12611,12573,44,0,0,44,0,0,11555.591,1873.29,-1,22.02438,0.6,0.6
11568.251,9707,7485,227,12626,12569,47,0,0,47,0,0,11555.591,1873.5405,-1,22.02438,0.6,0.6
11568.501,9708,7474,228,12563,12507,33,0,0,33,0,0,11555.591,1873.791,-1,22.02438,0.6,0.6
11568.752,9709,7481,227,12610,12557,26,0,0,26,0,0,11555.591,1874.0415,-1,22.02438,0.6,0.6
11699.999,9712,7501,228,12218,11936,29,0,0,29,0,0,11555.591,2005.289,-1,22.02438,0.6,0.6
11700.202,9713,7504,228,12207,11941,26,0,0,26,0,0,11555.591,2005.492,-1,22.02438,0.6,0.6
11700.399,9714,7517,228,12307,12031,39,0,0,39,0,0,11555.591,2005.689,-1,22.02438,0.6,0.6
11700.602,9715,7510,228,12262,12002,39,0,0,39,0,0,11555.591,2005.892,-1,22.02438,0.6,0.6
11700.799,9716,7503,228,12192,11971,29,0,0,29,0,0,11555.591,2006.089,-1,22.02438,0.6,0.6
11701.002,9717,7488,228,12167,11990,47,0,0,47,0,0,11555.591,2006.292,-1,22.02438,0.6,0.6
11701.199,9718,7470,228,12107,11940,33,0,0,33,0,0,11555.591,2006.489,-1,22.02438,0.6,0.6
11701.402,9719,7449,228,12133,11955,26,0,0,26,0,0,11555.591,2006.692,-1,22.02438,0.6,0.6
11701.6,9720,7406,227,12041,11868,36,0,0,36,0,0,11555.591,2006.8895,-1,22.02438,0.6,0.6
11701.802,9721,7375,227,11948,11816,19,0,0,19,0,0,11555.591,2007.0925,-1,22.02438,0.6,0.6
11701.999,9722,7390,228,11956,11866,18,0,0,18,0,0,11555.591,2007.2895,-1,22.02438,0.6,0.6
