Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
9.05991e-06,8109,2521,75,4038,4037,21,0,0,21,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.214401,8109,2515,75,4031,4037,17,0,0,17,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.429602,8109,2518,75,4044,4043,24,0,0,24,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.644911,8110,2516,74,4042,4039,15,0,0,15,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.859946,8110,2517,75,4037,4032,18,0,0,18,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
