mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11564.748,2010,7447,225,12493,12533,100,0,0,100,0,0,11566.024,1870.0385,-1,22.02438,0.6,0.6
11564.999,2011,7445,224,12482,12524,260,0,0,260,0,0,11566.024,1870.289,-1,22.02438,0.6,0.6
11565.249,2012,7448,225,12479,12514,496,0,0,496,0,0,11566.024,1870.5395,-1,22.02438,0.6,0.6
11565.5,2013,7447,225,12499,12533,687,0,0,687,0,0,11566.024,1870.79,-1,22.02438,0.6,0.6
11565.751,2014,7455,224,12514,12541,1032,0,0,1032,0,0,11566.024,1871.0405,-1,22.02438,0.6,0.6
11566.001,2015,7451,225,12518,12521,1133,0,0,1133,0,0,11566.024,1871.291,-1,22.02438,0.6,0.6
11566.252,2016,7449,224,12487,12499,978,0,0,978,0,0,11566.024,1871.5415,-1,22.02438,0.6,0.6
11566.502,2017,7436,224,12456,12451,705,0,0,705,0,0,11566.024,1871.792,-1,22.02438,0.6,0.6
11566.753,2017,7445,225,12501,12490,377,0,0,377,0,0,11566.024,1872.043,-1,22.02438,0.6,0.6
11566.997,2018,7447,225,12523,12517,184,0,0,184,0,0,11566.024,1872.2875,-1,22.02438,0.6,0.6
11567.248,2019,7448,224,12542,12528,78,0,0,78,0,0,11566.024,1872.538,-1,22.02438,0.6,0.6
11567.498,2020,7435,224,12471,12462,35,0,0,35,0,0,11566.024,1872.7885,-1,22.02438,0.6,0.6
11567.749,2021,7441,224,12499,12499,22,0,0,22,0,0,11566.024,1873.0395,-1,22.02438,0.6,0.6
11568,2022,7438,224,12465,12480,17,0,0,17,0,0,11566.024,1873.29,-1,22.02438,0.6,0.6
11568.251,2023,7448,224,12530,12522,26,0,0,26,0,0,11566.024,1873.5405,-1,22.02438,0.6,0.6
11568.501,2024,7451,225,12538,12528,24,0,0,24,0,0,11566.024,1873.791,-1,22.02438,0.6,0.6
11568.752,2025,7447,224,12524,12528,30,0,0,30,0,0,11566.024,1874.0415,-1,22.02438,0.6,0.6
11569.003,2026,7441,225,12500,12491,30,0,0,30,0,0,11566.024,1874.2925,-1,22.02438,0.6,0.6
11569.247,2027,7444,224,12500,12509,31,0,0,31,0,0,11566.024,1874.537,-1,22.02438,0.6,0.6
11569.498,2028,7448,224,12510,12528,45,0,0,45,0,0,11566.024,1874.788,-1,22.02438,0.6,0.6
11569.748,2029,7442,225,12494,12496,46,0,0,46,0,0,11566.024,1875.0385,-1,22.02438,0.6,0.6
11569.999,2030,7437,224,12453,12483,50,0,0,50,0,0,11566.024,1875.2895,-1,22.02438,0.6,0.6
11570.25,2030,7445,224,12503,12528,62,0,0,62,0,0,11566.024,1875.54,-1,22.02438,0.6,0.6
11570.501,2031,7437,225,12449,12487,52,0,0,52,0,0,11566.024,1875.7905,-1,22.02438,0.6,0.6
11570.752,2032,7446,225,12501,12553,54,0,0,54,0,0,11566.024,1876.0415,-1,22.02438,0.6,0.6
11571.002,2033,7436,224,12465,12495,39,0,0,39,0,0,11566.024,1876.292,-1,22.02438,0.6,0.6
11571.247,2034,7442,225,12495,12506,44,0,0,44,0,0,11566.024,1876.537,-1,22.02438,0.6,0.6
11571.498,2035,7447,224,12512,12545,44,0,0,44,0,0,11566.024,1876.788,-1,22.02438,0.6,0.6
11571.748,2036,7438,224,12466,12491,41,0,0,41,0,0,11566.024,1877.0385,-1,22.02438,0.6,0.6
11571.999,2037,7435,224,12467,12496,28,0,0,28,0,0,11566.024,1877.2895,-1,22.02438,0.6,0.6
11572.25,2038,7430,224,12414,12444,21,0,0,21,0,0,11566.024,1877.54,-1,22.02438,0.6,0.6
11572.501,2039,7442,224,12480,12497,21,0,0,21,0,0,11566.024,1877.791,-1,22.02438,0.6,0.6
11572.752,2040,7443,225,12501,12522,17,0,0,17,0,0,11566.024,1878.042,-1,22.02438,0.6,0.6
11573.003,2041,7442,224,12483,12512,23,0,0,23,0,0,11566.024,1878.2925,-1,22.02438,0.6,0.6
11573.247,2042,7439,225,12475,12491,17,0,0,17,0,0,11566.024,1878.5375,-1,22.02438,0.6,0.6
11573.498,2043,7447,225,12508,12531,15,0,0,15,0,0,11566.024,1878.7885,-1,22.02438,0.6,0.6
11573.749,2043,7445,225,12506,12541,21,0,0,21,0,0,11566.024,1879.0395,-1,22.02438,0.6,0.6
11574.001,2044,7445,224,12483,12524,16,0,0,16,0,0,11566.024,1879.2905,-1,22.02438,0.6,0.6
11574.251,2045,7437,224,12457,12479,15,0,0,15,0,0,11566.024,1879.541,-1,22.02438,0.6,0.6
