mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11559.747,5599,7438,224,12576,12728,61,0,0,61,0,0,11561.063,1865.0375,-1,22.02438,0.6,0.6
11559.998,5600,7435,224,12578,12713,147,0,0,147,0,0,11561.063,1865.288,-1,22.02438,0.6,0.6
11560.248,5601,7440,224,12567,12690,354,0,0,354,0,0,11561.063,1865.538,-1,22.02438,0.6,0.6
11560.498,5602,7441,224,12569,12692,604,0,0,604,0,0,11561.063,1865.7885,-1,22.02438,0.6,0.6
11560.748,5603,7438,224,12561,12661,1033,0,0,1033,0,0,11561.063,1866.0385,-1,22.02438,0.6,0.6
11560.999,5604,7426,224,12500,12603,1544,0,0,1544,0,0,11561.063,1866.289,-1,22.02438,0.6,0.6
11561.249,5605,7441,224,12591,12675,1943,0,0,1901.7555,0,0,11561.063,1866.539,-1,22.02438,0.6,0.6
11561.499,5606,7439,224,12560,12653,1899,0,0,1899,0,0,11561.063,1866.7895,-1,22.02438,0.6,0.6
11561.75,5606,7442,224,12613,12682,1687,0,0,1687,0,0,11561.063,1867.04,-1,22.02438,0.6,0.6
11562,5607,7439,224,12598,12666,1179,0,0,1179,0,0,11561.063,1867.29,-1,22.02438,0.6,0.6
11562.251,5608,7442,224,12602,12653,730,0,0,730,0,0,11561.063,1867.5405,-1,22.02438,0.6,0.6
11562.501,5609,7443,224,12612,12665,413,0,0,413,0,0,11561.063,1867.791,-1,22.02438,0.6,0.6
11562.751,5610,7440,225,12599,12664,163,0,0,163,0,0,11561.063,1868.041,-1,22.02438,0.6,0.6
11563.002,5611,7439,224,12572,12636,84,0,0,84,0,0,11561.063,1868.2915,-1,22.02438,0.6,0.6
11563.252,5612,7439,224,12578,12629,34,0,0,34,0,0,11561.063,1868.542,-1,22.02438,0.6,0.6
11563.503,5613,7439,224,12593,12633,17,0,0,17,0,0,11561.063,1868.7925,-1,22.02438,0.6,0.6
11563.753,5614,7432,224,12555,12593,32,0,0,32,0,0,11561.063,1869.043,-1,22.02438,0.6,0.6
11563.997,5615,7433,224,12555,12593,29,0,0,29,0,0,11561.063,1869.2875,-1,22.02438,0.6,0.6
11564.248,5616,7437,224,12579,12595,52,0,0,52,0,0,11561.063,1869.538,-1,22.02438,0.6,0.6
11564.498,5617,7441,224,12599,12638,72,0,0,72,0,0,11561.063,1869.7885,-1,22.02438,0.6,0.6
11564.748,5618,7438,224,12619,12624,82,0,0,82,0,0,11561.063,1870.0385,-1,22.02438,0.6,0.6
11564.999,5619,7440,224,12620,12607,106,0,0,106,0,0,11561.063,1870.289,-1,22.02438,0.6,0.6
11565.249,5619,7444,224,12643,12618,147,0,0,147,0,0,11561.063,1870.5395,-1,22.02438,0.6,0.6
11565.5,5620,7444,223,12658,12621,174,0,0,174,0,0,11561.063,1870.79,-1,22.02438,0.6,0.6
11565.751,5621,7442,224,12628,12616,178,0,0,178,0,0,11561.063,1871.0405,-1,22.02438,0.6,0.6
11566.001,5622,7442,224,12616,12597,178,0,0,178,0,0,11561.063,1871.291,-1,22.02438,0.6,0.6
11566.252,5623,7440,224,12609,12595,179,0,0,179,0,0,11561.063,1871.5415,-1,22.02438,0.6,0.6
11566.502,5624,7448,224,12666,12625,159,0,0,159,0,0,11561.063,1871.792,-1,22.02438,0.6,0.6
11566.753,5625,7441,224,12631,12582,165,0,0,165,0,0,11561.063,1872.043,-1,22.02438,0.6,0.6
11566.997,5626,7436,224,12604,12564,142,0,0,142,0,0,11561.063,1872.2875,-1,22.02438,0.6,0.6
11567.248,5627,7436,224,12594,12551,109,0,0,109,0,0,11561.063,1872.538,-1,22.02438,0.6,0.6
11567.498,5628,7439,224,12629,12583,97,0,0,97,0,0,11561.063,1872.7885,-1,22.02438,0.6,0.6
11567.749,5629,7441,225,12644,12585,94,0,0,94,0,0,11561.063,1873.0395,-1,22.02438,0.6,0.6
11568,5630,7444,224,12634,12577,83,0,0,83,0,0,11561.063,1873.29,-1,22.02438,0.6,0.6
11568.251,5631,7446,224,12666,12597,85,0,0,85,0,0,11561.063,1873.5405,-1,22.02438,0.6,0.6
11568.501,5631,7429,225,12565,12500,91,0,0,91,0,0,11561.063,1873.791,-1,22.02438,0.6,0.6
11568.752,5632,7430,225,12576,12518,80,0,0,80,0,0,11561.063,1874.0415,-1,22.02438,0.6,0.6
11569.003,5633,7445,224,12661,12599,76,0,0,76,0,0,11561.063,1874.2925,-1,22.02438,0.6,0.6
11569.247,5634,7439,224,12627,12570,81,0,0,81,0,0,11561.063,1874.537,-1,22.02438,0.6,0.6
11569.498,5635,7437,224,12615,12562,66,0,0,66,0,0,11561.063,1874.788,-1,22.02438,0.6,0.6
11569.748,5636,7447,225,12659,12595,72,0,0,72,0,0,11561.063,1875.0385,-1,22.02438,0.6,0.6
11569.999,5637,7433,224,12581,12539,78,0,0,78,0,0,11561.063,1875.2895,-1,22.02438,0.6,0.6
11570.25,5638,7448,224,12680,12612,82,0,0,82,0,0,11561.063,1875.54,-1,22.02438,0.6,0.6
11570.501,5639,7437,224,12603,12536,95,0,0,95,0,0,11561.063,1875.7905,-1,22.02438,0.6,0.6
11570.752,5640,7439,224,12627,12563,95,0,0,95,0,0,11561.063,1876.0415,-1,22.02438,0.6,0.6
11571.002,5641,7442,224,12620,12567,108,0,0,108,0,0,11561.063,1876.292,-1,22.02438,0.6,0.6
11571.247,5642,7432,224,12586,12529,114,0,0,114,0,0,11561.063,1876.537,-1,22.02438,0.6,0.6
11571.498,5643,7444,224,12634,12581,110,0,0,110,0,0,11561.063,1876.788,-1,22.02438,0.6,0.6
11571.748,5644,7440,224,12630,12564,102,0,0,102,0,0,11561.063,1877.0385,-1,22.02438,0.6,0.6
11571.999,5644,7424,225,12543,12482,120,0,0,120,0,0,11561.063,1877.2895,-1,22.02438,0.6,0.6
11572.25,5645,7429,224,12581,12527,123,0,0,123,0,0,11561.063,1877.54,-1,22.02438,0.6,0.6
11572.501,5646,7444,224,12652,12581,89,0,0,89,0,0,11561.063,1877.791,-1,22.02438,0.6,0.6
11572.752,5647,7427,224,12574,12503,103,0,0,103,0,0,11561.063,1878.042,-1,22.02438,0.6,0.6
11573.003,5648,7439,224,12653,12570,98,0,0,98,0,0,11561.063,1878.2925,-1,22.02438,0.6,0.6
11573.247,5649,7439,224,12642,12570,66,0,0,66,0,0,11561.063,1878.5375,-1,22.02438,0.6,0.6
11573.498,5650,7432,224,12595,12535,85,0,0,85,0,0,11561.063,1878.7885,-1,22.02438,0.6,0.6
11573.749,5651,7446,224,12644,12578,86,0,0,86,0,0,11561.063,1879.0395,-1,22.02438,0.6,0.6
11574.001,5652,7441,224,12636,12585,67,0,0,67,0,0,11561.063,1879.2905,-1,22.02438,0.6,0.6
11574.251,5653,7444,224,12637,12591,56,0,0,56,0,0,11561.063,1879.541,-1,22.02438,0.6,0.6
11699.999,5656,7456,224,12242,11971,71,0,0,71,0,0,11561.063,2005.289,-1,22.02438,0.6,0.6
11700.202,5657,7463,224,12288,12036,76,0,0,76,0,0,11561.063,2005.492,-1,22.02438,0.6,0.6
11700.399,5658,7455,224,12201,12001,79,0,0,79,0,0,11561.063,2005.689,-1,22.02438,0.6,0.6
11700.602,5659,7463,225,12263,12068,67,0,0,67,0,0,11561.063,2005.892,-1,22.02438,0.6,0.6
11700.799,5659,7460,225,12242,12068,76,0,0,76,0,0,11561.063,2006.089,-1,22.02438,0.6,0.6
11701.002,5660,7443,224,12197,12049,66,0,0,66,0,0,11561.063,2006.292,-1,22.02438,0.6,0.6
11701.199,5661,7410,224,12106,11965,72,0,0,72,0,0,11561.063,2006.489,-1,22.02438,0.6,0.6
11701.402,5662,7388,224,12107,11976,56,0,0,56,0,0,11561.063,2006.692,-1,22.02438,0.6,0.6
11701.6,5663,7351,225,12031,11916,62,0,0,62,0,0,11561.063,2006.8895,-1,22.02438,0.6,0.6
11701.802,5664,7334,224,11955,11871,63,0,0,63,0,0,11561.063,2007.0925,-1,22.02438,0.6,0.6
11701.999,5665,7368,224,11982,11939,70,0,0,70,0,0,11561.063,2007.2895,-1,22.02438,0.6,0.6
11702.202,5666,7424,225,12060,12035,68,0,0,68,0,0,11561.063,2007.4925,-1,22.02438,0.6,0.6
11702.399,5667,7448,224,12133,12087,71,0,0,71,0,0,11561.063,2007.6895,-1,22.02438,0.6,0.6
11702.603,5668,7431,225,12091,12043,60,0,0,60,0,0,11561.063,2007.8925,-1,22.02438,0.6,0.6
11702.799,5669,7399,224,12047,11994,69,0,0,69,0,0,11561.063,2008.0895,-1,22.02438,0.6,0.6
11703.003,5670,7371,225,12019,11965,73,0,0,73,0,0,11561.063,2008.293,-1,22.02438,0.6,0.6
11703.2,5671,7325,225,11882,11859,73,0,0,73,0,0,11561.063,2008.49,-1,22.02438,0.6,0.6
