mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11559.998,5508,7461,225,12586,12673,58,0,0,58,0,0,11561.314,1865.288,-1,22.02438,0.6,0.6
11560.248,5509,7460,225,12569,12632,225,0,0,225,0,0,11561.314,1865.538,-1,22.02438,0.6,0.6
11560.498,5510,7463,224,12554,12635,516,0,0,516,0,0,11561.314,1865.7885,-1,22.02438,0.6,0.6
11560.748,5511,7465,225,12577,12650,867,0,0,867,0,0,11561.314,1866.0385,-1,22.02438,0.6,0.6
11560.999,5512,7469,225,12607,12663,1677,0,0,1677,0,0,11561.314,1866.289,-1,22.02438,0.6,0.6
11561.249,5513,7467,225,12587,12642,3192,0,0,3203.5905,0,0,11561.314,1866.539,-1,22.02438,0.6,0.6
11561.499,5514,7459,225,12527,12615,5218,0,0,5329.0773,0,0,11561.314,1866.7895,-1,22.02438,0.6,0.6
11561.75,5515,7467,224,12594,12639,6106,0,0,6266.5604,0,0,11561.314,1867.04,-1,22.02438,0.6,0.6
11562,5516,7473,225,12598,12647,4882,0,0,4975.3206,0,0,11561.314,1867.29,-1,22.02438,0.6,0.6
11562.251,5517,7466,224,12574,12604,2948,0,0,2948.7854,0,0,11561.314,1867.5405,-1,22.02438,0.6,0.6
11562.501,5518,7457,224,12531,12593,1476,0,0,1476,0,0,11561.314,1867.791,-1,22.02438,0.6,0.6
11562.751,5519,7468,225,12602,12645,534,0,0,534,0,0,11561.314,1868.041,-1,22.02438,0.6,0.6
11563.002,5520,7471,225,12621,12653,162,0,0,162,0,0,11561.314,1868.2915,-1,22.02438,0.6,0.6
11563.252,5520,7473,225,12623,12662,41,0,0,41,0,0,11561.314,1868.542,-1,22.02438,0.6,0.6
11563.503,5521,7463,225,12593,12622,23,0,0,23,0,0,11561.314,1868.7925,-1,22.02438,0.6,0.6
11563.753,5522,7462,225,12579,12600,24,0,0,24,0,0,11561.314,1869.043,-1,22.02438,0.6,0.6
11563.997,5523,7464,225,12600,12602,27,0,0,27,0,0,11561.314,1869.2875,-1,22.02438,0.6,0.6
11564.248,5524,7469,225,12614,12598,39,0,0,39,0,0,11561.314,1869.538,-1,22.02438,0.6,0.6
11564.498,5525,7472,225,12618,12607,50,0,0,50,0,0,11561.314,1869.7885,-1,22.02438,0.6,0.6
11564.748,5526,7471,225,12621,12612,75,0,0,75,0,0,11561.314,1870.0385,-1,22.02438,0.6,0.6
11564.999,5527,7469,224,12624,12603,90,0,0,90,0,0,11561.314,1870.289,-1,22.02438,0.6,0.6
11565.249,5528,7473,224,12642,12630,116,0,0,116,0,0,11561.314,1870.5395,-1,22.02438,0.6,0.6
