mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11556.002,8301,7410,224,12520,12576,72,0,0,72,0,0,11557.336,1861.2915,-1,22.02438,0.6,0.6
11556.252,8302,7415,224,12599,12608,176,0,0,176,0,0,11557.336,1861.5415,-1,22.02438,0.6,0.6
11556.502,8302,7413,224,12575,12568,379,0,0,379,0,0,11557.336,1861.7915,-1,22.02438,0.6,0.6
11556.752,8303,7416,225,12563,12572,734,0,0,734,0,0,11557.336,1862.0415,-1,22.02438,0.6,0.6
11557.002,8304,7417,225,12570,12565,1048,0,0,1048,0,0,11557.336,1862.2915,-1,22.02438,0.6,0.6
11557.252,8305,7421,224,12579,12575,1531,0,0,1531,0,0,11557.336,1862.5415,-1,22.02438,0.6,0.6
11557.502,8306,7423,224,12616,12600,1705,0,0,1705,0,0,11557.336,1862.792,-1,22.02438,0.6,0.6
11557.752,8307,7415,224,12590,12566,1456,0,0,1456,0,0,11557.336,1863.042,-1,22.02438,0.6,0.6
11558.002,8308,7414,224,12563,12550,1043,0,0,1043,0,0,11557.336,1863.292,-1,22.02438,0.6,0.6
11558.253,8309,7412,224,12555,12548,622,0,0,622,0,0,11557.336,1863.5425,-1,22.02438,0.6,0.6
11558.503,8310,7408,224,12547,12542,304,0,0,304,0,0,11557.336,1863.7925,-1,22.02438,0.6,0.6
11558.753,8311,7402,225,12497,12499,111,0,0,111,0,0,11557.336,1864.0425,-1,22.02438,0.6,0.6
11559.003,8312,7407,225,12516,12506,51,0,0,51,0,0,11557.336,1864.293,-1,22.02438,0.6,0.6
11559.247,8313,7403,225,12517,12502,15,0,0,15,0,0,11557.336,1864.537,-1,22.02438,0.6,0.6
11559.497,8314,7417,225,12574,12557,15,0,0,15,0,0,11557.336,1864.7875,-1,22.02438,0.6,0.6
11559.747,8314,7408,224,12533,12522,11,0,0,11,0,0,11557.336,1865.0375,-1,22.02438,0.6,0.6
11559.998,8315,7410,224,12542,12537,17,0,0,17,0,0,11557.336,1865.288,-1,22.02438,0.6,0.6
11560.248,8316,7406,225,12521,12508,17,0,0,17,0,0,11557.336,1865.538,-1,22.02438,0.6,0.6
11560.498,8317,7420,225,12615,12583,29,0,0,29,0,0,11557.336,1865.7885,-1,22.02438,0.6,0.6
11560.748,8318,7411,224,12563,12525,27,0,0,27,0,0,11557.336,1866.0385,-1,22.02438,0.6,0.6
11560.999,8319,7419,224,12600,12559,37,0,0,37,0,0,11557.336,1866.289,-1,22.02438,0.6,0.6
11561.249,8320,7422,224,12614,12570,42,0,0,42,0,0,11557.336,1866.539,-1,22.02438,0.6,0.6
11561.499,8321,7428,224,12624,12584,56,0,0,56,0,0,11557.336,1866.7895,-1,22.02438,0.6,0.6
11561.75,8322,7427,224,12629,12572,74,0,0,74,0,0,11557.336,1867.04,-1,22.02438,0.6,0.6
11562,8323,7415,225,12568,12529,67,0,0,67,0,0,11557.336,1867.29,-1,22.02438,0.6,0.6
11562.251,8324,7419,224,12601,12555,75,0,0,75,0,0,11557.336,1867.5405,-1,22.02438,0.6,0.6
11562.501,8325,7415,224,12536,12518,74,0,0,74,0,0,11557.336,1867.791,-1,22.02438,0.6,0.6
11562.751,8326,7415,224,12553,12519,75,0,0,75,0,0,11557.336,1868.041,-1,22.02438,0.6,0.6
11563.002,8327,7412,224,12528,12497,51,0,0,51,0,0,11557.336,1868.2915,-1,22.02438,0.6,0.6
11563.252,8327,7405,225,12465,12454,50,0,0,50,0,0,11557.336,1868.542,-1,22.02438,0.6,0.6
11563.503,8328,7423,225,12553,12544,41,0,0,41,0,0,11557.336,1868.7925,-1,22.02438,0.6,0.6
11563.753,8329,7412,224,12530,12503,35,0,0,35,0,0,11557.336,1869.043,-1,22.02438,0.6,0.6
11563.997,8330,7420,224,12547,12546,31,0,0,31,0,0,11557.336,1869.2875,-1,22.02438,0.6,0.6
11564.248,8331,7423,224,12554,12556,25,0,0,25,0,0,11557.336,1869.538,-1,22.02438,0.6,0.6
11564.498,8332,7417,225,12520,12542,30,0,0,30,0,0,11557.336,1869.7885,-1,22.02438,0.6,0.6
11564.748,8333,7428,224,12590,12580,35,0,0,35,0,0,11557.336,1870.0385,-1,22.02438,0.6,0.6
11564.999,8334,7428,225,12600,12603,32,0,0,32,0,0,11557.336,1870.289,-1,22.02438,0.6,0.6
11565.249,8335,7429,224,12573,12582,37,0,0,37,0,0,11557.336,1870.5395,-1,22.02438,0.6,0.6
11565.5,8336,7421,224,12515,12535,44,0,0,44,0,0,11557.336,1870.79,-1,22.02438,0.6,0.6
11565.751,8337,7425,224,12528,12557,35,0,0,35,0,0,11557.336,1871.0405,-1,22.02438,0.6,0.6
