mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11558.253,6677,7463,224,12519,12679,66,0,0,66,0,0,11559.577,1863.5425,-1,22.02438,0.6,0.6
11558.503,6678,7465,224,12550,12681,165,0,0,165,0,0,11559.577,1863.7925,-1,22.02438,0.6,0.6
11558.753,6679,7467,224,12563,12674,319,0,0,319,0,0,11559.577,1864.0425,-1,22.02438,0.6,0.6
11559.003,6680,7463,224,12517,12640,596,0,0,596,0,0,11559.577,1864.293,-1,22.02438,0.6,0.6
11559.247,6681,7467,224,12557,12682,918,0,0,918,0,0,11559.577,1864.537,-1,22.02438,0.6,0.6
11559.497,6682,7455,224,12506,12632,1349,0,0,1349,0,0,11559.577,1864.7875,-1,22.02438,0.6,0.6
11559.747,6683,7469,223,12552,12664,1479,0,0,1479,0,0,11559.577,1865.0375,-1,22.02438,0.6,0.6
11559.998,6684,7465,224,12546,12661,1377,0,0,1377,0,0,11559.577,1865.288,-1,22.02438,0.6,0.6
11560.248,6684,7463,224,12521,12627,938,0,0,938,0,0,11559.577,1865.538,-1,22.02438,0.6,0.6
11560.498,6685,7458,224,12522,12624,631,0,0,631,0,0,11559.577,1865.7885,-1,22.02438,0.6,0.6
11560.748,6686,7470,224,12588,12677,312,0,0,312,0,0,11559.577,1866.0385,-1,22.02438,0.6,0.6
11560.999,6687,7458,224,12507,12617,117,0,0,117,0,0,11559.577,1866.289,-1,22.02438,0.6,0.6
11561.249,6688,7465,224,12576,12650,47,0,0,47,0,0,11559.577,1866.539,-1,22.02438,0.6,0.6
11561.499,6689,7466,224,12557,12651,30,0,0,30,0,0,11559.577,1866.7895,-1,22.02438,0.6,0.6
11561.75,6690,7460,224,12518,12597,25,0,0,25,0,0,11559.577,1867.04,-1,22.02438,0.6,0.6
11562,6691,7463,224,12537,12598,23,0,0,23,0,0,11559.577,1867.29,-1,22.02438,0.6,0.6
11562.251,6692,7466,224,12553,12629,28,0,0,28,0,0,11559.577,1867.5405,-1,22.02438,0.6,0.6
11562.501,6693,7468,224,12563,12648,28,0,0,28,0,0,11559.577,1867.791,-1,22.02438,0.6,0.6
11562.751,6694,7465,224,12528,12621,35,0,0,35,0,0,11559.577,1868.041,-1,22.02438,0.6,0.6
11563.002,6695,7469,224,12571,12639,42,0,0,42,0,0,11559.577,1868.2915,-1,22.02438,0.6,0.6
11563.252,6696,7471,224,12568,12633,53,0,0,53,0,0,11559.577,1868.542,-1,22.02438,0.6,0.6
11563.503,6697,7464,224,12545,12622,71,0,0,71,0,0,11559.577,1868.7925,-1,22.02438,0.6,0.6
11563.753,6697,7457,224,12498,12576,108,0,0,108,0,0,11559.577,1869.043,-1,22.02438,0.6,0.6
11563.997,6698,7462,224,12540,12598,102,0,0,102,0,0,11559.577,1869.2875,-1,22.02438,0.6,0.6
11564.248,6699,7469,224,12557,12618,131,0,0,131,0,0,11559.577,1869.538,-1,22.02438,0.6,0.6
11564.498,6700,7475,224,12601,12654,104,0,0,104,0,0,11559.577,1869.7885,-1,22.02438,0.6,0.6
11564.748,6701,7472,224,12570,12633,110,0,0,110,0,0,11559.577,1870.0385,-1,22.02438,0.6,0.6
11564.999,6702,7474,224,12575,12638,103,0,0,103,0,0,11559.577,1870.289,-1,22.02438,0.6,0.6
11565.249,6703,7469,223,12536,12588,99,0,0,99,0,0,11559.577,1870.5395,-1,22.02438,0.6,0.6
11565.5,6704,7466,224,12529,12573,67,0,0,67,0,0,11559.577,1870.79,-1,22.02438,0.6,0.6
11565.751,6705,7471,224,12567,12601,68,0,0,68,0,0,11559.577,1871.0405,-1,22.02438,0.6,0.6
11566.001,6706,7470,224,12525,12594,67,0,0,67,0,0,11559.577,1871.291,-1,22.02438,0.6,0.6
11566.252,6707,7476,224,12575,12623,56,0,0,56,0,0,11559.577,1871.5415,-1,22.02438,0.6,0.6
11566.502,6708,7469,224,12554,12606,46,0,0,46,0,0,11559.577,1871.792,-1,22.02438,0.6,0.6
11566.753,6709,7467,224,12537,12596,40,0,0,40,0,0,11559.577,1872.043,-1,22.02438,0.6,0.6
11566.997,6709,7458,224,12499,12571,41,0,0,41,0,0,11559.577,1872.2875,-1,22.02438,0.6,0.6
11567.248,6710,7456,224,12500,12561,57,0,0,57,0,0,11559.577,1872.538,-1,22.02438,0.6,0.6
11567.498,6711,7474,224,12586,12640,52,0,0,52,0,0,11559.577,1872.7885,-1,22.02438,0.6,0.6
11567.749,6712,7470,224,12568,12626,66,0,0,66,0,0,11559.577,1873.0395,-1,22.02438,0.6,0.6
11568,6713,7463,224,12538,12581,55,0,0,55,0,0,11559.577,1873.29,-1,22.02438,0.6,0.6
11568.251,6714,7469,224,12559,12612,52,0,0,52,0,0,11559.577,1873.5405,-1,22.02438,0.6,0.6
11568.501,6715,7469,224,12535,12589,51,0,0,51,0,0,11559.577,1873.791,-1,22.02438,0.6,0.6
11568.752,6716,7468,223,12546,12598,59,0,0,59,0,0,11559.577,1874.0415,-1,22.02438,0.6,0.6
11569.003,6717,7461,224,12519,12570,63,0,0,63,0,0,11559.577,1874.2925,-1,22.02438,0.6,0.6
11569.247,6718,7472,224,12577,12616,87,0,0,87,0,0,11559.577,1874.537,-1,22.02438,0.6,0.6
11569.498,6719,7465,224,12557,12595,74,0,0,74,0,0,11559.577,1874.788,-1,22.02438,0.6,0.6
11569.748,6720,7477,224,12608,12634,74,0,0,74,0,0,11559.577,1875.0385,-1,22.02438,0.6,0.6
11569.999,6721,7474,224,12595,12641,86,0,0,86,0,0,11559.577,1875.2895,-1,22.02438,0.6,0.6
11570.25,6722,7469,224,12550,12600,101,0,0,101,0,0,11559.577,1875.54,-1,22.02438,0.6,0.6
11570.501,6722,7466,224,12564,12588,68,0,0,68,0,0,11559.577,1875.7905,-1,22.02438,0.6,0.6
11570.752,6723,7466,224,12549,12575,76,0,0,76,0,0,11559.577,1876.0415,-1,22.02438,0.6,0.6
11571.002,6724,7465,224,12535,12565,74,0,0,74,0,0,11559.577,1876.292,-1,22.02438,0.6,0.6
11571.247,6725,7470,224,12581,12611,72,0,0,72,0,0,11559.577,1876.537,-1,22.02438,0.6,0.6
11571.498,6726,7462,224,12527,12561,64,0,0,64,0,0,11559.577,1876.788,-1,22.02438,0.6,0.6
11571.748,6727,7460,224,12521,12563,63,0,0,63,0,0,11559.577,1877.0385,-1,22.02438,0.6,0.6
11571.999,6728,7468,224,12578,12605,63,0,0,63,0,0,11559.577,1877.2895,-1,22.02438,0.6,0.6
11572.25,6729,7455,225,12486,12532,56,0,0,56,0,0,11559.577,1877.54,-1,22.02438,0.6,0.6
11572.501,6730,7454,224,12502,12552,67,0,0,67,0,0,11559.577,1877.791,-1,22.02438,0.6,0.6
11572.752,6731,7471,224,12564,12607,59,0,0,59,0,0,11559.577,1878.042,-1,22.02438,0.6,0.6
11699.999,6734,7495,223,12270,12035,58,0,0,58,0,0,11559.577,2005.289,-1,22.02438,0.6,0.6
11700.202,6735,7491,224,12219,12026,63,0,0,63,0,0,11559.577,2005.492,-1,22.02438,0.6,0.6
11700.399,6736,7482,224,12153,11987,48,0,0,48,0,0,11559.577,2005.689,-1,22.02438,0.6,0.6
11700.602,6737,7487,224,12164,12022,60,0,0,60,0,0,11559.577,2005.892,-1,22.02438,0.6,0.6
11700.799,6738,7485,224,12183,12044,49,0,0,49,0,0,11559.577,2006.089,-1,22.02438,0.6,0.6
11701.002,6739,7467,224,12114,12011,57,0,0,57,0,0,11559.577,2006.292,-1,22.02438,0.6,0.6
11701.199,6740,7449,224,12111,12013,53,0,0,53,0,0,11559.577,2006.489,-1,22.02438,0.6,0.6
11701.402,6741,7423,224,12085,11978,63,0,0,63,0,0,11559.577,2006.692,-1,22.02438,0.6,0.6
11701.6,6741,7392,224,12051,11963,57,0,0,57,0,0,11559.577,2006.8895,-1,22.02438,0.6,0.6
11701.802,6742,7368,224,11975,11904,63,0,0,63,0,0,11559.577,2007.0925,-1,22.02438,0.6,0.6
11701.999,6743,7382,224,11918,11911,47,0,0,47,0,0,11559.577,2007.2895,-1,22.02438,0.6,0.6
11702.202,6744,7453,224,12051,12052,44,0,0,44,0,0,11559.577,2007.4925,-1,22.02438,0.6,0.6
11702.399,6745,7476,224,12077,12064,50,0,0,50,0,0,11559.577,2007.6895,-1,22.02438,0.6,0.6
11702.603,6746,7464,224,12053,12049,55,0,0,55,0,0,11559.577,2007.8925,-1,22.02438,0.6,0.6
11702.799,6747,7446,224,12068,12046,49,0,0,49,0,0,11559.577,2008.0895,-1,22.02438,0.6,0.6
11703.003,6748,7404,224,11980,11971,55,0,0,55,0,0,11559.577,2008.293,-1,22.02438,0.6,0.6
11703.2,6749,7370,224,11912,11905,46,0,0,46,0,0,11559.577,2008.49,-1,22.02438,0.6,0.6
11703.397,6750,7391,224,11949,11958,46,0,0,46,0,0,11559.577,2008.687,-1,22.02438,0.6,0.6
11703.6,6751,7436,224,11972,12006,36,0,0,36,0,0,11559.577,2008.89,-1,22.02438,0.6,0.6
11703.798,6752,7494,224,12102,12128,58,0,0,58,0,0,11559.577,2009.0875,-1,22.02438,0.6,0.6
11704.001,6753,7510,224,12103,12144,43,0,0,43,0,0,11559.577,2009.2905,-1,22.02438,0.6,0.6
11704.198,6754,7520,224,12138,12158,47,0,0,47,0,0,11559.577,2009.4875,-1,22.02438,0.6,0.6
11704.4,6754,7515,224,12157,12178,48,0,0,48,0,0,11559.577,2009.6905,-1,22.02438,0.6,0.6
11704.598,6755,7514,224,12105,12148,58,0,0,58,0,0,11559.577,2009.888,-1,22.02438,0.6,0.6
11704.801,6756,7518,224,12155,12189,60,0,0,60,0,0,11559.577,2010.091,-1,22.02438,0.6,0.6
11704.998,6757,7509,224,12084,12129,51,0,0,51,0,0,11559.577,2010.288,-1,22.02438,0.6,0.6
