mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11560.999,4702,7435,223,12525,12663,44,0,0,44,0,0,11562.309,1866.289,-1,22.02438,0.6,0.6
11561.249,4703,7433,223,12525,12642,140,0,0,140,0,0,11562.309,1866.539,-1,22.02438,0.6,0.6
11561.499,4704,7438,224,12551,12662,302,0,0,302,0,0,11562.309,1866.7895,-1,22.02438,0.6,0.6
11561.75,4705,7443,224,12562,12662,492,0,0,492,0,0,11562.309,1867.04,-1,22.02438,0.6,0.6
11562,4706,7437,224,12514,12621,761,0,0,761,0,0,11562.309,1867.29,-1,22.02438,0.6,0.6
11562.251,4707,7440,223,12543,12617,1092,0,0,1092,0,0,11562.309,1867.5405,-1,22.02438,0.6,0.6
11562.501,4708,7423,224,12476,12543,1301,0,0,1301,0,0,11562.309,1867.791,-1,22.02438,0.6,0.6
11562.751,4709,7443,224,12561,12609,1104,0,0,1104,0,0,11562.309,1868.041,-1,22.02438,0.6,0.6
11563.002,4710,7438,224,12546,12595,872,0,0,872,0,0,11562.309,1868.2915,-1,22.02438,0.6,0.6
11563.252,4710,7441,224,12553,12594,547,0,0,547,0,0,11562.309,1868.542,-1,22.02438,0.6,0.6
11563.503,4711,7438,224,12545,12586,260,0,0,260,0,0,11562.309,1868.7925,-1,22.02438,0.6,0.6
11563.753,4712,7441,224,12580,12612,139,0,0,139,0,0,11562.309,1869.043,-1,22.02438,0.6,0.6
11563.997,4713,7442,223,12578,12605,69,0,0,69,0,0,11562.309,1869.2875,-1,22.02438,0.6,0.6
11564.248,4714,7438,223,12569,12592,36,0,0,36,0,0,11562.309,1869.538,-1,22.02438,0.6,0.6
11564.498,4715,7431,223,12530,12555,40,0,0,40,0,0,11562.309,1869.7885,-1,22.02438,0.6,0.6
11564.748,4716,7438,223,12561,12591,40,0,0,40,0,0,11562.309,1870.0385,-1,22.02438,0.6,0.6
11564.999,4717,7436,224,12518,12560,47,0,0,47,0,0,11562.309,1870.289,-1,22.02438,0.6,0.6
11565.249,4718,7444,224,12560,12599,86,0,0,86,0,0,11562.309,1870.5395,-1,22.02438,0.6,0.6
11565.5,4719,7447,224,12584,12616,82,0,0,82,0,0,11562.309,1870.79,-1,22.02438,0.6,0.6
11565.751,4720,7439,223,12542,12563,112,0,0,112,0,0,11562.309,1871.0405,-1,22.02438,0.6,0.6
11566.001,4721,7436,223,12521,12553,152,0,0,152,0,0,11562.309,1871.291,-1,22.02438,0.6,0.6
11566.252,4722,7440,224,12564,12592,178,0,0,178,0,0,11562.309,1871.5415,-1,22.02438,0.6,0.6
11566.502,4722,7434,223,12525,12542,245,0,0,245,0,0,11562.309,1871.792,-1,22.02438,0.6,0.6
11566.753,4723,7443,224,12574,12585,256,0,0,256,0,0,11562.309,1872.043,-1,22.02438,0.6,0.6
11566.997,4724,7449,223,12591,12605,272,0,0,272,0,0,11562.309,1872.2875,-1,22.02438,0.6,0.6
11567.248,4725,7448,223,12564,12594,251,0,0,251,0,0,11562.309,1872.538,-1,22.02438,0.6,0.6
11567.498,4726,7435,224,12537,12563,201,0,0,201,0,0,11562.309,1872.7885,-1,22.02438,0.6,0.6
11567.749,4727,7440,224,12572,12586,172,0,0,172,0,0,11562.309,1873.0395,-1,22.02438,0.6,0.6
11568,4728,7437,224,12544,12552,146,0,0,146,0,0,11562.309,1873.29,-1,22.02438,0.6,0.6
11568.251,4729,7439,223,12565,12571,106,0,0,106,0,0,11562.309,1873.5405,-1,22.02438,0.6,0.6
11568.501,4730,7435,223,12551,12562,95,0,0,95,0,0,11562.309,1873.791,-1,22.02438,0.6,0.6
11568.752,4731,7441,224,12558,12566,72,0,0,72,0,0,11562.309,1874.0415,-1,22.02438,0.6,0.6
11569.003,4732,7440,224,12554,12568,67,0,0,67,0,0,11562.309,1874.2925,-1,22.02438,0.6,0.6
11569.247,4733,7442,224,12559,12576,66,0,0,66,0,0,11562.309,1874.537,-1,22.02438,0.6,0.6
11569.498,4734,7445,224,12581,12598,64,0,0,64,0,0,11562.309,1874.788,-1,22.02438,0.6,0.6
11569.748,4735,7439,223,12566,12571,70,0,0,70,0,0,11562.309,1875.0385,-1,22.02438,0.6,0.6
11569.999,4735,7438,224,12566,12574,73,0,0,73,0,0,11562.309,1875.2895,-1,22.02438,0.6,0.6
11570.25,4736,7427,223,12487,12497,71,0,0,71,0,0,11562.309,1875.54,-1,22.02438,0.6,0.6
11570.501,4737,7433,224,12541,12544,67,0,0,67,0,0,11562.309,1875.7905,-1,22.02438,0.6,0.6
11570.752,4738,7439,224,12553,12579,101,0,0,101,0,0,11562.309,1876.0415,-1,22.02438,0.6,0.6
11571.002,4739,7424,224,12497,12509,123,0,0,123,0,0,11562.309,1876.292,-1,22.02438,0.6,0.6
11571.247,4740,7432,223,12505,12540,104,0,0,104,0,0,11562.309,1876.537,-1,22.02438,0.6,0.6
11571.498,4741,7439,224,12560,12565,108,0,0,108,0,0,11562.309,1876.788,-1,22.02438,0.6,0.6
11571.748,4742,7431,224,12529,12556,134,0,0,134,0,0,11562.309,1877.0385,-1,22.02438,0.6,0.6
11571.999,4743,7436,223,12534,12545,128,0,0,128,0,0,11562.309,1877.2895,-1,22.02438,0.6,0.6
11572.25,4744,7437,224,12567,12578,131,0,0,131,0,0,11562.309,1877.54,-1,22.02438,0.6,0.6
11572.501,4745,7437,224,12580,12561,141,0,0,141,0,0,11562.309,1877.791,-1,22.02438,0.6,0.6
11572.752,4746,7441,224,12564,12571,150,0,0,150,0,0,11562.309,1878.042,-1,22.02438,0.6,0.6
11573.003,4747,7434,224,12573,12549,148,0,0,148,0,0,11562.309,1878.2925,-1,22.02438,0.6,0.6
11573.247,4748,7432,224,12520,12509,158,0,0,158,0,0,11562.309,1878.5375,-1,22.02438,0.6,0.6
11573.498,4748,7435,224,12553,12540,146,0,0,146,0,0,11562.309,1878.7885,-1,22.02438,0.6,0.6
11573.749,4749,7427,224,12513,12498,134,0,0,134,0,0,11562.309,1879.0395,-1,22.02438,0.6,0.6
11574.001,4750,7425,224,12517,12495,124,0,0,124,0,0,11562.309,1879.2905,-1,22.02438,0.6,0.6
11574.251,4751,7437,224,12567,12534,132,0,0,132,0,0,11562.309,1879.541,-1,22.02438,0.6,0.6
11574.502,4752,7427,224,12523,12502,123,0,0,123,0,0,11562.309,1879.792,-1,22.02438,0.6,0.6
11574.747,4753,7427,224,12536,12522,108,0,0,108,0,0,11562.309,1880.037,-1,22.02438,0.6,0.6
11574.998,4754,7436,224,12561,12548,106,0,0,106,0,0,11562.309,1880.288,-1,22.02438,0.6,0.6
11575.249,4755,7435,224,12568,12556,103,0,0,103,0,0,11562.309,1880.539,-1,22.02438,0.6,0.6
