Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
6.91414e-06,6127,2515,74,4038,4038,16,0,0,16,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.214165,6127,2510,75,4032,4038,27,0,0,27,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.429715,6128,2511,75,4043,4041,23,0,0,23,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.644674,6128,2511,74,4043,4039,23,0,0,23,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.860285,6128,2511,75,4048,4050,18,0,0,18,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
