mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11559.003,6137,7446,224,12507,12625,46,0,0,46,0,0,11560.32,1864.293,-1,22.02438,0.6,0.6
11559.247,6138,7452,224,12518,12623,175,0,0,175,0,0,11560.32,1864.537,-1,22.02438,0.6,0.6
11559.497,6139,7452,224,12548,12643,323,0,0,323,0,0,11560.32,1864.7875,-1,22.02438,0.6,0.6
11559.747,6140,7456,223,12565,12634,606,0,0,606,0,0,11560.32,1865.0375,-1,22.02438,0.6,0.6
11559.998,6141,7456,224,12563,12629,981,0,0,981,0,0,11560.32,1865.288,-1,22.02438,0.6,0.6
11560.248,6142,7457,224,12576,12632,1436,0,0,1436,0,0,11560.32,1865.538,-1,22.02438,0.6,0.6
11560.498,6143,7453,225,12542,12591,1671,0,0,1671,0,0,11560.32,1865.7885,-1,22.02438,0.6,0.6
11560.748,6144,7457,224,12597,12630,1454,0,0,1454,0,0,11560.32,1866.0385,-1,22.02438,0.6,0.6
11560.999,6145,7457,225,12589,12628,1067,0,0,1067,0,0,11560.32,1866.289,-1,22.02438,0.6,0.6
11561.249,6146,7455,224,12589,12610,630,0,0,630,0,0,11560.32,1866.539,-1,22.02438,0.6,0.6
11561.499,6147,7460,224,12601,12636,335,0,0,335,0,0,11560.32,1866.7895,-1,22.02438,0.6,0.6
11561.75,6148,7458,224,12608,12640,134,0,0,134,0,0,11560.32,1867.04,-1,22.02438,0.6,0.6
11562,6149,7459,224,12615,12603,59,0,0,59,0,0,11560.32,1867.29,-1,22.02438,0.6,0.6
11562.251,6149,7463,224,12622,12631,31,0,0,31,0,0,11560.32,1867.5405,-1,22.02438,0.6,0.6
11562.501,6150,7454,225,12570,12594,14,0,0,14,0,0,11560.32,1867.791,-1,22.02438,0.6,0.6
11562.751,6151,7451,224,12566,12575,27,0,0,27,0,0,11560.32,1868.041,-1,22.02438,0.6,0.6
11563.002,6152,7448,224,12545,12573,18,0,0,18,0,0,11560.32,1868.2915,-1,22.02438,0.6,0.6
11563.252,6153,7447,224,12514,12532,22,0,0,22,0,0,11560.32,1868.542,-1,22.02438,0.6,0.6
11563.503,6154,7455,224,12576,12589,22,0,0,22,0,0,11560.32,1868.7925,-1,22.02438,0.6,0.6
11563.753,6155,7458,224,12582,12599,33,0,0,33,0,0,11560.32,1869.043,-1,22.02438,0.6,0.6
11563.997,6156,7464,224,12618,12613,51,0,0,51,0,0,11560.32,1869.2875,-1,22.02438,0.6,0.6
11564.248,6157,7463,224,12601,12614,82,0,0,82,0,0,11560.32,1869.538,-1,22.02438,0.6,0.6
11564.498,6158,7459,224,12565,12595,68,0,0,68,0,0,11560.32,1869.7885,-1,22.02438,0.6,0.6
11564.748,6159,7463,224,12586,12614,86,0,0,86,0,0,11560.32,1870.0385,-1,22.02438,0.6,0.6
11564.999,6160,7461,224,12571,12609,126,0,0,126,0,0,11560.32,1870.289,-1,22.02438,0.6,0.6
11565.249,6161,7455,225,12567,12590,116,0,0,116,0,0,11560.32,1870.5395,-1,22.02438,0.6,0.6
11565.5,6162,7457,225,12551,12578,115,0,0,115,0,0,11560.32,1870.79,-1,22.02438,0.6,0.6
11565.751,6162,7459,225,12564,12586,116,0,0,116,0,0,11560.32,1871.0405,-1,22.02438,0.6,0.6
11566.001,6163,7459,224,12568,12589,131,0,0,131,0,0,11560.32,1871.291,-1,22.02438,0.6,0.6
11566.252,6164,7459,224,12590,12612,116,0,0,116,0,0,11560.32,1871.5415,-1,22.02438,0.6,0.6
11566.502,6165,7456,224,12563,12575,110,0,0,110,0,0,11560.32,1871.792,-1,22.02438,0.6,0.6
11566.753,6166,7455,224,12550,12581,86,0,0,86,0,0,11560.32,1872.043,-1,22.02438,0.6,0.6
11566.997,6167,7463,224,12606,12613,61,0,0,61,0,0,11560.32,1872.2875,-1,22.02438,0.6,0.6
11567.248,6168,7460,225,12535,12561,40,0,0,40,0,0,11560.32,1872.538,-1,22.02438,0.6,0.6
11567.498,6169,7456,224,12570,12577,48,0,0,48,0,0,11560.32,1872.7885,-1,22.02438,0.6,0.6
11567.749,6170,7459,224,12574,12596,62,0,0,62,0,0,11560.32,1873.0395,-1,22.02438,0.6,0.6
11568,6171,7451,224,12534,12548,52,0,0,52,0,0,11560.32,1873.29,-1,22.02438,0.6,0.6
11568.251,6172,7445,224,12483,12518,52,0,0,52,0,0,11560.32,1873.5405,-1,22.02438,0.6,0.6
11568.501,6173,7456,224,12544,12569,49,0,0,49,0,0,11560.32,1873.791,-1,22.02438,0.6,0.6
11568.752,6174,7459,224,12556,12591,65,0,0,65,0,0,11560.32,1874.0415,-1,22.02438,0.6,0.6
11569.003,6175,7462,224,12590,12624,52,0,0,52,0,0,11560.32,1874.2925,-1,22.02438,0.6,0.6
11569.247,6175,7461,224,12591,12616,75,0,0,75,0,0,11560.32,1874.537,-1,22.02438,0.6,0.6
11569.498,6176,7464,225,12584,12598,60,0,0,60,0,0,11560.32,1874.788,-1,22.02438,0.6,0.6
11569.748,6177,7459,224,12590,12587,57,0,0,57,0,0,11560.32,1875.0385,-1,22.02438,0.6,0.6
11569.999,6178,7451,224,12525,12535,69,0,0,69,0,0,11560.32,1875.2895,-1,22.02438,0.6,0.6
11570.25,6179,7454,224,12542,12547,60,0,0,60,0,0,11560.32,1875.54,-1,22.02438,0.6,0.6
11570.501,6180,7450,224,12538,12547,66,0,0,66,0,0,11560.32,1875.7905,-1,22.02438,0.6,0.6
11570.752,6181,7465,224,12610,12622,77,0,0,77,0,0,11560.32,1876.0415,-1,22.02438,0.6,0.6
11571.002,6182,7456,224,12549,12563,68,0,0,68,0,0,11560.32,1876.292,-1,22.02438,0.6,0.6
11571.247,6183,7452,224,12568,12560,74,0,0,74,0,0,11560.32,1876.537,-1,22.02438,0.6,0.6
11571.498,6184,7451,224,12540,12548,61,0,0,61,0,0,11560.32,1876.788,-1,22.02438,0.6,0.6
11571.748,6185,7450,225,12549,12548,74,0,0,74,0,0,11560.32,1877.0385,-1,22.02438,0.6,0.6
11571.999,6186,7454,224,12577,12553,68,0,0,68,0,0,11560.32,1877.2895,-1,22.02438,0.6,0.6
11572.25,6187,7459,224,12579,12577,53,0,0,53,0,0,11560.32,1877.54,-1,22.02438,0.6,0.6
11572.501,6187,7455,224,12597,12574,65,0,0,65,0,0,11560.32,1877.791,-1,22.02438,0.6,0.6
11572.752,6188,7454,224,12580,12547,53,0,0,53,0,0,11560.32,1878.042,-1,22.02438,0.6,0.6
11573.003,6189,7458,224,12602,12572,51,0,0,51,0,0,11560.32,1878.2925,-1,22.02438,0.6,0.6
11573.247,6190,7453,224,12582,12558,63,0,0,63,0,0,11560.32,1878.5375,-1,22.02438,0.6,0.6
11573.498,6191,7458,224,12593,12560,60,0,0,60,0,0,11560.32,1878.7885,-1,22.02438,0.6,0.6
11699.999,6194,7476,224,12242,11962,49,0,0,49,0,0,11560.32,2005.289,-1,22.02438,0.6,0.6
11700.202,6195,7482,224,12269,12001,45,0,0,45,0,0,11560.32,2005.492,-1,22.02438,0.6,0.6
11700.399,6196,7482,224,12258,12018,37,0,0,37,0,0,11560.32,2005.689,-1,22.02438,0.6,0.6
11700.602,6197,7481,224,12236,12023,43,0,0,43,0,0,11560.32,2005.892,-1,22.02438,0.6,0.6
11700.799,6198,7476,224,12203,12028,52,0,0,52,0,0,11560.32,2006.089,-1,22.02438,0.6,0.6
11701.002,6199,7449,225,12138,11961,53,0,0,53,0,0,11560.32,2006.292,-1,22.02438,0.6,0.6
11701.199,6200,7435,224,12145,11962,30,0,0,30,0,0,11560.32,2006.489,-1,22.02438,0.6,0.6
11701.402,6201,7403,225,12114,11915,43,0,0,43,0,0,11560.32,2006.692,-1,22.02438,0.6,0.6
11701.6,6202,7374,224,12054,11897,50,0,0,50,0,0,11560.32,2006.8895,-1,22.02438,0.6,0.6
11701.802,6203,7347,225,11956,11826,42,0,0,42,0,0,11560.32,2007.0925,-1,22.02438,0.6,0.6
11701.999,6203,7389,224,12047,11932,53,0,0,53,0,0,11560.32,2007.2895,-1,22.02438,0.6,0.6
11702.202,6204,7442,225,12096,12016,52,0,0,52,0,0,11560.32,2007.4925,-1,22.02438,0.6,0.6
11702.399,6205,7472,224,12174,12077,43,0,0,43,0,0,11560.32,2007.6895,-1,22.02438,0.6,0.6
11702.603,6206,7450,225,12123,12014,61,0,0,61,0,0,11560.32,2007.8925,-1,22.02438,0.6,0.6
11702.799,6207,7418,224,12060,11968,51,0,0,51,0,0,11560.32,2008.0895,-1,22.02438,0.6,0.6
11703.003,6208,7391,225,12043,11937,44,0,0,44,0,0,11560.32,2008.293,-1,22.02438,0.6,0.6
11703.2,6209,7363,225,11983,11885,45,0,0,45,0,0,11560.32,2008.49,-1,22.02438,0.6,0.6
11703.397,6210,7388,224,12035,11959,42,0,0,42,0,0,11560.32,2008.687,-1,22.02438,0.6,0.6
11703.6,6211,7443,225,12105,12042,43,0,0,43,0,0,11560.32,2008.89,-1,22.02438,0.6,0.6
11703.798,6212,7486,224,12133,12090,57,0,0,57,0,0,11560.32,2009.0875,-1,22.02438,0.6,0.6
