mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11559.247,5958,7415,224,12541,12651,51,0,0,51,0,0,11560.571,1864.537,-1,22.02438,0.6,0.6
11559.497,5959,7415,224,12511,12636,162,0,0,162,0,0,11560.571,1864.7875,-1,22.02438,0.6,0.6
11559.747,5960,7421,224,12558,12661,340,0,0,340,0,0,11560.571,1865.0375,-1,22.02438,0.6,0.6
11559.998,5961,7415,224,12505,12624,607,0,0,607,0,0,11560.571,1865.288,-1,22.02438,0.6,0.6
11560.248,5962,7426,225,12555,12633,914,0,0,914,0,0,11560.571,1865.538,-1,22.02438,0.6,0.6
11560.498,5963,7417,225,12530,12609,1276,0,0,1276,0,0,11560.571,1865.7885,-1,22.02438,0.6,0.6
11560.748,5963,7418,224,12548,12617,1368,0,0,1368,0,0,11560.571,1866.0385,-1,22.02438,0.6,0.6
11560.999,5964,7417,224,12546,12604,1246,0,0,1246,0,0,11560.571,1866.289,-1,22.02438,0.6,0.6
11561.249,5965,7415,224,12529,12589,877,0,0,877,0,0,11560.571,1866.539,-1,22.02438,0.6,0.6
11561.499,5966,7420,224,12536,12607,530,0,0,530,0,0,11560.571,1866.7895,-1,22.02438,0.6,0.6
11561.75,5967,7418,225,12549,12620,271,0,0,271,0,0,11560.571,1867.04,-1,22.02438,0.6,0.6
11562,5968,7407,225,12488,12548,120,0,0,120,0,0,11560.571,1867.29,-1,22.02438,0.6,0.6
11562.251,5969,7423,224,12567,12616,44,0,0,44,0,0,11560.571,1867.5405,-1,22.02438,0.6,0.6
11562.501,5970,7421,225,12580,12624,26,0,0,26,0,0,11560.571,1867.791,-1,22.02438,0.6,0.6
11562.751,5971,7419,224,12552,12602,27,0,0,27,0,0,11560.571,1868.041,-1,22.02438,0.6,0.6
11563.002,5972,7416,224,12537,12600,28,0,0,28,0,0,11560.571,1868.2915,-1,22.02438,0.6,0.6
11563.252,5973,7415,224,12506,12565,22,0,0,22,0,0,11560.571,1868.542,-1,22.02438,0.6,0.6
11563.503,5974,7423,224,12569,12624,34,0,0,34,0,0,11560.571,1868.7925,-1,22.02438,0.6,0.6
11563.753,5975,7425,224,12577,12606,38,0,0,38,0,0,11560.571,1869.043,-1,22.02438,0.6,0.6
11563.997,5975,7413,224,12525,12555,40,0,0,40,0,0,11560.571,1869.2875,-1,22.02438,0.6,0.6
11564.248,5976,7420,224,12544,12580,68,0,0,68,0,0,11560.571,1869.538,-1,22.02438,0.6,0.6
11564.498,5977,7422,224,12531,12567,76,0,0,76,0,0,11560.571,1869.7885,-1,22.02438,0.6,0.6
11564.748,5978,7423,224,12534,12574,119,0,0,119,0,0,11560.571,1870.0385,-1,22.02438,0.6,0.6
11564.999,5979,7426,224,12583,12606,148,0,0,148,0,0,11560.571,1870.289,-1,22.02438,0.6,0.6
11565.249,5980,7423,224,12538,12567,120,0,0,120,0,0,11560.571,1870.5395,-1,22.02438,0.6,0.6
11565.5,5981,7427,224,12566,12592,119,0,0,119,0,0,11560.571,1870.79,-1,22.02438,0.6,0.6
11565.751,5982,7423,224,12558,12601,106,0,0,106,0,0,11560.571,1871.0405,-1,22.02438,0.6,0.6
11566.001,5983,7427,224,12581,12600,111,0,0,111,0,0,11560.571,1871.291,-1,22.02438,0.6,0.6
11566.252,5984,7418,224,12536,12564,97,0,0,97,0,0,11560.571,1871.5415,-1,22.02438,0.6,0.6
11566.502,5985,7425,224,12560,12589,95,0,0,95,0,0,11560.571,1871.792,-1,22.02438,0.6,0.6
11566.753,5986,7417,224,12521,12555,79,0,0,79,0,0,11560.571,1872.043,-1,22.02438,0.6,0.6
11566.997,5987,7424,225,12583,12604,44,0,0,44,0,0,11560.571,1872.2875,-1,22.02438,0.6,0.6
11567.248,5988,7425,224,12595,12603,42,0,0,42,0,0,11560.571,1872.538,-1,22.02438,0.6,0.6
11567.498,5988,7415,225,12516,12538,57,0,0,57,0,0,11560.571,1872.7885,-1,22.02438,0.6,0.6
11567.749,5989,7419,225,12537,12547,37,0,0,37,0,0,11560.571,1873.0395,-1,22.02438,0.6,0.6
11568,5990,7418,224,12552,12546,54,0,0,54,0,0,11560.571,1873.29,-1,22.02438,0.6,0.6
11568.251,5991,7419,224,12554,12549,53,0,0,53,0,0,11560.571,1873.5405,-1,22.02438,0.6,0.6
11568.501,5992,7418,224,12542,12548,57,0,0,57,0,0,11560.571,1873.791,-1,22.02438,0.6,0.6
11568.752,5993,7423,225,12568,12564,53,0,0,53,0,0,11560.571,1874.0415,-1,22.02438,0.6,0.6
11569.003,5994,7418,225,12561,12559,47,0,0,47,0,0,11560.571,1874.2925,-1,22.02438,0.6,0.6
11569.247,5995,7415,225,12526,12540,43,0,0,43,0,0,11560.571,1874.537,-1,22.02438,0.6,0.6
11569.498,5996,7418,224,12549,12544,41,0,0,41,0,0,11560.571,1874.788,-1,22.02438,0.6,0.6
11569.748,5997,7424,224,12576,12590,62,0,0,62,0,0,11560.571,1875.0385,-1,22.02438,0.6,0.6
11569.999,5998,7402,224,12472,12483,65,0,0,65,0,0,11560.571,1875.2895,-1,22.02438,0.6,0.6
11570.25,5999,7416,224,12552,12556,54,0,0,54,0,0,11560.571,1875.54,-1,22.02438,0.6,0.6
11570.501,6000,7417,224,12549,12551,77,0,0,77,0,0,11560.571,1875.7905,-1,22.02438,0.6,0.6
11570.752,6001,7422,224,12575,12574,61,0,0,61,0,0,11560.571,1876.0415,-1,22.02438,0.6,0.6
11571.002,6001,7415,224,12537,12539,88,0,0,88,0,0,11560.571,1876.292,-1,22.02438,0.6,0.6
11571.247,6002,7435,224,12601,12579,76,0,0,76,0,0,11560.571,1876.537,-1,22.02438,0.6,0.6
11571.498,6003,7434,224,12558,12534,78,0,0,78,0,0,11560.571,1876.788,-1,22.02438,0.6,0.6
11571.748,6004,7449,224,12592,12558,75,0,0,75,0,0,11560.571,1877.0385,-1,22.02438,0.6,0.6
11571.999,6005,7464,225,12605,12569,71,0,0,71,0,0,11560.571,1877.2895,-1,22.02438,0.6,0.6
11572.25,6006,7466,225,12569,12519,72,0,0,72,0,0,11560.571,1877.54,-1,22.02438,0.6,0.6
11572.501,6007,7475,225,12561,12519,59,0,0,59,0,0,11560.571,1877.791,-1,22.02438,0.6,0.6
11572.752,6008,7478,225,12537,12475,72,0,0,72,0,0,11560.571,1878.042,-1,22.02438,0.6,0.6
11573.003,6009,7498,225,12594,12539,80,0,0,80,0,0,11560.571,1878.2925,-1,22.02438,0.6,0.6
11573.247,6010,7498,225,12544,12502,64,0,0,64,0,0,11560.571,1878.5375,-1,22.02438,0.6,0.6
11573.498,6011,7505,224,12555,12506,76,0,0,76,0,0,11560.571,1878.7885,-1,22.02438,0.6,0.6
11573.749,6012,7507,224,12574,12527,66,0,0,66,0,0,11560.571,1879.0395,-1,22.02438,0.6,0.6
11699.999,6015,7505,224,12057,11815,44,0,0,44,0,0,11560.571,2005.289,-1,22.02438,0.6,0.6
11700.202,6016,7530,224,12211,11969,43,0,0,43,0,0,11560.571,2005.492,-1,22.02438,0.6,0.6
11700.399,6016,7535,224,12206,11994,61,0,0,61,0,0,11560.571,2005.689,-1,22.02438,0.6,0.6
11700.602,6017,7534,225,12174,11991,54,0,0,54,0,0,11560.571,2005.892,-1,22.02438,0.6,0.6
11700.799,6018,7531,224,12141,12015,44,0,0,44,0,0,11560.571,2006.089,-1,22.02438,0.6,0.6
11701.002,6019,7516,224,12113,11991,48,0,0,48,0,0,11560.571,2006.292,-1,22.02438,0.6,0.6
11701.199,6020,7494,225,12081,11973,40,0,0,40,0,0,11560.571,2006.489,-1,22.02438,0.6,0.6
11701.402,6021,7456,224,12000,11909,50,0,0,50,0,0,11560.571,2006.692,-1,22.02438,0.6,0.6
11701.6,6022,7424,224,11973,11901,38,0,0,38,0,0,11560.571,2006.8895,-1,22.02438,0.6,0.6
11701.802,6023,7406,224,11906,11873,42,0,0,42,0,0,11560.571,2007.0925,-1,22.02438,0.6,0.6
11701.999,6024,7448,224,11945,11956,53,0,0,53,0,0,11560.571,2007.2895,-1,22.02438,0.6,0.6
11702.202,6025,7496,224,11989,12023,45,0,0,45,0,0,11560.571,2007.4925,-1,22.02438,0.6,0.6
11702.399,6026,7529,224,12078,12086,49,0,0,49,0,0,11560.571,2007.6895,-1,22.02438,0.6,0.6
11702.603,6027,7511,225,12063,12055,46,0,0,46,0,0,11560.571,2007.8925,-1,22.02438,0.6,0.6
11702.799,6028,7478,224,12018,12017,51,0,0,51,0,0,11560.571,2008.0895,-1,22.02438,0.6,0.6
11703.003,6029,7450,224,11979,11978,47,0,0,47,0,0,11560.571,2008.293,-1,22.02438,0.6,0.6
11703.2,6029,7415,224,11879,11891,42,0,0,42,0,0,11560.571,2008.49,-1,22.02438,0.6,0.6
11703.397,6030,7440,224,11896,11935,35,0,0,35,0,0,11560.571,2008.687,-1,22.02438,0.6,0.6
11703.6,6031,7493,225,11993,12041,49,0,0,49,0,0,11560.571,2008.89,-1,22.02438,0.6,0.6
11703.798,6032,7537,225,12031,12080,37,0,0,37,0,0,11560.571,2009.0875,-1,22.02438,0.6,0.6
11704.001,6033,7559,224,12086,12124,47,0,0,47,0,0,11560.571,2009.2905,-1,22.02438,0.6,0.6
11704.198,6034,7561,225,12079,12148,40,0,0,40,0,0,11560.571,2009.4875,-1,22.02438,0.6,0.6
11704.4,6035,7553,224,12065,12131,54,0,0,54,0,0,11560.571,2009.6905,-1,22.02438,0.6,0.6
11704.598,6036,7556,224,12075,12141,46,0,0,46,0,0,11560.571,2009.888,-1,22.02438,0.6,0.6
11704.801,6037,7556,224,12046,12118,35,0,0,35,0,0,11560.571,2010.091,-1,22.02438,0.6,0.6
11704.998,6038,7558,224,12103,12170,44,0,0,44,0,0,11560.571,2010.288,-1,22.02438,0.6,0.6
