Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
7.86781e-06,1101,2512,74,4036,4045,25,0,0,25,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.213784,1102,2498,74,4024,4030,21,0,0,21,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.427837,1102,2504,75,4025,4033,26,0,0,26,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.641834,1102,2505,75,4030,4041,22,0,0,22,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.856622,1102,2499,75,4023,4025,21,0,0,21,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
