mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11565.751,1292,7491,225,12495,12625,102,0,0,102,0,0,11567.017,1871.0405,-1,22.02438,0.6,0.6
11566.001,1293,7492,225,12490,12615,185,0,0,185,0,0,11567.017,1871.291,-1,22.02438,0.6,0.6
11566.252,1294,7499,224,12522,12626,392,0,0,392,0,0,11567.017,1871.5415,-1,22.02438,0.6,0.6
11566.502,1295,7486,225,12478,12572,665,0,0,665,0,0,11567.017,1871.792,-1,22.02438,0.6,0.6
11566.753,1296,7488,224,12467,12552,896,0,0,896,0,0,11567.017,1872.043,-1,22.02438,0.6,0.6
11566.997,1297,7486,225,12472,12535,964,0,0,964,0,0,11567.017,1872.2875,-1,22.02438,0.6,0.6
11567.248,1297,7489,225,12480,12555,823,0,0,823,0,0,11567.017,1872.538,-1,22.02438,0.6,0.6
11567.498,1298,7485,225,12482,12548,605,0,0,605,0,0,11567.017,1872.7885,-1,22.02438,0.6,0.6
11567.749,1299,7493,225,12512,12564,348,0,0,348,0,0,11567.017,1873.0395,-1,22.02438,0.6,0.6
11568,1300,7493,225,12533,12577,186,0,0,186,0,0,11567.017,1873.29,-1,22.02438,0.6,0.6
11568.251,1301,7492,225,12534,12573,72,0,0,72,0,0,11567.017,1873.5405,-1,22.02438,0.6,0.6
11568.501,1302,7485,225,12507,12537,35,0,0,35,0,0,11567.017,1873.791,-1,22.02438,0.6,0.6
11568.752,1303,7479,225,12485,12511,19,0,0,19,0,0,11567.017,1874.0415,-1,22.02438,0.6,0.6
11569.003,1304,7490,224,12538,12584,22,0,0,22,0,0,11567.017,1874.2925,-1,22.02438,0.6,0.6
11569.247,1305,7479,225,12487,12506,18,0,0,18,0,0,11567.017,1874.537,-1,22.02438,0.6,0.6
11569.498,1306,7479,225,12492,12518,25,0,0,25,0,0,11567.017,1874.788,-1,22.02438,0.6,0.6
11569.748,1307,7484,225,12507,12522,24,0,0,24,0,0,11567.017,1875.0385,-1,22.02438,0.6,0.6
11569.999,1308,7490,224,12535,12545,23,0,0,23,0,0,11567.017,1875.2895,-1,22.02438,0.6,0.6
11570.25,1309,7487,225,12538,12544,31,0,0,31,0,0,11567.017,1875.54,-1,22.02438,0.6,0.6
11570.501,1310,7474,225,12458,12484,28,0,0,28,0,0,11567.017,1875.7905,-1,22.02438,0.6,0.6
11570.752,1310,7480,224,12486,12511,31,0,0,31,0,0,11567.017,1876.0415,-1,22.02438,0.6,0.6
11571.002,1311,7485,224,12511,12538,31,0,0,31,0,0,11567.017,1876.292,-1,22.02438,0.6,0.6
11571.247,1312,7484,225,12545,12553,37,0,0,37,0,0,11567.017,1876.537,-1,22.02438,0.6,0.6
11571.498,1313,7486,224,12521,12527,32,0,0,32,0,0,11567.017,1876.788,-1,22.02438,0.6,0.6
11571.748,1314,7484,224,12510,12536,25,0,0,25,0,0,11567.017,1877.0385,-1,22.02438,0.6,0.6
11571.999,1315,7472,225,12429,12460,28,0,0,28,0,0,11567.017,1877.2895,-1,22.02438,0.6,0.6
11572.25,1316,7481,224,12493,12513,39,0,0,39,0,0,11567.017,1877.54,-1,22.02438,0.6,0.6
11572.501,1317,7485,225,12510,12526,25,0,0,25,0,0,11567.017,1877.791,-1,22.02438,0.6,0.6
11572.752,1318,7488,225,12525,12541,10,0,0,10,0,0,11567.017,1878.042,-1,22.02438,0.6,0.6
11573.003,1319,7487,225,12516,12536,14,0,0,14,0,0,11567.017,1878.2925,-1,22.02438,0.6,0.6
11573.247,1320,7480,225,12494,12493,19,0,0,19,0,0,11567.017,1878.5375,-1,22.02438,0.6,0.6
11573.498,1321,7472,225,12456,12444,14,0,0,14,0,0,11567.017,1878.7885,-1,22.02438,0.6,0.6
11573.749,1322,7477,225,12494,12477,10,0,0,10,0,0,11567.017,1879.0395,-1,22.02438,0.6,0.6
11574.001,1322,7473,225,12496,12449,4,0,0,4,0,0,11567.017,1879.2905,-1,22.02438,0.6,0.6
11574.251,1323,7487,225,12559,12525,18,0,0,18,0,0,11567.017,1879.541,-1,22.02438,0.6,0.6
11574.502,1324,7482,224,12518,12476,7,0,0,7,0,0,11567.017,1879.792,-1,22.02438,0.6,0.6
11574.747,1325,7479,225,12507,12476,13,0,0,13,0,0,11567.017,1880.037,-1,22.02438,0.6,0.6
11574.998,1326,7477,224,12526,12464,15,0,0,15,0,0,11567.017,1880.288,-1,22.02438,0.6,0.6
11575.249,1327,7485,224,12551,12485,17,0,0,17,0,0,11567.017,1880.539,-1,22.02438,0.6,0.6
11575.5,1328,7481,224,12546,12490,14,0,0,14,0,0,11567.017,1880.79,-1,22.02438,0.6,0.6
11575.751,1329,7484,225,12571,12484,16,0,0,16,0,0,11567.017,1881.041,-1,22.02438,0.6,0.6
11576.002,1330,7476,224,12513,12434,15,0,0,15,0,0,11567.017,1881.292,-1,22.02438,0.6,0.6
11576.247,1331,7487,225,12583,12515,26,0,0,26,0,0,11567.017,1881.537,-1,22.02438,0.6,0.6
