Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
8.10623e-06,6487,2506,75,4027,4029,26,0,0,26,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.214093,6487,2500,74,4025,4031,18,0,0,18,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.42987,6487,2504,75,4044,4048,9,0,0,9,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.644704,6488,2504,75,4047,4051,19,0,0,19,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.859624,6488,2499,74,4025,4044,26,0,0,26,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
