mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11555.251,8844,7451,225,12580,12754,76,0,0,76,0,0,11556.588,1860.541,-1,22.02438,0.6,0.6
11555.501,8845,7453,225,12569,12723,232,0,0,232,0,0,11556.588,1860.791,-1,22.02438,0.6,0.6
11555.751,8846,7446,224,12531,12680,373,0,0,373,0,0,11556.588,1861.041,-1,22.02438,0.6,0.6
11556.002,8847,7452,225,12542,12690,683,0,0,683,0,0,11556.588,1861.2915,-1,22.02438,0.6,0.6
11556.252,8848,7448,225,12535,12677,984,0,0,984,0,0,11556.588,1861.5415,-1,22.02438,0.6,0.6
11556.502,8848,7451,224,12584,12704,1291,0,0,1291,0,0,11556.588,1861.7915,-1,22.02438,0.6,0.6
11556.752,8849,7442,225,12512,12645,1354,0,0,1354,0,0,11556.588,1862.0415,-1,22.02438,0.6,0.6
11557.002,8850,7454,224,12583,12684,1151,0,0,1151,0,0,11556.588,1862.2915,-1,22.02438,0.6,0.6
11557.252,8851,7440,225,12523,12651,812,0,0,812,0,0,11556.588,1862.5415,-1,22.02438,0.6,0.6
11557.502,8852,7449,225,12571,12693,452,0,0,452,0,0,11556.588,1862.792,-1,22.02438,0.6,0.6
11557.752,8853,7454,224,12601,12715,231,0,0,231,0,0,11556.588,1863.042,-1,22.02438,0.6,0.6
11558.002,8854,7452,224,12570,12684,116,0,0,116,0,0,11556.588,1863.292,-1,22.02438,0.6,0.6
11558.253,8855,7450,224,12588,12694,42,0,0,42,0,0,11556.588,1863.5425,-1,22.02438,0.6,0.6
11558.503,8856,7453,224,12591,12689,9,0,0,9,0,0,11556.588,1863.7925,-1,22.02438,0.6,0.6
11558.753,8857,7451,225,12590,12656,16,0,0,16,0,0,11556.588,1864.0425,-1,22.02438,0.6,0.6
11559.003,8858,7444,224,12558,12638,9,0,0,9,0,0,11556.588,1864.293,-1,22.02438,0.6,0.6
11559.247,8859,7453,224,12593,12668,18,0,0,18,0,0,11556.588,1864.537,-1,22.02438,0.6,0.6
11559.497,8860,7454,225,12621,12668,26,0,0,26,0,0,11556.588,1864.7875,-1,22.02438,0.6,0.6
11559.747,8860,7454,225,12623,12654,14,0,0,14,0,0,11556.588,1865.0375,-1,22.02438,0.6,0.6
11559.998,8861,7443,225,12575,12597,16,0,0,16,0,0,11556.588,1865.288,-1,22.02438,0.6,0.6
11560.248,8862,7456,224,12626,12648,21,0,0,21,0,0,11556.588,1865.538,-1,22.02438,0.6,0.6
11560.498,8863,7453,225,12640,12642,32,0,0,32,0,0,11556.588,1865.7885,-1,22.02438,0.6,0.6
11560.748,8864,7456,225,12629,12604,39,0,0,39,0,0,11556.588,1866.0385,-1,22.02438,0.6,0.6
11560.999,8865,7454,224,12639,12609,34,0,0,34,0,0,11556.588,1866.289,-1,22.02438,0.6,0.6
11561.249,8866,7446,225,12596,12559,46,0,0,46,0,0,11556.588,1866.539,-1,22.02438,0.6,0.6
11561.499,8867,7453,225,12641,12595,38,0,0,38,0,0,11556.588,1866.7895,-1,22.02438,0.6,0.6
11561.75,8868,7448,224,12598,12560,24,0,0,24,0,0,11556.588,1867.04,-1,22.02438,0.6,0.6
11562,8869,7455,224,12671,12613,36,0,0,36,0,0,11556.588,1867.29,-1,22.02438,0.6,0.6
11562.251,8870,7460,225,12650,12614,37,0,0,37,0,0,11556.588,1867.5405,-1,22.02438,0.6,0.6
11562.501,8871,7458,225,12629,12609,23,0,0,23,0,0,11556.588,1867.791,-1,22.02438,0.6,0.6
11562.751,8872,7459,224,12627,12624,19,0,0,19,0,0,11556.588,1868.041,-1,22.02438,0.6,0.6
11563.002,8873,7458,224,12631,12635,19,0,0,19,0,0,11556.588,1868.2915,-1,22.02438,0.6,0.6
11563.252,8873,7459,225,12611,12608,14,0,0,14,0,0,11556.588,1868.542,-1,22.02438,0.6,0.6
11563.503,8874,7452,225,12568,12599,20,0,0,20,0,0,11556.588,1868.7925,-1,22.02438,0.6,0.6
11563.753,8875,7462,224,12624,12666,18,0,0,18,0,0,11556.588,1869.043,-1,22.02438,0.6,0.6
11563.997,8876,7456,225,12574,12605,12,0,0,12,0,0,11556.588,1869.2875,-1,22.02438,0.6,0.6
11564.248,8877,7464,225,12640,12665,18,0,0,18,0,0,11556.588,1869.538,-1,22.02438,0.6,0.6
11564.498,8878,7459,225,12595,12639,20,0,0,20,0,0,11556.588,1869.7885,-1,22.02438,0.6,0.6
11564.748,8879,7463,225,12608,12660,21,0,0,21,0,0,11556.588,1870.0385,-1,22.02438,0.6,0.6
11564.999,8880,7463,225,12591,12660,30,0,0,30,0,0,11556.588,1870.289,-1,22.02438,0.6,0.6
11565.249,8881,7459,225,12558,12651,31,0,0,31,0,0,11556.588,1870.5395,-1,22.02438,0.6,0.6
11565.5,8882,7469,224,12618,12692,30,0,0,30,0,0,11556.588,1870.79,-1,22.02438,0.6,0.6
11565.751,8883,7461,225,12567,12650,30,0,0,30,0,0,11556.588,1871.0405,-1,22.02438,0.6,0.6
11566.001,8884,7462,224,12561,12649,32,0,0,32,0,0,11556.588,1871.291,-1,22.02438,0.6,0.6
11566.252,8885,7460,225,12565,12658,39,0,0,39,0,0,11556.588,1871.5415,-1,22.02438,0.6,0.6
11566.502,8886,7470,225,12600,12676,29,0,0,29,0,0,11556.588,1871.792,-1,22.02438,0.6,0.6
11566.753,8886,7463,224,12575,12657,45,0,0,45,0,0,11556.588,1872.043,-1,22.02438,0.6,0.6
11566.997,8887,7461,225,12560,12625,36,0,0,36,0,0,11556.588,1872.2875,-1,22.02438,0.6,0.6
11567.248,8888,7466,225,12598,12631,35,0,0,35,0,0,11556.588,1872.538,-1,22.02438,0.6,0.6
11567.498,8889,7462,224,12606,12661,35,0,0,35,0,0,11556.588,1872.7885,-1,22.02438,0.6,0.6
11567.749,8890,7467,225,12618,12653,24,0,0,24,0,0,11556.588,1873.0395,-1,22.02438,0.6,0.6
11568,8891,7463,224,12617,12644,45,0,0,45,0,0,11556.588,1873.29,-1,22.02438,0.6,0.6
11568.251,8892,7453,225,12564,12580,25,0,0,25,0,0,11556.588,1873.5405,-1,22.02438,0.6,0.6
11568.501,8893,7463,225,12602,12623,31,0,0,31,0,0,11556.588,1873.791,-1,22.02438,0.6,0.6
11568.752,8894,7465,225,12608,12622,32,0,0,32,0,0,11556.588,1874.0415,-1,22.02438,0.6,0.6
11569.003,8895,7458,224,12599,12616,31,0,0,31,0,0,11556.588,1874.2925,-1,22.02438,0.6,0.6
11569.247,8896,7460,224,12576,12593,31,0,0,31,0,0,11556.588,1874.537,-1,22.02438,0.6,0.6
11569.498,8897,7457,225,12583,12596,25,0,0,25,0,0,11556.588,1874.788,-1,22.02438,0.6,0.6
11569.748,8898,7450,224,12532,12572,21,0,0,21,0,0,11556.588,1875.0385,-1,22.02438,0.6,0.6
11699.999,8901,7496,224,12305,12078,28,0,0,28,0,0,11556.588,2005.289,-1,22.02438,0.6,0.6
11700.202,8902,7496,225,12299,12093,25,0,0,25,0,0,11556.588,2005.492,-1,22.02438,0.6,0.6
11700.399,8903,7494,224,12293,12077,27,0,0,27,0,0,11556.588,2005.689,-1,22.02438,0.6,0.6
11700.602,8904,7491,225,12230,12066,26,0,0,26,0,0,11556.588,2005.892,-1,22.02438,0.6,0.6
11700.799,8904,7490,225,12251,12097,8,0,0,8,0,0,11556.588,2006.089,-1,22.02438,0.6,0.6
