mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11558.503,6497,7427,224,12524,12641,65,0,0,65,0,0,11559.819,1863.7925,-1,22.02438,0.6,0.6
11558.753,6498,7429,224,12552,12655,148,0,0,148,0,0,11559.819,1864.0425,-1,22.02438,0.6,0.6
11559.003,6499,7437,224,12590,12684,379,0,0,379,0,0,11559.819,1864.293,-1,22.02438,0.6,0.6
11559.247,6500,7436,224,12576,12669,653,0,0,653,0,0,11559.819,1864.537,-1,22.02438,0.6,0.6
11559.497,6501,7437,224,12585,12659,1172,0,0,1172,0,0,11559.819,1864.7875,-1,22.02438,0.6,0.6
11559.747,6502,7432,224,12551,12640,1838,0,0,1838,0,0,11559.819,1865.0375,-1,22.02438,0.6,0.6
11559.998,6503,7423,224,12537,12607,1966,0,0,1925.6741,0,0,11559.819,1865.288,-1,22.02438,0.6,0.6
11560.248,6504,7437,224,12579,12659,1812,0,0,1812,0,0,11559.819,1865.538,-1,22.02438,0.6,0.6
11560.498,6505,7440,224,12615,12673,1235,0,0,1235,0,0,11559.819,1865.7885,-1,22.02438,0.6,0.6
11560.748,6506,7435,224,12584,12637,799,0,0,799,0,0,11559.819,1866.0385,-1,22.02438,0.6,0.6
11560.999,6506,7429,225,12579,12630,404,0,0,404,0,0,11559.819,1866.289,-1,22.02438,0.6,0.6
11561.249,6507,7434,224,12592,12608,165,0,0,165,0,0,11559.819,1866.539,-1,22.02438,0.6,0.6
11561.499,6508,7430,224,12561,12583,85,0,0,85,0,0,11559.819,1866.7895,-1,22.02438,0.6,0.6
11561.75,6509,7417,224,12539,12543,38,0,0,38,0,0,11559.819,1867.04,-1,22.02438,0.6,0.6
11562,6510,7439,225,12646,12628,25,0,0,25,0,0,11559.819,1867.29,-1,22.02438,0.6,0.6
11562.251,6511,7437,224,12641,12609,15,0,0,15,0,0,11559.819,1867.5405,-1,22.02438,0.6,0.6
11562.501,6512,7441,224,12617,12607,15,0,0,15,0,0,11559.819,1867.791,-1,22.02438,0.6,0.6
11562.751,6513,7438,225,12621,12598,21,0,0,21,0,0,11559.819,1868.041,-1,22.02438,0.6,0.6
11563.002,6514,7435,224,12624,12584,30,0,0,30,0,0,11559.819,1868.2915,-1,22.02438,0.6,0.6
11563.252,6515,7430,224,12591,12558,39,0,0,39,0,0,11559.819,1868.542,-1,22.02438,0.6,0.6
11563.503,6516,7437,224,12637,12587,43,0,0,43,0,0,11559.819,1868.7925,-1,22.02438,0.6,0.6
11563.753,6517,7438,224,12611,12572,54,0,0,54,0,0,11559.819,1869.043,-1,22.02438,0.6,0.6
11563.997,6518,7435,225,12631,12581,77,0,0,77,0,0,11559.819,1869.2875,-1,22.02438,0.6,0.6
11564.248,6518,7442,225,12640,12584,79,0,0,79,0,0,11559.819,1869.538,-1,22.02438,0.6,0.6
11564.498,6519,7441,224,12644,12581,97,0,0,97,0,0,11559.819,1869.7885,-1,22.02438,0.6,0.6
11564.748,6520,7434,224,12626,12567,105,0,0,105,0,0,11559.819,1870.0385,-1,22.02438,0.6,0.6
11564.999,6521,7431,225,12570,12530,102,0,0,102,0,0,11559.819,1870.289,-1,22.02438,0.6,0.6
11565.249,6522,7444,224,12646,12591,106,0,0,106,0,0,11559.819,1870.5395,-1,22.02438,0.6,0.6
11565.5,6523,7438,224,12623,12559,104,0,0,104,0,0,11559.819,1870.79,-1,22.02438,0.6,0.6
11565.751,6524,7446,224,12672,12608,89,0,0,89,0,0,11559.819,1871.0405,-1,22.02438,0.6,0.6
11566.001,6525,7431,224,12585,12531,93,0,0,93,0,0,11559.819,1871.291,-1,22.02438,0.6,0.6
11566.252,6526,7438,224,12628,12562,74,0,0,74,0,0,11559.819,1871.5415,-1,22.02438,0.6,0.6
11566.502,6527,7439,224,12609,12571,73,0,0,73,0,0,11559.819,1871.792,-1,22.02438,0.6,0.6
11566.753,6528,7443,225,12643,12598,62,0,0,62,0,0,11559.819,1872.043,-1,22.02438,0.6,0.6
11566.997,6529,7435,224,12606,12563,68,0,0,68,0,0,11559.819,1872.2875,-1,22.02438,0.6,0.6
11567.248,6530,7436,224,12588,12558,74,0,0,74,0,0,11559.819,1872.538,-1,22.02438,0.6,0.6
11567.498,6531,7434,224,12638,12577,63,0,0,63,0,0,11559.819,1872.7885,-1,22.02438,0.6,0.6
11567.749,6531,7441,225,12638,12575,64,0,0,64,0,0,11559.819,1873.0395,-1,22.02438,0.6,0.6
11568,6532,7434,225,12595,12553,61,0,0,61,0,0,11559.819,1873.29,-1,22.02438,0.6,0.6
11568.251,6533,7441,225,12637,12593,41,0,0,41,0,0,11559.819,1873.5405,-1,22.02438,0.6,0.6
11568.501,6534,7440,225,12643,12575,51,0,0,51,0,0,11559.819,1873.791,-1,22.02438,0.6,0.6
11568.752,6535,7434,225,12623,12562,55,0,0,55,0,0,11559.819,1874.0415,-1,22.02438,0.6,0.6
11569.003,6536,7432,224,12595,12536,62,0,0,62,0,0,11559.819,1874.2925,-1,22.02438,0.6,0.6
11569.247,6537,7430,225,12595,12536,58,0,0,58,0,0,11559.819,1874.537,-1,22.02438,0.6,0.6
11569.498,6538,7434,224,12632,12550,61,0,0,61,0,0,11559.819,1874.788,-1,22.02438,0.6,0.6
11569.748,6539,7441,225,12656,12578,38,0,0,38,0,0,11559.819,1875.0385,-1,22.02438,0.6,0.6
11569.999,6540,7440,224,12603,12546,61,0,0,61,0,0,11559.819,1875.2895,-1,22.02438,0.6,0.6
11570.25,6541,7436,224,12603,12537,56,0,0,56,0,0,11559.819,1875.54,-1,22.02438,0.6,0.6
11570.501,6542,7431,224,12594,12523,58,0,0,58,0,0,11559.819,1875.7905,-1,22.02438,0.6,0.6
11570.752,6543,7438,224,12632,12573,54,0,0,54,0,0,11559.819,1876.0415,-1,22.02438,0.6,0.6
11571.002,6544,7444,224,12650,12587,42,0,0,42,0,0,11559.819,1876.292,-1,22.02438,0.6,0.6
11571.247,6544,7436,224,12609,12568,58,0,0,58,0,0,11559.819,1876.537,-1,22.02438,0.6,0.6
11571.498,6545,7431,224,12583,12540,50,0,0,50,0,0,11559.819,1876.788,-1,22.02438,0.6,0.6
11571.748,6546,7438,225,12637,12577,56,0,0,56,0,0,11559.819,1877.0385,-1,22.02438,0.6,0.6
11571.999,6547,7439,224,12608,12561,46,0,0,46,0,0,11559.819,1877.2895,-1,22.02438,0.6,0.6
11572.25,6548,7436,225,12602,12563,46,0,0,46,0,0,11559.819,1877.54,-1,22.02438,0.6,0.6
11572.501,6549,7441,225,12636,12588,44,0,0,44,0,0,11559.819,1877.791,-1,22.02438,0.6,0.6
11572.752,6550,7430,225,12588,12541,41,0,0,41,0,0,11559.819,1878.042,-1,22.02438,0.6,0.6
11573.003,6551,7436,224,12604,12558,44,0,0,44,0,0,11559.819,1878.2925,-1,22.02438,0.6,0.6
11699.999,6554,7459,224,12277,11972,51,0,0,51,0,0,11559.819,2005.289,-1,22.02438,0.6,0.6
11700.202,6555,7466,224,12327,12024,39,0,0,39,0,0,11559.819,2005.492,-1,22.02438,0.6,0.6
11700.399,6556,7448,224,12198,11945,52,0,0,52,0,0,11559.819,2005.689,-1,22.02438,0.6,0.6
11700.602,6557,7458,224,12242,12004,40,0,0,40,0,0,11559.819,2005.892,-1,22.02438,0.6,0.6
11700.799,6558,7450,224,12212,11997,46,0,0,46,0,0,11559.819,2006.089,-1,22.02438,0.6,0.6
11701.002,6559,7424,224,12109,11927,46,0,0,46,0,0,11559.819,2006.292,-1,22.02438,0.6,0.6
11701.199,6559,7418,224,12141,11957,34,0,0,34,0,0,11559.819,2006.489,-1,22.02438,0.6,0.6
11701.402,6560,7390,224,12149,11960,44,0,0,44,0,0,11559.819,2006.692,-1,22.02438,0.6,0.6
11701.6,6561,7356,224,12079,11902,39,0,0,39,0,0,11559.819,2006.8895,-1,22.02438,0.6,0.6
11701.802,6562,7339,224,12046,11884,44,0,0,44,0,0,11559.819,2007.0925,-1,22.02438,0.6,0.6
11701.999,6563,7365,224,12044,11918,38,0,0,38,0,0,11559.819,2007.2895,-1,22.02438,0.6,0.6
11702.202,6564,7415,224,12041,11979,55,0,0,55,0,0,11559.819,2007.4925,-1,22.02438,0.6,0.6
11702.399,6565,7450,224,12166,12079,31,0,0,31,0,0,11559.819,2007.6895,-1,22.02438,0.6,0.6
11702.603,6566,7437,224,12156,12055,40,0,0,40,0,0,11559.819,2007.8925,-1,22.02438,0.6,0.6
11702.799,6567,7409,225,12110,12012,38,0,0,38,0,0,11559.819,2008.0895,-1,22.02438,0.6,0.6
11703.003,6568,7374,224,12059,11980,43,0,0,43,0,0,11559.819,2008.293,-1,22.02438,0.6,0.6
11703.2,6569,7344,224,11987,11901,32,0,0,32,0,0,11559.819,2008.49,-1,22.02438,0.6,0.6
11703.397,6570,7351,224,11921,11890,42,0,0,42,0,0,11559.819,2008.687,-1,22.02438,0.6,0.6
11703.6,6571,7413,224,12056,12033,44,0,0,44,0,0,11559.819,2008.89,-1,22.02438,0.6,0.6
11703.798,6572,7466,224,12150,12112,40,0,0,40,0,0,11559.819,2009.0875,-1,22.02438,0.6,0.6
11704.001,6572,7488,224,12210,12158,45,0,0,45,0,0,11559.819,2009.2905,-1,22.02438,0.6,0.6
11704.198,6573,7474,224,12129,12088,34,0,0,34,0,0,11559.819,2009.4875,-1,22.02438,0.6,0.6
