Time,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
9.05991e-06,5230,2519,75,4045,4062,22,0,0,22,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.214163,5230,2513,75,4060,4062,22,0,0,22,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.429235,5230,2513,75,4057,4065,25,0,0,25,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.645545,5230,2512,74,4043,4059,24,0,0,24,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
0.861668,5231,2511,74,4045,4043,16,0,0,16,0,0,11562.309,2010.288,-1,22.02438,0.2,0.2
