mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11560.498,5061,7423,224,12544,12676,65,0,0,65,0,0,11561.807,1865.7885,-1,22.02438,0.6,0.6
11560.748,5062,7425,224,12568,12680,162,0,0,162,0,0,11561.807,1866.0385,-1,22.02438,0.6,0.6
11560.999,5062,7418,223,12530,12621,291,0,0,291,0,0,11561.807,1866.289,-1,22.02438,0.6,0.6
11561.249,5063,7423,223,12567,12658,527,0,0,527,0,0,11561.807,1866.539,-1,22.02438,0.6,0.6
11561.499,5064,7422,223,12543,12635,799,0,0,799,0,0,11561.807,1866.7895,-1,22.02438,0.6,0.6
11561.75,5065,7424,224,12588,12657,1053,0,0,1053,0,0,11561.807,1867.04,-1,22.02438,0.6,0.6
11562,5066,7429,224,12585,12658,1149,0,0,1149,0,0,11561.807,1867.29,-1,22.02438,0.6,0.6
11562.251,5067,7418,224,12534,12619,1105,0,0,1105,0,0,11561.807,1867.5405,-1,22.02438,0.6,0.6
11562.501,5068,7419,224,12551,12614,757,0,0,757,0,0,11561.807,1867.791,-1,22.02438,0.6,0.6
11562.751,5069,7422,224,12571,12631,446,0,0,446,0,0,11561.807,1868.041,-1,22.02438,0.6,0.6
11563.002,5070,7431,224,12611,12665,206,0,0,206,0,0,11561.807,1868.2915,-1,22.02438,0.6,0.6
11563.252,5071,7426,224,12576,12624,113,0,0,113,0,0,11561.807,1868.542,-1,22.02438,0.6,0.6
11563.503,5072,7422,224,12555,12611,45,0,0,45,0,0,11561.807,1868.7925,-1,22.02438,0.6,0.6
11563.753,5073,7412,224,12505,12561,34,0,0,34,0,0,11561.807,1869.043,-1,22.02438,0.6,0.6
11563.997,5074,7425,224,12612,12648,29,0,0,29,0,0,11561.807,1869.2875,-1,22.02438,0.6,0.6
11564.248,5075,7425,224,12578,12626,25,0,0,25,0,0,11561.807,1869.538,-1,22.02438,0.6,0.6
11564.498,5075,7428,224,12576,12635,32,0,0,32,0,0,11561.807,1869.7885,-1,22.02438,0.6,0.6
11564.748,5076,7426,224,12582,12627,35,0,0,35,0,0,11561.807,1870.0385,-1,22.02438,0.6,0.6
11564.999,5077,7424,224,12555,12605,57,0,0,57,0,0,11561.807,1870.289,-1,22.02438,0.6,0.6
11565.249,5078,7424,224,12573,12612,72,0,0,72,0,0,11561.807,1870.5395,-1,22.02438,0.6,0.6
11565.5,5079,7415,224,12513,12564,100,0,0,100,0,0,11561.807,1870.79,-1,22.02438,0.6,0.6
11565.751,5080,7426,224,12565,12614,118,0,0,118,0,0,11561.807,1871.0405,-1,22.02438,0.6,0.6
11566.001,5081,7435,224,12628,12656,177,0,0,177,0,0,11561.807,1871.291,-1,22.02438,0.6,0.6
11566.252,5082,7425,224,12584,12613,168,0,0,168,0,0,11561.807,1871.5415,-1,22.02438,0.6,0.6
11566.502,5083,7427,224,12581,12601,184,0,0,184,0,0,11561.807,1871.792,-1,22.02438,0.6,0.6
11566.753,5084,7431,223,12615,12649,192,0,0,192,0,0,11561.807,1872.043,-1,22.02438,0.6,0.6
11566.997,5085,7426,224,12558,12615,162,0,0,162,0,0,11561.807,1872.2875,-1,22.02438,0.6,0.6
11567.248,5086,7415,224,12506,12562,147,0,0,147,0,0,11561.807,1872.538,-1,22.02438,0.6,0.6
11567.498,5087,7433,224,12599,12644,126,0,0,126,0,0,11561.807,1872.7885,-1,22.02438,0.6,0.6
11567.749,5088,7427,224,12552,12603,120,0,0,120,0,0,11561.807,1873.0395,-1,22.02438,0.6,0.6
11568,5088,7428,224,12590,12647,73,0,0,73,0,0,11561.807,1873.29,-1,22.02438,0.6,0.6
11568.251,5089,7430,224,12600,12657,68,0,0,68,0,0,11561.807,1873.5405,-1,22.02438,0.6,0.6
11568.501,5090,7428,224,12596,12642,52,0,0,52,0,0,11561.807,1873.791,-1,22.02438,0.6,0.6
11568.752,5091,7430,223,12588,12630,49,0,0,49,0,0,11561.807,1874.0415,-1,22.02438,0.6,0.6
11569.003,5092,7432,223,12589,12644,52,0,0,52,0,0,11561.807,1874.2925,-1,22.02438,0.6,0.6
11569.247,5093,7419,224,12529,12585,59,0,0,59,0,0,11561.807,1874.537,-1,22.02438,0.6,0.6
11569.498,5094,7425,224,12588,12625,54,0,0,54,0,0,11561.807,1874.788,-1,22.02438,0.6,0.6
11569.748,5095,7417,224,12553,12591,68,0,0,68,0,0,11561.807,1875.0385,-1,22.02438,0.6,0.6
11569.999,5096,7429,223,12590,12624,60,0,0,60,0,0,11561.807,1875.2895,-1,22.02438,0.6,0.6
11570.25,5097,7427,224,12583,12615,62,0,0,62,0,0,11561.807,1875.54,-1,22.02438,0.6,0.6
11570.501,5098,7421,224,12564,12602,48,0,0,48,0,0,11561.807,1875.7905,-1,22.02438,0.6,0.6
11570.752,5099,7410,224,12525,12539,77,0,0,77,0,0,11561.807,1876.0415,-1,22.02438,0.6,0.6
11571.002,5100,7416,224,12550,12561,66,0,0,66,0,0,11561.807,1876.292,-1,22.02438,0.6,0.6
11571.247,5101,7427,224,12596,12603,105,0,0,105,0,0,11561.807,1876.537,-1,22.02438,0.6,0.6
11571.498,5101,7421,224,12565,12544,85,0,0,85,0,0,11561.807,1876.788,-1,22.02438,0.6,0.6
11571.748,5102,7428,223,12583,12578,88,0,0,88,0,0,11561.807,1877.0385,-1,22.02438,0.6,0.6
11571.999,5103,7443,224,12596,12580,121,0,0,121,0,0,11561.807,1877.2895,-1,22.02438,0.6,0.6
11572.25,5104,7451,224,12597,12572,100,0,0,100,0,0,11561.807,1877.54,-1,22.02438,0.6,0.6
11572.501,5105,7466,224,12623,12595,106,0,0,106,0,0,11561.807,1877.791,-1,22.02438,0.6,0.6
11572.752,5106,7475,224,12593,12565,113,0,0,113,0,0,11561.807,1878.042,-1,22.02438,0.6,0.6
11573.003,5107,7480,224,12573,12552,90,0,0,90,0,0,11561.807,1878.2925,-1,22.02438,0.6,0.6
11573.247,5108,7492,224,12588,12555,81,0,0,81,0,0,11561.807,1878.5375,-1,22.02438,0.6,0.6
11573.498,5109,7505,224,12608,12574,114,0,0,114,0,0,11561.807,1878.7885,-1,22.02438,0.6,0.6
11573.749,5110,7512,224,12621,12566,98,0,0,98,0,0,11561.807,1879.0395,-1,22.02438,0.6,0.6
11574.001,5111,7515,223,12599,12552,78,0,0,78,0,0,11561.807,1879.2905,-1,22.02438,0.6,0.6
11574.251,5112,7512,223,12586,12540,84,0,0,84,0,0,11561.807,1879.541,-1,22.02438,0.6,0.6
11574.502,5113,7508,224,12556,12534,85,0,0,85,0,0,11561.807,1879.792,-1,22.02438,0.6,0.6
11574.747,5113,7509,223,12555,12530,71,0,0,71,0,0,11561.807,1880.037,-1,22.02438,0.6,0.6
11574.998,5114,7512,224,12566,12546,60,0,0,60,0,0,11561.807,1880.288,-1,22.02438,0.6,0.6
11699.999,5117,7538,223,12243,11965,67,0,0,67,0,0,11561.807,2005.289,-1,22.02438,0.6,0.6
11700.202,5118,7543,224,12268,12023,69,0,0,69,0,0,11561.807,2005.492,-1,22.02438,0.6,0.6
