mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11550.247,12539,7413,227,12516,12601,43,0,0,43,0,0,11551.6,1855.537,-1,22.02438,0.6,0.6
11550.503,12540,7412,228,12519,12618,136,0,0,136,0,0,11551.6,1855.7925,-1,22.02438,0.6,0.6
11550.753,12540,7406,227,12465,12565,262,0,0,262,0,0,11551.6,1856.0425,-1,22.02438,0.6,0.6
11551.003,12541,7414,228,12492,12592,534,0,0,534,0,0,11551.6,1856.2925,-1,22.02438,0.6,0.6
11551.252,12542,7410,227,12473,12588,880,0,0,880,0,0,11551.6,1856.542,-1,22.02438,0.6,0.6
11551.502,12543,7417,228,12536,12602,1242,0,0,1242,0,0,11551.6,1856.792,-1,22.02438,0.6,0.6
11551.752,12544,7416,228,12526,12590,1605,0,0,1605,0,0,11551.6,1857.042,-1,22.02438,0.6,0.6
11552.002,12545,7418,228,12534,12575,1606,0,0,1606,0,0,11551.6,1857.292,-1,22.02438,0.6,0.6
11552.252,12546,7403,227,12492,12512,1160,0,0,1160,0,0,11551.6,1857.5415,-1,22.02438,0.6,0.6
11552.502,12547,7410,228,12517,12550,778,0,0,778,0,0,11551.6,1857.7915,-1,22.02438,0.6,0.6
11552.752,12548,7409,227,12524,12541,415,0,0,415,0,0,11551.6,1858.0415,-1,22.02438,0.6,0.6
11553.002,12549,7404,228,12517,12520,175,0,0,175,0,0,11551.6,1858.2915,-1,22.02438,0.6,0.6
11553.252,12550,7408,227,12534,12534,68,0,0,68,0,0,11551.6,1858.5415,-1,22.02438,0.6,0.6
11553.502,12551,7407,228,12537,12548,34,0,0,34,0,0,11551.6,1858.7915,-1,22.02438,0.6,0.6
11553.751,12552,7417,227,12576,12582,18,0,0,18,0,0,11551.6,1859.041,-1,22.02438,0.6,0.6
11554.001,12553,7412,228,12556,12551,16,0,0,16,0,0,11551.6,1859.291,-1,22.02438,0.6,0.6
11554.251,12553,7402,227,12490,12495,11,0,0,11,0,0,11551.6,1859.541,-1,22.02438,0.6,0.6
11554.501,12554,7408,227,12530,12526,4,0,0,4,0,0,11551.6,1859.791,-1,22.02438,0.6,0.6
11554.751,12555,7413,228,12559,12551,9,0,0,9,0,0,11551.6,1860.041,-1,22.02438,0.6,0.6
11555.001,12556,7411,228,12533,12514,16,0,0,16,0,0,11551.6,1860.291,-1,22.02438,0.6,0.6
11555.251,12557,7414,228,12548,12551,12,0,0,12,0,0,11551.6,1860.541,-1,22.02438,0.6,0.6
11555.501,12558,7406,227,12508,12516,23,0,0,23,0,0,11551.6,1860.791,-1,22.02438,0.6,0.6
11555.751,12559,7414,227,12545,12537,22,0,0,22,0,0,11551.6,1861.041,-1,22.02438,0.6,0.6
11556.002,12560,7410,228,12530,12512,23,0,0,23,0,0,11551.6,1861.2915,-1,22.02438,0.6,0.6
11556.252,12561,7412,228,12522,12506,24,0,0,24,0,0,11551.6,1861.5415,-1,22.02438,0.6,0.6
11556.502,12562,7403,228,12495,12501,19,0,0,19,0,0,11551.6,1861.7915,-1,22.02438,0.6,0.6
11556.752,12563,7414,228,12547,12530,24,0,0,24,0,0,11551.6,1862.0415,-1,22.02438,0.6,0.6
11557.002,12564,7413,228,12551,12532,22,0,0,22,0,0,11551.6,1862.2915,-1,22.02438,0.6,0.6
11557.252,12565,7408,227,12520,12484,29,0,0,29,0,0,11551.6,1862.5415,-1,22.02438,0.6,0.6
11557.502,12566,7414,227,12568,12503,14,0,0,14,0,0,11551.6,1862.792,-1,22.02438,0.6,0.6
11557.752,12566,7419,228,12589,12547,13,0,0,13,0,0,11551.6,1863.042,-1,22.02438,0.6,0.6
11558.002,12567,7416,228,12560,12533,12,0,0,12,0,0,11551.6,1863.292,-1,22.02438,0.6,0.6
11558.253,12568,7416,227,12556,12548,9,0,0,9,0,0,11551.6,1863.5425,-1,22.02438,0.6,0.6
11558.503,12569,7411,228,12511,12514,10,0,0,10,0,0,11551.6,1863.7925,-1,22.02438,0.6,0.6
11558.753,12570,7414,228,12524,12530,16,0,0,16,0,0,11551.6,1864.0425,-1,22.02438,0.6,0.6
11559.003,12571,7405,227,12497,12509,6,0,0,6,0,0,11551.6,1864.293,-1,22.02438,0.6,0.6
11559.247,12572,7409,227,12504,12507,13,0,0,13,0,0,11551.6,1864.537,-1,22.02438,0.6,0.6
11559.497,12573,7413,227,12514,12533,8,0,0,8,0,0,11551.6,1864.7875,-1,22.02438,0.6,0.6
11559.747,12574,7405,228,12455,12490,8,0,0,8,0,0,11551.6,1865.0375,-1,22.02438,0.6,0.6
11559.998,12575,7411,227,12482,12527,19,0,0,19,0,0,11551.6,1865.288,-1,22.02438,0.6,0.6
11560.248,12576,7417,227,12528,12563,18,0,0,18,0,0,11551.6,1865.538,-1,22.02438,0.6,0.6
11560.498,12577,7415,227,12480,12540,12,0,0,12,0,0,11551.6,1865.7885,-1,22.02438,0.6,0.6
11560.748,12578,7404,228,12425,12491,13,0,0,13,0,0,11551.6,1866.0385,-1,22.02438,0.6,0.6
11560.999,12579,7404,227,12420,12495,16,0,0,16,0,0,11551.6,1866.289,-1,22.02438,0.6,0.6
11561.249,12579,7416,227,12506,12562,16,0,0,16,0,0,11551.6,1866.539,-1,22.02438,0.6,0.6
11561.499,12580,7418,227,12485,12532,18,0,0,18,0,0,11551.6,1866.7895,-1,22.02438,0.6,0.6
11561.75,12581,7422,227,12508,12563,13,0,0,13,0,0,11551.6,1867.04,-1,22.02438,0.6,0.6
11562,12582,7420,228,12496,12549,16,0,0,16,0,0,11551.6,1867.29,-1,22.02438,0.6,0.6
11562.251,12583,7419,227,12499,12540,21,0,0,21,0,0,11551.6,1867.5405,-1,22.02438,0.6,0.6
11562.501,12584,7420,227,12505,12540,16,0,0,16,0,0,11551.6,1867.791,-1,22.02438,0.6,0.6
11562.751,12585,7417,227,12499,12516,16,0,0,16,0,0,11551.6,1868.041,-1,22.02438,0.6,0.6
11563.002,12586,7407,227,12437,12457,19,0,0,19,0,0,11551.6,1868.2915,-1,22.02438,0.6,0.6
11563.252,12587,7414,227,12476,12483,14,0,0,14,0,0,11551.6,1868.542,-1,22.02438,0.6,0.6
11563.503,12588,7421,228,12527,12528,13,0,0,13,0,0,11551.6,1868.7925,-1,22.02438,0.6,0.6
11563.753,12589,7417,227,12498,12513,21,0,0,21,0,0,11551.6,1869.043,-1,22.02438,0.6,0.6
11563.997,12590,7417,227,12494,12521,18,0,0,18,0,0,11551.6,1869.2875,-1,22.02438,0.6,0.6
11564.248,12591,7421,227,12497,12535,5,0,0,5,0,0,11551.6,1869.538,-1,22.02438,0.6,0.6
11564.498,12592,7421,227,12519,12544,11,0,0,11,0,0,11551.6,1869.7885,-1,22.02438,0.6,0.6
11564.748,12592,7417,227,12498,12498,7,0,0,7,0,0,11551.6,1870.0385,-1,22.02438,0.6,0.6
11699.999,12596,7450,227,12191,11888,16,0,0,16,0,0,11551.6,2005.289,-1,22.02438,0.6,0.6
11700.202,12597,7451,228,12220,11931,11,0,0,11,0,0,11551.6,2005.492,-1,22.02438,0.6,0.6
11700.399,12597,7436,228,12097,11866,26,0,0,26,0,0,11551.6,2005.689,-1,22.02438,0.6,0.6
11700.602,12598,7451,227,12172,11928,12,0,0,12,0,0,11551.6,2005.892,-1,22.02438,0.6,0.6
11700.799,12599,7442,227,12141,11898,19,0,0,19,0,0,11551.6,2006.089,-1,22.02438,0.6,0.6
11701.002,12600,7432,227,12105,11887,11,0,0,11,0,0,11551.6,2006.292,-1,22.02438,0.6,0.6
11701.199,12601,7418,228,12103,11890,13,0,0,13,0,0,11551.6,2006.489,-1,22.02438,0.6,0.6
11701.402,12602,7391,228,11987,11792,17,0,0,17,0,0,11551.6,2006.692,-1,22.02438,0.6,0.6
11701.6,12603,7370,227,11961,11767,13,0,0,13,0,0,11551.6,2006.8895,-1,22.02438,0.6,0.6
11701.802,12604,7353,228,11935,11750,13,0,0,13,0,0,11551.6,2007.0925,-1,22.02438,0.6,0.6
11701.999,12605,7366,228,11911,11770,21,0,0,21,0,0,11551.6,2007.2895,-1,22.02438,0.6,0.6
11702.202,12606,7440,228,11976,11857,16,0,0,16,0,0,11551.6,2007.4925,-1,22.02438,0.6,0.6
11702.399,12607,7493,227,12059,11942,8,0,0,8,0,0,11551.6,2007.6895,-1,22.02438,0.6,0.6
11702.603,12608,7503,227,12054,11937,11,0,0,11,0,0,11551.6,2007.8925,-1,22.02438,0.6,0.6
11702.799,12609,7502,227,12046,11933,8,0,0,8,0,0,11551.6,2008.0895,-1,22.02438,0.6,0.6
11703.003,12610,7461,227,11952,11845,12,0,0,12,0,0,11551.6,2008.293,-1,22.02438,0.6,0.6
11703.2,12610,7428,227,11923,11816,20,0,0,20,0,0,11551.6,2008.49,-1,22.02438,0.6,0.6
11703.397,12611,7424,227,11908,11834,16,0,0,16,0,0,11551.6,2008.687,-1,22.02438,0.6,0.6
11703.6,12612,7465,227,11945,11896,16,0,0,16,0,0,11551.6,2008.89,-1,22.02438,0.6,0.6
11703.798,12613,7517,228,11991,11957,16,0,0,16,0,0,11551.6,2009.0875,-1,22.02438,0.6,0.6
11704.001,12614,7549,227,12014,11975,8,0,0,8,0,0,11551.6,2009.2905,-1,22.02438,0.6,0.6
11704.198,12615,7560,227,12044,12020,13,0,0,13,0,0,11551.6,2009.4875,-1,22.02438,0.6,0.6
11704.4,12616,7566,227,12082,12068,11,0,0,11,0,0,11551.6,2009.6905,-1,22.02438,0.6,0.6
11704.598,12617,7563,228,12060,12039,10,0,0,10,0,0,11551.6,2009.888,-1,22.02438,0.6,0.6
11704.801,12618,7554,227,12016,12005,9,0,0,9,0,0,11551.6,2010.091,-1,22.02438,0.6,0.6
11704.998,12619,7557,227,12047,12027,9,0,0,9,0,0,11551.6,2010.288,-1,22.02438,0.6,0.6
