mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11550.753,12088,7460,228,12499,12653,50,0,0,50,0,0,11552.104,1856.0425,-1,22.02438,0.6,0.6
11551.003,12089,7465,228,12534,12657,109,0,0,109,0,0,11552.104,1856.2925,-1,22.02438,0.6,0.6
11551.252,12089,7470,228,12554,12680,250,0,0,250,0,0,11552.104,1856.542,-1,22.02438,0.6,0.6
11551.502,12090,7461,228,12503,12613,511,0,0,511,0,0,11552.104,1856.792,-1,22.02438,0.6,0.6
11551.752,12091,7463,228,12515,12614,851,0,0,851,0,0,11552.104,1857.042,-1,22.02438,0.6,0.6
11552.002,12092,7461,228,12505,12603,1325,0,0,1325,0,0,11552.104,1857.292,-1,22.02438,0.6,0.6
11552.252,12093,7464,228,12542,12643,1695,0,0,1695,0,0,11552.104,1857.5415,-1,22.02438,0.6,0.6
11552.502,12094,7464,228,12553,12609,1535,0,0,1535,0,0,11552.104,1857.7915,-1,22.02438,0.6,0.6
11552.752,12095,7463,227,12560,12609,1243,0,0,1243,0,0,11552.104,1858.0415,-1,22.02438,0.6,0.6
11553.002,12096,7461,227,12558,12611,741,0,0,741,0,0,11552.104,1858.2915,-1,22.02438,0.6,0.6
11553.252,12097,7460,227,12565,12593,423,0,0,423,0,0,11552.104,1858.5415,-1,22.02438,0.6,0.6
11553.502,12098,7455,228,12529,12557,196,0,0,196,0,0,11552.104,1858.7915,-1,22.02438,0.6,0.6
11553.751,12099,7455,228,12526,12548,65,0,0,65,0,0,11552.104,1859.041,-1,22.02438,0.6,0.6
11554.001,12100,7466,227,12609,12598,36,0,0,36,0,0,11552.104,1859.291,-1,22.02438,0.6,0.6
11554.251,12101,7458,227,12568,12555,22,0,0,22,0,0,11552.104,1859.541,-1,22.02438,0.6,0.6
11554.501,12101,7457,228,12545,12532,28,0,0,28,0,0,11552.104,1859.791,-1,22.02438,0.6,0.6
11554.751,12102,7462,228,12602,12549,10,0,0,10,0,0,11552.104,1860.041,-1,22.02438,0.6,0.6
11555.001,12103,7459,228,12610,12537,11,0,0,11,0,0,11552.104,1860.291,-1,22.02438,0.6,0.6
11555.251,12104,7461,228,12609,12524,11,0,0,11,0,0,11552.104,1860.541,-1,22.02438,0.6,0.6
11555.501,12105,7458,228,12587,12511,11,0,0,11,0,0,11552.104,1860.791,-1,22.02438,0.6,0.6
11555.751,12106,7453,228,12588,12504,16,0,0,16,0,0,11552.104,1861.041,-1,22.02438,0.6,0.6
11556.002,12107,7470,228,12644,12560,15,0,0,15,0,0,11552.104,1861.2915,-1,22.02438,0.6,0.6
11556.252,12108,7461,228,12603,12511,28,0,0,28,0,0,11552.104,1861.5415,-1,22.02438,0.6,0.6
11556.502,12109,7457,228,12597,12494,19,0,0,19,0,0,11552.104,1861.7915,-1,22.02438,0.6,0.6
11556.752,12110,7454,228,12591,12484,24,0,0,24,0,0,11552.104,1862.0415,-1,22.02438,0.6,0.6
11557.002,12111,7458,228,12575,12494,23,0,0,23,0,0,11552.104,1862.2915,-1,22.02438,0.6,0.6
11557.252,12112,7457,228,12600,12512,16,0,0,16,0,0,11552.104,1862.5415,-1,22.02438,0.6,0.6
11557.502,12113,7459,228,12577,12498,28,0,0,28,0,0,11552.104,1862.792,-1,22.02438,0.6,0.6
11557.752,12114,7462,228,12613,12542,15,0,0,15,0,0,11552.104,1863.042,-1,22.02438,0.6,0.6
11558.002,12114,7455,227,12564,12500,26,0,0,26,0,0,11552.104,1863.292,-1,22.02438,0.6,0.6
11558.253,12115,7460,228,12592,12551,10,0,0,10,0,0,11552.104,1863.5425,-1,22.02438,0.6,0.6
11558.503,12116,7459,228,12554,12524,16,0,0,16,0,0,11552.104,1863.7925,-1,22.02438,0.6,0.6
11558.753,12117,7467,228,12607,12568,9,0,0,9,0,0,11552.104,1864.0425,-1,22.02438,0.6,0.6
11559.003,12118,7453,228,12545,12506,10,0,0,10,0,0,11552.104,1864.293,-1,22.02438,0.6,0.6
11559.247,12119,7446,228,12511,12474,13,0,0,13,0,0,11552.104,1864.537,-1,22.02438,0.6,0.6
11559.497,12120,7458,229,12562,12514,8,0,0,8,0,0,11552.104,1864.7875,-1,22.02438,0.6,0.6
11559.747,12121,7454,228,12534,12506,15,0,0,15,0,0,11552.104,1865.0375,-1,22.02438,0.6,0.6
11559.998,12122,7457,228,12533,12512,6,0,0,6,0,0,11552.104,1865.288,-1,22.02438,0.6,0.6
11560.248,12123,7460,228,12548,12519,11,0,0,11,0,0,11552.104,1865.538,-1,22.02438,0.6,0.6
11560.498,12124,7459,227,12560,12532,10,0,0,10,0,0,11552.104,1865.7885,-1,22.02438,0.6,0.6
11560.748,12125,7465,228,12581,12557,12,0,0,12,0,0,11552.104,1866.0385,-1,22.02438,0.6,0.6
11560.999,12126,7469,228,12574,12558,10,0,0,10,0,0,11552.104,1866.289,-1,22.02438,0.6,0.6
11561.249,12127,7465,228,12568,12558,16,0,0,16,0,0,11552.104,1866.539,-1,22.02438,0.6,0.6
11561.499,12127,7471,228,12576,12585,11,0,0,11,0,0,11552.104,1866.7895,-1,22.02438,0.6,0.6
11561.75,12128,7455,228,12496,12503,21,0,0,21,0,0,11552.104,1867.04,-1,22.02438,0.6,0.6
11562,12129,7462,228,12518,12536,16,0,0,16,0,0,11552.104,1867.29,-1,22.02438,0.6,0.6
11562.251,12130,7467,228,12542,12542,13,0,0,13,0,0,11552.104,1867.5405,-1,22.02438,0.6,0.6
11562.501,12131,7463,228,12542,12542,28,0,0,28,0,0,11552.104,1867.791,-1,22.02438,0.6,0.6
11562.751,12132,7477,228,12612,12590,22,0,0,22,0,0,11552.104,1868.041,-1,22.02438,0.6,0.6
11563.002,12133,7473,227,12558,12545,16,0,0,16,0,0,11552.104,1868.2915,-1,22.02438,0.6,0.6
11563.252,12134,7469,227,12575,12557,15,0,0,15,0,0,11552.104,1868.542,-1,22.02438,0.6,0.6
11563.503,12135,7468,228,12573,12535,9,0,0,9,0,0,11552.104,1868.7925,-1,22.02438,0.6,0.6
11563.753,12136,7474,228,12581,12547,16,0,0,16,0,0,11552.104,1869.043,-1,22.02438,0.6,0.6
11563.997,12137,7470,228,12534,12528,18,0,0,18,0,0,11552.104,1869.2875,-1,22.02438,0.6,0.6
11564.248,12138,7461,228,12498,12497,19,0,0,19,0,0,11552.104,1869.538,-1,22.02438,0.6,0.6
11564.498,12139,7476,228,12564,12559,18,0,0,18,0,0,11552.104,1869.7885,-1,22.02438,0.6,0.6
11564.748,12140,7473,228,12524,12533,19,0,0,19,0,0,11552.104,1870.0385,-1,22.02438,0.6,0.6
11564.999,12140,7472,228,12547,12546,15,0,0,15,0,0,11552.104,1870.289,-1,22.02438,0.6,0.6
11565.249,12141,7472,228,12541,12557,11,0,0,11,0,0,11552.104,1870.5395,-1,22.02438,0.6,0.6
11699.999,12145,7498,228,12169,11916,11,0,0,11,0,0,11552.104,2005.289,-1,22.02438,0.6,0.6
11700.202,12146,7493,228,12137,11909,12,0,0,12,0,0,11552.104,2005.492,-1,22.02438,0.6,0.6
11700.399,12146,7502,228,12192,11983,20,0,0,20,0,0,11552.104,2005.689,-1,22.02438,0.6,0.6
11700.602,12147,7502,228,12151,11970,16,0,0,16,0,0,11552.104,2005.892,-1,22.02438,0.6,0.6
11700.799,12148,7494,228,12107,11948,10,0,0,10,0,0,11552.104,2006.089,-1,22.02438,0.6,0.6
11701.002,12149,7490,227,12096,11968,16,0,0,16,0,0,11552.104,2006.292,-1,22.02438,0.6,0.6
11701.199,12150,7478,228,12115,11995,18,0,0,18,0,0,11552.104,2006.489,-1,22.02438,0.6,0.6
11701.402,12151,7438,228,12016,11894,16,0,0,16,0,0,11552.104,2006.692,-1,22.02438,0.6,0.6
11701.6,12152,7409,228,12004,11894,13,0,0,13,0,0,11552.104,2006.8895,-1,22.02438,0.6,0.6
11701.802,12153,7370,227,11888,11805,10,0,0,10,0,0,11552.104,2007.0925,-1,22.02438,0.6,0.6
11701.999,12154,7378,227,11902,11838,21,0,0,21,0,0,11552.104,2007.2895,-1,22.02438,0.6,0.6
11702.202,12155,7432,228,11942,11917,16,0,0,16,0,0,11552.104,2007.4925,-1,22.02438,0.6,0.6
11702.399,12156,7484,228,12060,12048,17,0,0,17,0,0,11552.104,2007.6895,-1,22.02438,0.6,0.6
11702.603,12157,7486,228,12041,12016,15,0,0,15,0,0,11552.104,2007.8925,-1,22.02438,0.6,0.6
11702.799,12158,7454,228,11991,11959,10,0,0,10,0,0,11552.104,2008.0895,-1,22.02438,0.6,0.6
11703.003,12158,7424,228,11948,11919,12,0,0,12,0,0,11552.104,2008.293,-1,22.02438,0.6,0.6
11703.2,12159,7401,228,11948,11929,7,0,0,7,0,0,11552.104,2008.49,-1,22.02438,0.6,0.6
11703.397,12160,7394,227,11892,11900,13,0,0,13,0,0,11552.104,2008.687,-1,22.02438,0.6,0.6
11703.6,12161,7424,227,11923,11944,10,0,0,10,0,0,11552.104,2008.89,-1,22.02438,0.6,0.6
11703.798,12162,7490,228,12033,12056,15,0,0,15,0,0,11552.104,2009.0875,-1,22.02438,0.6,0.6
11704.001,12163,7520,228,12081,12098,14,0,0,14,0,0,11552.104,2009.2905,-1,22.02438,0.6,0.6
11704.198,12164,7531,228,12107,12143,7,0,0,7,0,0,11552.104,2009.4875,-1,22.02438,0.6,0.6
11704.4,12165,7525,228,12085,12111,18,0,0,18,0,0,11552.104,2009.6905,-1,22.02438,0.6,0.6
11704.598,12166,7522,228,12057,12101,13,0,0,13,0,0,11552.104,2009.888,-1,22.02438,0.6,0.6
11704.801,12167,7524,227,12085,12107,12,0,0,12,0,0,11552.104,2010.091,-1,22.02438,0.6,0.6
11704.998,12168,7519,228,12041,12082,7,0,0,7,0,0,11552.104,2010.288,-1,22.02438,0.6,0.6
