mono,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds
11554.501,9474,7434,228,12482,12654,56,0,0,56,0,0,11555.84,1859.791,-1,22.02438,0.6,0.6
11554.751,9475,7431,228,12456,12625,180,0,0,180,0,0,11555.84,1860.041,-1,22.02438,0.6,0.6
11555.001,9476,7449,228,12573,12708,390,0,0,390,0,0,11555.84,1860.291,-1,22.02438,0.6,0.6
11555.251,9477,7444,227,12526,12666,733,0,0,733,0,0,11555.84,1860.541,-1,22.02438,0.6,0.6
11555.501,9478,7439,228,12511,12645,1188,0,0,1188,0,0,11555.84,1860.791,-1,22.02438,0.6,0.6
11555.751,9479,7442,228,12522,12675,1718,0,0,1718,0,0,11555.84,1861.041,-1,22.02438,0.6,0.6
11556.002,9480,7442,227,12529,12658,1863,0,0,1863,0,0,11555.84,1861.2915,-1,22.02438,0.6,0.6
11556.252,9481,7443,228,12536,12664,1691,0,0,1691,0,0,11555.84,1861.5415,-1,22.02438,0.6,0.6
11556.502,9482,7442,228,12549,12658,1260,0,0,1260,0,0,11555.84,1861.7915,-1,22.02438,0.6,0.6
11556.752,9483,7445,228,12541,12652,779,0,0,779,0,0,11555.84,1862.0415,-1,22.02438,0.6,0.6
11557.002,9484,7440,228,12556,12634,415,0,0,415,0,0,11555.84,1862.2915,-1,22.02438,0.6,0.6
11557.252,9484,7449,228,12593,12663,159,0,0,159,0,0,11555.84,1862.5415,-1,22.02438,0.6,0.6
11557.502,9485,7443,228,12611,12654,49,0,0,49,0,0,11555.84,1862.792,-1,22.02438,0.6,0.6
11557.752,9486,7438,228,12545,12599,37,0,0,37,0,0,11555.84,1863.042,-1,22.02438,0.6,0.6
11558.002,9487,7432,228,12527,12587,15,0,0,15,0,0,11555.84,1863.292,-1,22.02438,0.6,0.6
11558.253,9488,7438,228,12570,12620,13,0,0,13,0,0,11555.84,1863.5425,-1,22.02438,0.6,0.6
11558.503,9489,7441,228,12558,12615,7,0,0,7,0,0,11555.84,1863.7925,-1,22.02438,0.6,0.6
11558.753,9490,7439,228,12565,12623,13,0,0,13,0,0,11555.84,1864.0425,-1,22.02438,0.6,0.6
11559.003,9491,7436,227,12519,12616,17,0,0,17,0,0,11555.84,1864.293,-1,22.02438,0.6,0.6
11559.247,9492,7441,228,12541,12631,24,0,0,24,0,0,11555.84,1864.537,-1,22.02438,0.6,0.6
11559.497,9493,7444,227,12545,12630,19,0,0,19,0,0,11555.84,1864.7875,-1,22.02438,0.6,0.6
11559.747,9494,7433,228,12513,12581,25,0,0,25,0,0,11555.84,1865.0375,-1,22.02438,0.6,0.6
11559.998,9495,7446,228,12580,12643,28,0,0,28,0,0,11555.84,1865.288,-1,22.02438,0.6,0.6
11560.248,9496,7441,228,12573,12617,44,0,0,44,0,0,11555.84,1865.538,-1,22.02438,0.6,0.6
11560.498,9497,7438,228,12568,12621,43,0,0,43,0,0,11555.84,1865.7885,-1,22.02438,0.6,0.6
11560.748,9497,7439,228,12573,12616,42,0,0,42,0,0,11555.84,1866.0385,-1,22.02438,0.6,0.6
11560.999,9498,7432,228,12542,12568,34,0,0,34,0,0,11555.84,1866.289,-1,22.02438,0.6,0.6
