MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11550.5,11700.9,12268,7401,228,12527,12595,30,0,0,30,0,0,11551.856000000002,1855.7925,-1,22.02438,0.6,0.6,150.39999999999964
11550.75,11701.15,12269,7406,228,12587,12625,103,0,0,103,0,0,11551.856000000002,1856.0425,-1,22.02438,0.6,0.6,150.39999999999964
11551.0,11701.4,12270,7407,228,12563,12590,204,0,0,204,0,0,11551.856000000002,1856.2925,-1,22.02438,0.6,0.6,150.39999999999964
11551.25,11701.65,12271,7412,228,12590,12613,462,0,0,462,0,0,11551.856000000002,1856.542,-1,22.02438,0.6,0.6,150.39999999999964
11551.5,11701.9,12272,7399,228,12518,12530,839,0,0,839,0,0,11551.856000000002,1856.792,-1,22.02438,0.6,0.6,150.39999999999964
11551.75,11702.15,12273,7409,228,12564,12575,1444,0,0,1444,0,0,11551.856000000002,1857.042,-1,22.02438,0.6,0.6,150.39999999999964
11552.0,11702.4,12274,7405,228,12546,12561,1806,0,0,1806,0,0,11551.856000000002,1857.292,-1,22.02438,0.6,0.6,150.39999999999964
11552.25,11702.65,12275,7406,227,12569,12569,1766,0,0,1766,0,0,11551.856000000002,1857.5415,-1,22.02438,0.6,0.6,150.39999999999964
11552.5,11702.9,12276,7401,228,12566,12563,1306,0,0,1306,0,0,11551.856000000002,1857.7915,-1,22.02438,0.6,0.6,150.39999999999964
11552.75,11703.15,12277,7405,227,12577,12581,846,0,0,846,0,0,11551.856000000002,1858.0415,-1,22.02438,0.6,0.6,150.39999999999964
11553.0,11703.4,12278,7409,227,12607,12619,474,0,0,474,0,0,11551.856000000002,1858.2915,-1,22.02438,0.6,0.6,150.39999999999964
11553.25,11703.65,12279,7410,228,12583,12608,209,0,0,209,0,0,11551.856000000002,1858.5415,-1,22.02438,0.6,0.6,150.39999999999964
