MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11564.75,11565.05,2010,7447,225,12493,12533,100,0,0,100,0,0,11566.024,1870.0385,-1,22.02438,0.6,0.6,0.2999999999992724
11565.0,11565.3,2011,7445,224,12482,12524,260,0,0,260,0,0,11566.024,1870.289,-1,22.02438,0.6,0.6,0.2999999999992724
11565.25,11565.55,2012,7448,225,12479,12514,496,0,0,496,0,0,11566.024,1870.5395,-1,22.02438,0.6,0.6,0.2999999999992724
11565.5,11565.8,2013,7447,225,12499,12533,687,0,0,687,0,0,11566.024,1870.79,-1,22.02438,0.6,0.6,0.2999999999992724
11565.75,11566.05,2014,7455,224,12514,12541,1032,0,0,1032,0,0,11566.024,1871.0405,-1,22.02438,0.6,0.6,0.2999999999992724
11566.0,11566.3,2015,7451,225,12518,12521,1133,0,0,1133,0,0,11566.024,1871.291,-1,22.02438,0.6,0.6,0.2999999999992724
11566.25,11566.55,2016,7449,224,12487,12499,978,0,0,978,0,0,11566.024,1871.5415,-1,22.02438,0.6,0.6,0.2999999999992724
11566.5,11566.8,2017,7436,224,12456,12451,705,0,0,705,0,0,11566.024,1871.792,-1,22.02438,0.6,0.6,0.2999999999992724
11566.75,11567.05,2017,7445,225,12501,12490,377,0,0,377,0,0,11566.024,1872.043,-1,22.02438,0.6,0.6,0.2999999999992724
11567.0,11567.3,2018,7447,225,12523,12517,184,0,0,184,0,0,11566.024,1872.2875,-1,22.02438,0.6,0.6,0.2999999999992724
11567.25,11567.55,2019,7448,224,12542,12528,78,0,0,78,0,0,11566.024,1872.538,-1,22.02438,0.6,0.6,0.2999999999992724
11567.5,11567.8,2020,7435,224,12471,12462,35,0,0,35,0,0,11566.024,1872.7885,-1,22.02438,0.6,0.6,0.2999999999992724
11567.75,11568.05,2021,7441,224,12499,12499,22,0,0,22,0,0,11566.024,1873.0395,-1,22.02438,0.6,0.6,0.2999999999992724
11568.0,11568.3,2022,7438,224,12465,12480,17,0,0,17,0,0,11566.024,1873.29,-1,22.02438,0.6,0.6,0.2999999999992724
11568.25,11568.55,2023,7448,224,12530,12522,26,0,0,26,0,0,11566.024,1873.5405,-1,22.02438,0.6,0.6,0.2999999999992724
11568.5,11568.8,2024,7451,225,12538,12528,24,0,0,24,0,0,11566.024,1873.791,-1,22.02438,0.6,0.6,0.2999999999992724
11568.75,11569.05,2025,7447,224,12524,12528,30,0,0,30,0,0,11566.024,1874.0415,-1,22.02438,0.6,0.6,0.2999999999992724
11569.0,11569.3,2026,7441,225,12500,12491,30,0,0,30,0,0,11566.024,1874.2925,-1,22.02438,0.6,0.6,0.2999999999992724
11569.25,11569.55,2027,7444,224,12500,12509,31,0,0,31,0,0,11566.024,1874.537,-1,22.02438,0.6,0.6,0.2999999999992724
11569.5,11569.8,2028,7448,224,12510,12528,45,0,0,45,0,0,11566.024,1874.788,-1,22.02438,0.6,0.6,0.2999999999992724
11569.75,11570.05,2029,7442,225,12494,12496,46,0,0,46,0,0,11566.024,1875.0385,-1,22.02438,0.6,0.6,0.2999999999992724
11570.0,11570.3,2030,7437,224,12453,12483,50,0,0,50,0,0,11566.024,1875.2895,-1,22.02438,0.6,0.6,0.2999999999992724
11570.25,11570.55,2030,7445,224,12503,12528,62,0,0,62,0,0,11566.024,1875.54,-1,22.02438,0.6,0.6,0.2999999999992724
11570.5,11570.8,2031,7437,225,12449,12487,52,0,0,52,0,0,11566.024,1875.7905,-1,22.02438,0.6,0.6,0.2999999999992724
11570.75,11571.05,2032,7446,225,12501,12553,54,0,0,54,0,0,11566.024,1876.0415,-1,22.02438,0.6,0.6,0.2999999999992724
11571.0,11571.3,2033,7436,224,12465,12495,39,0,0,39,0,0,11566.024,1876.292,-1,22.02438,0.6,0.6,0.2999999999992724
11571.25,11571.55,2034,7442,225,12495,12506,44,0,0,44,0,0,11566.024,1876.537,-1,22.02438,0.6,0.6,0.2999999999992724
11571.5,11571.8,2035,7447,224,12512,12545,44,0,0,44,0,0,11566.024,1876.788,-1,22.02438,0.6,0.6,0.2999999999992724
11571.75,11572.05,2036,7438,224,12466,12491,41,0,0,41,0,0,11566.024,1877.0385,-1,22.02438,0.6,0.6,0.2999999999992724
11572.0,11572.3,2037,7435,224,12467,12496,28,0,0,28,0,0,11566.024,1877.2895,-1,22.02438,0.6,0.6,0.2999999999992724
11572.25,11572.55,2038,7430,224,12414,12444,21,0,0,21,0,0,11566.024,1877.54,-1,22.02438,0.6,0.6,0.2999999999992724
11572.5,11572.8,2039,7442,224,12480,12497,21,0,0,21,0,0,11566.024,1877.791,-1,22.02438,0.6,0.6,0.2999999999992724
11572.75,11573.05,2040,7443,225,12501,12522,17,0,0,17,0,0,11566.024,1878.042,-1,22.02438,0.6,0.6,0.2999999999992724
11573.0,11573.3,2041,7442,224,12483,12512,23,0,0,23,0,0,11566.024,1878.2925,-1,22.02438,0.6,0.6,0.2999999999992724
