MONO,Calibrated,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1,SHIFT
11556.25,11556.35,8120,7462,224,12516,12596,64,0,0,64,0,0,11557.586,1861.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11556.5,11556.6,8121,7458,224,12478,12552,167,0,0,167,0,0,11557.586,1861.7915,-1,22.02438,0.6,0.6,0.1000000000003638
11556.75,11556.85,8122,7463,224,12510,12569,364,0,0,364,0,0,11557.586,1862.0415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.0,11557.1,8123,7461,225,12524,12582,649,0,0,649,0,0,11557.586,1862.2915,-1,22.02438,0.6,0.6,0.1000000000003638
11557.25,11557.35,8124,7471,225,12531,12570,1025,0,0,1025,0,0,11557.586,1862.5415,-1,22.02438,0.6,0.6,0.1000000000003638
11557.5,11557.6,8124,7472,224,12535,12573,1539,0,0,1539,0,0,11557.586,1862.792,-1,22.02438,0.6,0.6,0.1000000000003638
11557.75,11557.85,8125,7460,224,12503,12533,1622,0,0,1622,0,0,11557.586,1863.042,-1,22.02438,0.6,0.6,0.1000000000003638
11558.0,11558.1,8126,7467,224,12564,12586,1388,0,0,1388,0,0,11557.586,1863.292,-1,22.02438,0.6,0.6,0.1000000000003638
11558.25,11558.35,8127,7472,224,12557,12578,883,0,0,883,0,0,11557.586,1863.5425,-1,22.02438,0.6,0.6,0.1000000000003638
11558.5,11558.6,8128,7467,224,12542,12558,582,0,0,582,0,0,11557.586,1863.7925,-1,22.02438,0.6,0.6,0.1000000000003638
11558.75,11558.85,8129,7471,225,12574,12587,284,0,0,284,0,0,11557.586,1864.0425,-1,22.02438,0.6,0.6,0.1000000000003638
11559.0,11559.1,8130,7473,225,12582,12572,130,0,0,130,0,0,11557.586,1864.293,-1,22.02438,0.6,0.6,0.1000000000003638
11559.25,11559.35,8131,7474,224,12578,12582,43,0,0,43,0,0,11557.586,1864.537,-1,22.02438,0.6,0.6,0.1000000000003638
