MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11553.25,10378,7435,227,12555,12648,79,0,0,79.0,0,0,11554.596000000001,1858.5415,-1,22.024379999999997,0.6,0.6
11553.5,10379,7418,228,12476,12543,219,0,0,219.0,0,0,11554.596000000001,1858.7915,-1,22.024379999999997,0.6,0.6
11553.75,10380,7432,228,12532,12592,572,0,0,572.0,0,0,11554.596000000001,1859.0410000000002,-1,22.024379999999997,0.6,0.6
11554.0,10381,7439,227,12576,12625,1199,0,0,1199.0,0,0,11554.596000000001,1859.2910000000002,-1,22.024379999999997,0.6,0.6
11554.25,10382,7443,228,12588,12628,2213,0,0,2182.6649,0,0,11554.596000000001,1859.5410000000002,-1,22.024379999999997,0.6,0.6
11554.5,10383,7438,228,12555,12590,3196,0,0,3207.7697,0,0,11554.596000000001,1859.7910000000002,-1,22.024379999999997,0.6,0.6
11554.75,10384,7432,228,12549,12573,3824,0,0,3864.7175,0,0,11554.596000000001,1860.0410000000002,-1,22.024379999999997,0.6,0.6
11555.0,10384,7436,227,12560,12582,3690,0,0,3724.4021,0,0,11554.596000000001,1860.2910000000002,-1,22.024379999999997,0.6,0.6
11555.25,10385,7443,227,12618,12631,2759,0,0,2751.5804,0,0,11554.596000000001,1860.5410000000002,-1,22.024379999999997,0.6,0.6
11555.5,10386,7440,228,12590,12594,1645,0,0,1645.0,0,0,11554.596000000001,1860.7910000000002,-1,22.024379999999997,0.6,0.6
11555.75,10387,7434,227,12562,12579,765,0,0,765.0,0,0,11554.596000000001,1861.0410000000002,-1,22.024379999999997,0.6,0.6
11556.0,10388,7433,228,12574,12603,324,0,0,324.0,0,0,11554.596000000001,1861.2915,-1,22.024379999999997,0.6,0.6
11556.25,10389,7440,228,12595,12616,96,0,0,96.0,0,0,11554.596000000001,1861.5415,-1,22.024379999999997,0.6,0.6
11556.5,10390,7441,227,12589,12628,45,0,0,45.0,0,0,11554.596000000001,1861.7915,-1,22.024379999999997,0.6,0.6
11556.75,10391,7430,228,12514,12560,18,0,0,18.0,0,0,11554.596000000001,1862.0415,-1,22.024379999999997,0.6,0.6
11557.0,10392,7434,228,12560,12598,15,0,0,15.0,0,0,11554.596000000001,1862.2915,-1,22.024379999999997,0.6,0.6
11557.25,10393,7444,228,12599,12630,12,0,0,12.0,0,0,11554.596000000001,1862.5415,-1,22.024379999999997,0.6,0.6
11557.5,10394,7433,227,12531,12581,17,0,0,17.0,0,0,11554.596000000001,1862.7920000000001,-1,22.024379999999997,0.6,0.6
11557.75,10395,7424,228,12472,12533,11,0,0,11.0,0,0,11554.596000000001,1863.0420000000001,-1,22.024379999999997,0.6,0.6
11558.0,10396,7442,228,12553,12604,30,0,0,30.0,0,0,11554.596000000001,1863.2920000000001,-1,22.024379999999997,0.6,0.6
11558.25,10397,7441,227,12565,12603,26,0,0,26.0,0,0,11554.596000000001,1863.5425,-1,22.024379999999997,0.6,0.6
11558.5,10397,7431,227,12503,12557,38,0,0,38.0,0,0,11554.596000000001,1863.7925,-1,22.024379999999997,0.6,0.6
11558.75,10398,7427,228,12511,12543,37,0,0,37.0,0,0,11554.596000000001,1864.0425,-1,22.024379999999997,0.6,0.6
11559.0,10399,7429,228,12516,12556,47,0,0,47.0,0,0,11554.596000000001,1864.293,-1,22.024379999999997,0.6,0.6
11559.25,10400,7435,228,12561,12580,44,0,0,44.0,0,0,11554.596000000001,1864.537,-1,22.024379999999997,0.6,0.6
11559.5,10401,7438,228,12538,12575,45,0,0,45.0,0,0,11554.596000000001,1864.7875,-1,22.024379999999997,0.6,0.6
11559.75,10402,7440,228,12558,12591,41,0,0,41.0,0,0,11554.596000000001,1865.0375,-1,22.024379999999997,0.6,0.6
11560.0,10403,7441,227,12570,12607,42,0,0,42.0,0,0,11554.596000000001,1865.2879999999998,-1,22.024379999999997,0.6,0.6
11560.25,10404,7434,228,12524,12565,40,0,0,40.0,0,0,11554.596000000001,1865.5379999999998,-1,22.024379999999997,0.6,0.6
11560.5,10405,7446,228,12581,12623,50,0,0,50.0,0,0,11554.596000000001,1865.7885,-1,22.024379999999997,0.6,0.6
11560.75,10406,7440,228,12571,12612,32,0,0,32.0,0,0,11554.596000000001,1866.0385,-1,22.024379999999997,0.6,0.6
11561.0,10407,7429,227,12509,12558,23,0,0,23.0,0,0,11554.596000000001,1866.289,-1,22.024379999999997,0.6,0.6
11561.25,10408,7436,228,12535,12570,30,0,0,30.0,0,0,11554.596000000001,1866.539,-1,22.024379999999997,0.6,0.6
11561.5,10409,7442,227,12547,12579,16,0,0,16.0,0,0,11554.596000000001,1866.7895,-1,22.024379999999997,0.6,0.6
11561.75,10410,7428,227,12472,12529,25,0,0,25.0,0,0,11554.596000000001,1867.04,-1,22.024379999999997,0.6,0.6
11562.0,10410,7446,228,12596,12634,22,0,0,22.0,0,0,11554.596000000001,1867.29,-1,22.024379999999997,0.6,0.6
11562.25,10411,7445,228,12577,12627,18,0,0,18.0,0,0,11554.596000000001,1867.5405,-1,22.024379999999997,0.6,0.6
11562.5,10412,7445,227,12548,12585,21,0,0,21.0,0,0,11554.596000000001,1867.7910000000002,-1,22.024379999999997,0.6,0.6
11562.75,10413,7433,228,12513,12547,22,0,0,22.0,0,0,11554.596000000001,1868.0410000000002,-1,22.024379999999997,0.6,0.6
11563.0,10414,7438,228,12550,12566,33,0,0,33.0,0,0,11554.596000000001,1868.2915,-1,22.024379999999997,0.6,0.6
11563.25,10415,7449,228,12570,12574,39,0,0,39.0,0,0,11554.596000000001,1868.5420000000001,-1,22.024379999999997,0.6,0.6
11563.5,10416,7446,228,12573,12578,28,0,0,28.0,0,0,11554.596000000001,1868.7925,-1,22.024379999999997,0.6,0.6
11563.75,10417,7449,228,12580,12602,34,0,0,34.0,0,0,11554.596000000001,1869.043,-1,22.024379999999997,0.6,0.6
11564.0,10418,7445,228,12540,12557,37,0,0,37.0,0,0,11554.596000000001,1869.2875,-1,22.024379999999997,0.6,0.6
11564.25,10419,7432,227,12472,12503,40,0,0,40.0,0,0,11554.596000000001,1869.5379999999998,-1,22.024379999999997,0.6,0.6
11564.5,10420,7448,227,12553,12566,44,0,0,44.0,0,0,11554.596000000001,1869.7885,-1,22.024379999999997,0.6,0.6
11564.75,10421,7458,228,12626,12641,30,0,0,30.0,0,0,11554.596000000001,1870.0385,-1,22.024379999999997,0.6,0.6
11565.0,10422,7450,228,12566,12584,49,0,0,49.0,0,0,11554.596000000001,1870.289,-1,22.024379999999997,0.6,0.6
11565.25,10423,7451,227,12597,12598,46,0,0,46.0,0,0,11554.596000000001,1870.5395,-1,22.024379999999997,0.6,0.6
11565.5,10423,7452,228,12560,12568,45,0,0,45.0,0,0,11554.596000000001,1870.79,-1,22.024379999999997,0.6,0.6
11565.75,10424,7452,228,12580,12582,38,0,0,38.0,0,0,11554.596000000001,1871.0405,-1,22.024379999999997,0.6,0.6
11566.0,10425,7447,228,12547,12560,42,0,0,42.0,0,0,11554.596000000001,1871.2910000000002,-1,22.024379999999997,0.6,0.6
11566.25,10426,7438,228,12484,12504,34,0,0,34.0,0,0,11554.596000000001,1871.5415,-1,22.024379999999997,0.6,0.6
11566.5,10427,7448,227,12543,12554,38,0,0,38.0,0,0,11554.596000000001,1871.7920000000001,-1,22.024379999999997,0.6,0.6
11566.75,10428,7446,227,12543,12565,36,0,0,36.0,0,0,11554.596000000001,1872.043,-1,22.024379999999997,0.6,0.6
11567.0,10429,7454,227,12602,12592,40,0,0,40.0,0,0,11554.596000000001,1872.2875,-1,22.024379999999997,0.6,0.6
