MONO,Epoch,I0,I1,MPF_top,MPF_bot,FF1,FF2,FF3,DTC_FF1,DTC_FF2,DTC_FF3,EMISSION,RAMAN,pd1,tempC,Seconds,Seconds.1
11560.5,5149,7481,224,12535,12674,78,0,0,78,0,0,11561.806999999999,1865.7885,-1,22.024379999999997,0.6,0.6
11560.75,5150,7476,224,12516,12642,181,0,0,181,0,0,11561.806999999999,1866.0385,-1,22.024379999999997,0.6,0.6
11561.0,5151,7479,224,12527,12648,390,0,0,390,0,0,11561.806999999999,1866.289,-1,22.024379999999997,0.6,0.6
11561.25,5152,7485,224,12556,12653,593,0,0,593,0,0,11561.806999999999,1866.539,-1,22.024379999999997,0.6,0.6
11561.5,5153,7487,224,12549,12648,831,0,0,831,0,0,11561.806999999999,1866.7895,-1,22.024379999999997,0.6,0.6
11561.75,5154,7487,224,12573,12664,1163,0,0,1163,0,0,11561.806999999999,1867.04,-1,22.024379999999997,0.6,0.6
11562.0,5155,7486,224,12554,12654,1308,0,0,1308,0,0,11561.806999999999,1867.29,-1,22.024379999999997,0.6,0.6
11562.25,5156,7484,225,12538,12617,1116,0,0,1116,0,0,11561.806999999999,1867.5405,-1,22.024379999999997,0.6,0.6
11562.5,5157,7483,224,12554,12622,809,0,0,809,0,0,11561.806999999999,1867.7910000000002,-1,22.024379999999997,0.6,0.6
11562.75,5158,7487,224,12583,12640,480,0,0,480,0,0,11561.806999999999,1868.0410000000002,-1,22.024379999999997,0.6,0.6
11563.0,5159,7486,224,12548,12626,217,0,0,217,0,0,11561.806999999999,1868.2915,-1,22.024379999999997,0.6,0.6
11563.25,5159,7485,224,12545,12630,96,0,0,96,0,0,11561.806999999999,1868.5420000000001,-1,22.024379999999997,0.6,0.6
11563.5,5160,7480,223,12510,12574,39,0,0,39,0,0,11561.806999999999,1868.7925,-1,22.024379999999997,0.6,0.6
11563.75,5161,7487,224,12554,12629,28,0,0,28,0,0,11561.806999999999,1869.043,-1,22.024379999999997,0.6,0.6
11564.0,5162,7487,224,12547,12616,27,0,0,27,0,0,11561.806999999999,1869.2875,-1,22.024379999999997,0.6,0.6
11564.25,5163,7486,224,12558,12613,29,0,0,29,0,0,11561.806999999999,1869.5379999999998,-1,22.024379999999997,0.6,0.6
11564.5,5164,7492,224,12554,12626,37,0,0,37,0,0,11561.806999999999,1869.7885,-1,22.024379999999997,0.6,0.6
11564.75,5165,7490,224,12560,12614,43,0,0,43,0,0,11561.806999999999,1870.0385,-1,22.024379999999997,0.6,0.6
11565.0,5166,7481,224,12523,12588,49,0,0,49,0,0,11561.806999999999,1870.289,-1,22.024379999999997,0.6,0.6
11565.25,5167,7496,224,12585,12650,69,0,0,69,0,0,11561.806999999999,1870.5395,-1,22.024379999999997,0.6,0.6
11565.5,5168,7489,224,12539,12610,87,0,0,87,0,0,11561.806999999999,1870.79,-1,22.024379999999997,0.6,0.6
11565.75,5169,7484,224,12538,12594,125,0,0,125,0,0,11561.806999999999,1871.0405,-1,22.024379999999997,0.6,0.6
11566.0,5170,7486,224,12543,12605,162,0,0,162,0,0,11561.806999999999,1871.2910000000002,-1,22.024379999999997,0.6,0.6
11566.25,5171,7482,224,12516,12575,166,0,0,166,0,0,11561.806999999999,1871.5415,-1,22.024379999999997,0.6,0.6
11566.5,5172,7495,225,12573,12625,177,0,0,177,0,0,11561.806999999999,1871.7920000000001,-1,22.024379999999997,0.6,0.6
11566.75,5172,7483,224,12548,12602,181,0,0,181,0,0,11561.806999999999,1872.043,-1,22.024379999999997,0.6,0.6
11567.0,5173,7486,224,12534,12586,200,0,0,200,0,0,11561.806999999999,1872.2875,-1,22.024379999999997,0.6,0.6
11567.25,5174,7486,224,12546,12594,217,0,0,217,0,0,11561.806999999999,1872.5379999999998,-1,22.024379999999997,0.6,0.6
11567.5,5175,7491,224,12571,12610,153,0,0,153,0,0,11561.806999999999,1872.7885,-1,22.024379999999997,0.6,0.6
11567.75,5176,7493,224,12586,12620,174,0,0,174,0,0,11561.806999999999,1873.0395,-1,22.024379999999997,0.6,0.6
11568.0,5177,7485,224,12548,12574,158,0,0,158,0,0,11561.806999999999,1873.29,-1,22.024379999999997,0.6,0.6
11568.25,5178,7486,224,12571,12583,114,0,0,114,0,0,11561.806999999999,1873.5405,-1,22.024379999999997,0.6,0.6
11568.5,5179,7489,224,12596,12606,92,0,0,92,0,0,11561.806999999999,1873.7910000000002,-1,22.024379999999997,0.6,0.6
11568.75,5180,7482,224,12543,12551,83,0,0,83,0,0,11561.806999999999,1874.0415,-1,22.024379999999997,0.6,0.6
11569.0,5181,7479,224,12518,12528,84,0,0,84,0,0,11561.806999999999,1874.2925,-1,22.024379999999997,0.6,0.6
11569.25,5182,7487,224,12576,12582,72,0,0,72,0,0,11561.806999999999,1874.537,-1,22.024379999999997,0.6,0.6
11569.5,5183,7491,224,12563,12563,70,0,0,70,0,0,11561.806999999999,1874.7879999999998,-1,22.024379999999997,0.6,0.6
11569.75,5184,7487,224,12580,12560,61,0,0,61,0,0,11561.806999999999,1875.0385,-1,22.024379999999997,0.6,0.6
11570.0,5185,7486,224,12573,12551,62,0,0,62,0,0,11561.806999999999,1875.2895,-1,22.024379999999997,0.6,0.6
